商品ID,用处（策划看）,商品名备注,商品类型,类型对应,货币1,货币2,道具消耗id,道具消耗数量,价格1,价格2,现价1,现价2,限购类型,限购数量,限售数量,可见等级,可购买等级下限,可购买等级上限,价格上涨浮动,价格下降浮动,价格上限,价格下限,出售类型,商品描述
1174,商会用-制造书,50级制造书•男衣,1,350517,1,,,,180000,,180000,,1,9999,9999,1,1,300,3510,4500,3,0.6,1,记录（武器类）打造方法的图纸，可以和精铁一起打造装备。
1175,商会用-制造书,60级制造书•男衣,1,350617,1,,,,300000,,300000,,1,9999,9999,1,1,300,5850,7500,3,0.6,1,记录（武器类）打造方法的图纸，可以和精铁一起打造装备。
1176,商会用-制造书,70级制造书•男衣,1,350717,1,,,,650000,,650000,,1,9999,9999,1,1,300,11700,15000,3,0.6,1,记录（武器类）打造方法的图纸，可以和精铁一起打造装备。
1268,商会用-制造书,80级制造书•男衣,1,350817,1,,,,1350000,,1350000,,1,9999,9999,1,1,300,11700,15000,3,0.6,1, <T t='等级：150' c='fffff2df'/><B/><T t='幽幽寒光，打造装备用的基础材料。' c='fffff2df'/>
1177,商会用-制造书,40级制造书•女衣,1,350418,1,,,,36000,,36000,,1,9999,9999,1,1,300,702,900,3,0.6,1,记录（武器类）打造方法的图纸，可以和精铁一起打造装备。
1178,商会用-制造书,50级制造书•女衣,1,350518,1,,,,180000,,180000,,1,9999,9999,1,1,300,3510,4500,3,0.6,1,记录（武器类）打造方法的图纸，可以和精铁一起打造装备。
1179,商会用-制造书,60级制造书•女衣,1,350618,1,,,,300000,,300000,,1,9999,9999,1,1,300,5850,7500,3,0.6,1,记录（武器类）打造方法的图纸，可以和精铁一起打造装备。
1180,商会用-制造书,70级制造书•女衣,1,350718,1,,,,650000,,650000,,1,9999,9999,1,1,300,11700,15000,3,0.6,1,记录（武器类）打造方法的图纸，可以和精铁一起打造装备。
1269,商会用-制造书,80级制造书•女衣,1,350818,1,,,,1350000,,1350000,,1,9999,9999,1,1,300,11700,15000,3,0.6,1, <T t='等级：150' c='fffff2df'/><B/><T t='幽幽寒光，打造装备用的基础材料。' c='fffff2df'/>
1181,商会用-制造书,40级制造书•头盔,1,350419,1,,,,36000,,36000,,1,9999,9999,1,1,300,702,900,3,0.6,1,记录（武器类）打造方法的图纸，可以和精铁一起打造装备。
1182,商会用-制造书,50级制造书•头盔,1,350519,1,,,,180000,,180000,,1,9999,9999,1,1,300,3510,4500,3,0.6,1,记录（武器类）打造方法的图纸，可以和精铁一起打造装备。
1183,商会用-制造书,60级制造书•头盔,1,350619,1,,,,300000,,300000,,1,9999,9999,1,1,300,5850,7500,3,0.6,1,记录（武器类）打造方法的图纸，可以和精铁一起打造装备。
1184,商会用-制造书,70级制造书•头盔,1,350719,1,,,,650000,,650000,,1,9999,9999,1,1,300,11700,15000,3,0.6,1,记录（武器类）打造方法的图纸，可以和精铁一起打造装备。
1270,商会用-制造书,80级制造书•头盔,1,350819,1,,,,1350000,,1350000,,1,9999,9999,1,1,300,12700,35000,4,0.7,1, <T t='等级：150' c='fffff2df'/><B/><T t='幽幽寒光，打造装备用的基础材料。' c='fffff2df'/>
1185,商会用-制造书,40级制造书•发钗,1,350420,1,,,,36000,,36000,,1,9999,9999,1,1,300,11700,15000,3,0.6,1,记录（武器类）打造方法的图纸，可以和精铁一起打造装备。
1186,商会用-制造书,50级制造书•发钗,1,350520,1,,,,180000,,180000,,1,9999,9999,1,1,300,3510,4500,3,0.6,1,记录（武器类）打造方法的图纸，可以和精铁一起打造装备。
1187,商会用-制造书,60级制造书•发钗,1,350620,1,,,,300000,,300000,,1,9999,9999,1,1,300,5850,7500,3,0.6,1,记录（武器类）打造方法的图纸，可以和精铁一起打造装备。
1188,商会用-制造书,70级制造书•发钗,1,350720,1,,,,650000,,650000,,1,9999,9999,1,1,300,11700,15000,3,0.6,1,记录（武器类）打造方法的图纸，可以和精铁一起打造装备。
1271,商会用-制造书,80级制造书•发钗,1,350820,1,,,,1350000,,1350000,,1,9999,9999,1,1,300,11700,15000,3,0.6,1, <T t='等级：150' c='fffff2df'/><B/><T t='幽幽寒光，打造装备用的基础材料。' c='fffff2df'/>
1189,商会用-制造书,40级制造书•项链,1,350421,1,,,,36000,,36000,,1,9999,9999,1,1,300,702,900,3,0.6,1,记录（武器类）打造方法的图纸，可以和精铁一起打造装备。
1190,商会用-制造书,50级制造书•项链,1,350521,1,,,,180000,,180000,,1,9999,9999,1,1,300,3510,4500,3,0.6,1,记录（武器类）打造方法的图纸，可以和精铁一起打造装备。
1191,商会用-制造书,60级制造书•项链,1,350621,1,,,,300000,,300000,,1,9999,9999,1,1,300,5850,7500,3,0.6,1,记录（武器类）打造方法的图纸，可以和精铁一起打造装备。
1192,商会用-制造书,70级制造书•项链,1,350721,1,,,,650000,,650000,,1,9999,9999,1,1,300,11700,15000,3,0.6,1,记录（武器类）打造方法的图纸，可以和精铁一起打造装备。
1272,商会用-制造书,80级制造书•项链,1,350821,1,,,,1350000,,1350000,,1,9999,9999,1,1,300,11700,15000,3,0.6,1, <T t='等级：150' c='fffff2df'/><B/><T t='幽幽寒光，打造装备用的基础材料。' c='fffff2df'/>
1193,商会用-制造书,40级制造书•腰带,1,350422,1,,,,36000,,36000,,1,9999,9999,1,1,300,702,900,3,0.6,1,记录（武器类）打造方法的图纸，可以和精铁一起打造装备。
1194,商会用-制造书,50级制造书•腰带,1,350522,1,,,,180000,,180000,,1,9999,9999,1,1,300,3510,4500,3,0.6,1,记录（武器类）打造方法的图纸，可以和精铁一起打造装备。
1195,商会用-制造书,60级制造书•腰带,1,350622,1,,,,300000,,300000,,1,9999,9999,1,1,300,5850,7500,3,0.6,1,记录（武器类）打造方法的图纸，可以和精铁一起打造装备。
1196,商会用-制造书,70级制造书•腰带,1,350722,1,,,,650000,,650000,,1,9999,9999,1,1,300,11700,15000,3,0.6,1,记录（武器类）打造方法的图纸，可以和精铁一起打造装备。
1273,商会用-制造书,80级制造书•腰带,1,350822,1,,,,1350000,,1350000,,1,9999,9999,1,1,300,11700,15000,3,0.6,1, <T t='等级：150' c='fffff2df'/><B/><T t='幽幽寒光，打造装备用的基础材料。' c='fffff2df'/>
1197,商会用-制造书,40级制造书•靴子,1,350423,1,,,,36000,,36000,,1,9999,9999,1,1,300,702,900,3,0.6,1,记录（武器类）打造方法的图纸，可以和精铁一起打造装备。
1198,商会用-制造书,50级制造书•靴子,1,350523,1,,,,180000,,180000,,1,9999,9999,1,1,300,3510,4500,3,0.6,1,记录（武器类）打造方法的图纸，可以和精铁一起打造装备。
1199,商会用-制造书,60级制造书•靴子,1,350623,1,,,,300000,,300000,,1,9999,9999,1,1,300,5850,7500,3,0.6,1,记录（武器类）打造方法的图纸，可以和精铁一起打造装备。
1200,商会用-制造书,70级制造书•靴子,1,350723,1,,,,650000,,650000,,1,9999,9999,1,1,300,11700,15000,3,0.6,1,记录（武器类）打造方法的图纸，可以和精铁一起打造装备。
1274,商会用-制造书,80级制造书•靴子,1,350823,1,,,,1350000,,1350000,,1,9999,9999,1,1,300,11700,15000,3,0.6,1, <T t='等级：150' c='fffff2df'/><B/><T t='幽幽寒光，打造装备用的基础材料。' c='fffff2df'/>
1300,商会用-宠物,小壶月华露,1,310000,1,,,,36000,,36000,,1,9999,9999,1,1,300,702,702,1.5,0.6,1, <T t='功能：增加宠物经验' c='fffff2df'/><B/><T t='地精科技出品，值得信赖，使用后为您的宠物增加80000经验。' c='fffff2df'/>
1301,商会用-宠物,月华露,1,310001,1,,,,300000,,300000,,1,9999,9999,1,1,300,5850,5850,1.5,0.6,1, <T t='功能：增加宠物经验' c='fffff2df'/><B/><T t='地精科技出品，值得信赖，使用后为您的宠物增加800000经验。' c='fffff2df'/>
1302,商会用-宠物,65级锻造书•护腕,1,257005,1,,,,1200000,,1200000,,1,10,10,1,1,300,5850,5850,3,0.6,1, <T t='功能：增加宠物经验' c='fffff2df'/><B/><T t='地精科技出品，值得信赖，使用后为您的宠物增加800000经验。' c='fffff2df'/>
1303,商会用-宠物,85级锻造书•护腕,1,257008,1,,,,1800000,,1800000,,1,10,10,85,85,300,11700,11700,3,0.6,1, <T t='功能：增加宠物经验' c='fffff2df'/><B/><T t='地精科技出品，值得信赖，使用后为您的宠物增加800000经验。' c='fffff2df'/>
1304,商会用-宠物,105级锻造书•护腕,1,257011,1,,,,2600000,,2600000,,1,10,10,105,105,300,17550,17550,3,0.6,1, <T t='功能：增加宠物经验' c='fffff2df'/><B/><T t='地精科技出品，值得信赖，使用后为您的宠物增加800000经验。' c='fffff2df'/>
1305,商会用-宠物,65级锻造书•项圈,1,257006,1,,,,1200000,,1200000,,1,10,10,1,1,300,5850,5850,3,0.6,1, <T t='功能：增加宠物经验' c='fffff2df'/><B/><T t='地精科技出品，值得信赖，使用后为您的宠物增加800000经验。' c='fffff2df'/>
1306,商会用-宠物,85级锻造书•项圈,1,257009,1,,,,1800000,,1800000,,1,10,10,85,85,300,11700,11700,3,0.6,1, <T t='功能：增加宠物经验' c='fffff2df'/><B/><T t='地精科技出品，值得信赖，使用后为您的宠物增加800000经验。' c='fffff2df'/>
1307,商会用-宠物,105级锻造书•项圈,1,257012,1,,,,2600000,,2600000,,1,10,10,105,105,300,17550,17550,3,0.6,1, <T t='功能：增加宠物经验' c='fffff2df'/><B/><T t='地精科技出品，值得信赖，使用后为您的宠物增加800000经验。' c='fffff2df'/>
1308,商会用-宠物,65级锻造书•衣甲,1,257007,1,,,,1200000,,1200000,,1,10,10,1,1,300,5850,5850,3,0.6,1, <T t='功能：增加宠物经验' c='fffff2df'/><B/><T t='地精科技出品，值得信赖，使用后为您的宠物增加800000经验。' c='fffff2df'/>
1309,商会用-宠物,85级锻造书•衣甲,1,257010,1,,,,1800000,,1800000,,1,10,10,85,85,300,11700,11700,3,0.6,1, <T t='功能：增加宠物经验' c='fffff2df'/><B/><T t='地精科技出品，值得信赖，使用后为您的宠物增加800000经验。' c='fffff2df'/>
1310,商会用-宠物,105级锻造书•衣甲,1,257013,1,,,,2600000,,2600000,,1,10,10,105,105,300,17550,17550,3,0.6,1, <T t='功能：增加宠物经验' c='fffff2df'/><B/><T t='地精科技出品，值得信赖，使用后为您的宠物增加800000经验。' c='fffff2df'/>
1311,商会用-宠物,宠物口粮,1,310200,1,,,,50000,,50000,,1,99,99,1,1,300,5850,5850,1.5,0.6,1, <T t='功能：增加宠物经验' c='fffff2df'/><B/><T t='地精科技出品，值得信赖，使用后为您的宠物增加800000经验。' c='fffff2df'/>
1400,商会用-阵法,天覆阵,1,360001,1,,,,500000,,500000,,1,88,88,1,1,300,5850,5850,3,0.6,1, <T t='功能：提升光环等级' c='fffff2df'/><B/><T t='记录着命令光环的神秘卷轴' c='fffff2df'/>
1401,商会用-阵法,地载阵,1,360002,1,,,,500000,,500000,,1,88,88,1,1,300,5850,5850,3,0.6,1, <T t='功能：提升光环等级' c='fffff2df'/><B/><T t='记录着专注光环的神秘卷轴' c='fffff2df'/>
1402,商会用-阵法,云垂阵,1,360003,1,,,,500000,,500000,,1,88,88,1,1,300,5850,5850,3,0.6,1, <T t='功能：提升光环等级' c='fffff2df'/><B/><T t='记录着风怒光环的神秘卷轴' c='fffff2df'/>
1403,商会用-阵法,鸟翔阵,1,360004,1,,,,500000,,500000,,1,88,88,1,1,300,5850,5850,3,0.6,1, <T t='功能：提升光环等级' c='fffff2df'/><B/><T t='记录着惩戒光环的神秘卷轴' c='fffff2df'/>
1404,商会用-阵法,蛇蟠阵,1,360005,1,,,,500000,,500000,,1,88,88,1,1,300,5850,5850,3,0.6,1, <T t='功能：提升光环等级' c='fffff2df'/><B/><T t='记录着自然光环的神秘卷轴' c='fffff2df'/>
1405,商会用-阵法,龙飞阵,1,360006,1,,,,500000,,500000,,1,88,88,1,1,300,5850,5850,3,0.6,1, <T t='功能：提升光环等级' c='fffff2df'/><B/><T t='记录着潮汐光环的神秘卷轴' c='fffff2df'/>
1406,商会用-阵法,风扬阵,1,360007,1,,,,500000,,500000,,1,88,88,1,1,300,5850,5850,3,0.6,1, <T t='功能：提升光环等级' c='fffff2df'/><B/><T t='记录着拯救光环的神秘卷轴' c='fffff2df'/>
1407,商会用-阵法,虎翼阵,1,360008,1,,,,500000,,500000,,1,88,88,1,1,300,5850,5850,3,0.6,1, <T t='功能：提升光环等级' c='fffff2df'/><B/><T t='记录着迅捷光环的神秘卷轴' c='fffff2df'/>
1408,商会用-阵法,雷绝阵,1,360009,1,,,,500000,,500000,,1,88,88,1,1,300,5850,5850,3,0.6,1, <T t='功能：提升光环等级' c='fffff2df'/><B/><T t='记录着邪恶光环的神秘卷轴' c='fffff2df'/>
1409,商会用-阵法,鹰啸阵,1,360010,1,,,,500000,,500000,,1,88,88,1,1,300,5850,5850,3,0.6,1, <T t='功能：提升光环等级' c='fffff2df'/><B/><T t='记录着信念光环的神秘卷轴' c='fffff2df'/>
1410,商会用-阵法,阵法残卷,1,360000,1,,,,500000,,500000,,0,0,0,1,1,300,5850,5850,3,0.6,1, <T t='功能：提升光环等级' c='fffff2df'/><B/><T t='记录着信念光环的神秘卷轴' c='fffff2df'/>
1501,商会环装40级,龙泉剑,1,6040101,1,,,,72000,,72000,,1,99,99,1,1,300,,,,,1,"<T t=""角色限制：剑侠客"" c=""FF8C5E2A"" f=""simhei-11""></T><B></B><T t=""等级要求：40级"" c=""FF8C5E2A"" f=""simhei-11""></T><B></B><T t=""以龙泉之水淬制，上刻龙纹。其利无比。"" c=""FF8C5E2A"" f=""simhei-11""></T>"
1502,商会环装40级,突云枪,1,6040102,1,,,,72000,,72000,,1,99,99,1,1,300,,,,,1,"<T t=""角色限制：龙太子"" c=""FF8C5E2A"" f=""simhei-11""></T><B></B><T t=""等级要求：40级"" c=""FF8C5E2A"" f=""simhei-11""></T><B></B><T t=""枪势凌厉，卷风而来，有穿云破月之感。"" c=""FF8C5E2A"" f=""simhei-11""></T>"
1503,商会环装40级,精钢禅钺,1,6040103,1,,,,72000,,72000,,1,99,99,1,1,300,,,,,1,"<T t=""角色限制：虎头怪"" c=""FF8C5E2A"" f=""simhei-11""></T><B></B><T t=""等级要求：40级"" c=""FF8C5E2A"" f=""simhei-11""></T><B></B><T t=""精钢打造，环随舞动，铿锵入耳，震人心魄。"" c=""FF8C5E2A"" f=""simhei-11""></T>"
1504,商会环装40级,百折扇,1,6040104,1,,,,72000,,72000,,1,99,99,1,1,300,,,,,1,"<T t=""角色限制：逍遥生"" c=""FF8C5E2A"" f=""simhei-11""></T><B></B><T t=""等级要求：40级"" c=""FF8C5E2A"" f=""simhei-11""></T><B></B><T t=""连扇面也用铁片构成，更易格挡，晃动可出声，乱敌耳目。"" c=""FF8C5E2A"" f=""simhei-11""></T>"
1505,商会环装40级,云龙棒,1,6040105,1,,,,72000,,72000,,1,99,99,1,1,300,,,,,1,"<T t=""角色限制：玄彩娥"" c=""FF8C5E2A"" f=""simhei-11""></T><B></B><T t=""等级要求：40级"" c=""FF8C5E2A"" f=""simhei-11""></T><B></B><T t=""似云龙腾跃，又似云龙戏珠。"" c=""FF8C5E2A"" f=""simhei-11""></T>"
1506,商会环装40级,勾魂爪,1,6040106,1,,,,72000,,72000,,1,99,99,1,1,300,,,,,1,"<T t=""角色限制：骨精灵"" c=""FF8C5E2A"" f=""simhei-11""></T><B></B><T t=""等级要求：40级"" c=""FF8C5E2A"" f=""simhei-11""></T><B></B><T t=""镂刻奇异符文，采黄泉之息夺命勾魂。"" c=""FF8C5E2A"" f=""simhei-11""></T>"
1507,商会环装40级,烈焰锤,1,6040107,1,,,,72000,,72000,,1,99,99,1,1,300,,,,,1,"<T t=""角色限制：神天兵"" c=""FF8C5E2A"" f=""simhei-11""></T><B></B><T t=""等级要求：40级"" c=""FF8C5E2A"" f=""simhei-11""></T><B></B><T t=""锤面上制造了不少火焰波浪一般的锋刃，可怕的武器。"" c=""FF8C5E2A"" f=""simhei-11""></T>"
1508,商会环装40级,响金铃,1,6040108,1,,,,72000,,72000,,1,99,99,1,1,300,,,,,1,"<T t=""角色限制：狐美人"" c=""FF8C5E2A"" f=""simhei-11""></T><B></B><T t=""等级要求：40级"" c=""FF8C5E2A"" f=""simhei-11""></T><B></B><T t=""玉制竹节,节间缚着金铃,铃随鞭动,声声悦耳。"" c=""FF8C5E2A"" f=""simhei-11""></T>"
1509,商会环装40级,风火圈,1,6040109,1,,,,72000,,72000,,1,99,99,1,1,300,,,,,1,"<T t=""角色限制：飞燕女"" c=""FF8C5E2A"" f=""simhei-11""></T><B></B><T t=""等级要求：40级"" c=""FF8C5E2A"" f=""simhei-11""></T><B></B><T t=""钢制环圈，边缘有似火焰般的刀锋。"" c=""FF8C5E2A"" f=""simhei-11""></T>"
1510,商会环装40级,錾金宝弓,1,6040110,1,,,,72000,,72000,,1,99,99,1,1,300,,,,,1,"<T t=""角色限制：杀破狼"" c=""FF8C5E2A"" f=""simhei-11""></T><B></B><T t=""等级要求：40级"" c=""FF8C5E2A"" f=""simhei-11""></T><B></B><T t=""黑檀宝弓，经巧匠之手精雕细錾，华贵不可方物。"" c=""FF8C5E2A"" f=""simhei-11""></T>"
1511,商会环装40级,天蚕丝带,1,6040111,1,,,,72000,,72000,,1,99,99,1,1,300,,,,,1,"<T t=""角色限制：舞天姬"" c=""FF8C5E2A"" f=""simhei-11""></T><B></B><T t=""等级要求：40级"" c=""FF8C5E2A"" f=""simhei-11""></T><B></B><T t=""以名贵天蚕丝制成，可通生命之灵气。"" c=""FF8C5E2A"" f=""simhei-11""></T>"
1512,商会环装40级,瑶华珠,1,6040112,1,,,,72000,,72000,,1,99,99,1,1,300,,,,,1,"<T t=""角色限制：梦玲珑"" c=""FF8C5E2A"" f=""simhei-11""></T><B></B><T t=""等级要求：40级"" c=""FF8C5E2A"" f=""simhei-11""></T><B></B><T t=""瑶光之精，至和之珍，宝珠周身遍布星文，印证斗转星移。"" c=""FF8C5E2A"" f=""simhei-11""></T>"
1513,商会环装40级,雁翅刀,1,6040113,1,,,,72000,,72000,,1,99,99,1,1,300,,,,,1,"<T t=""角色限制：巨魔王"" c=""FF8C5E2A"" f=""simhei-11""></T><B></B><T t=""等级要求：40级"" c=""FF8C5E2A"" f=""simhei-11""></T><B></B><T t=""刀背布满粗大的锯齿，上挂银环，铿锵入耳如雁过九天。"" c=""FF8C5E2A"" f=""simhei-11""></T>"
1514,商会环装40级,狼牙双剑,1,6040114,1,,,,72000,,72000,,1,99,99,1,1,300,,,,,1,"<T t=""角色限制：英女侠"" c=""FF8C5E2A"" f=""simhei-11""></T><B></B><T t=""等级要求：40级"" c=""FF8C5E2A"" f=""simhei-11""></T><B></B><T t=""剑身向前方密布粗长的狼牙锯齿，令人胆寒。"" c=""FF8C5E2A"" f=""simhei-11""></T>"
1515,商会环装40级,开明杵,1,6040115,1,,,,72000,,72000,,1,99,99,1,1,300,,,,,1,"<T t=""角色限制：羽灵神"" c=""FF8C5E2A"" f=""simhei-11""></T><B></B><T t=""等级要求：40级"" c=""FF8C5E2A"" f=""simhei-11""></T><B></B><T t=""以法诵加持，开众生心头明光。"" c=""FF8C5E2A"" f=""simhei-11""></T>"
1516,商会环装40级,珊瑚杖,1,6040116,1,,,,72000,,72000,,1,99,99,1,1,300,,,,,1,"<T t=""角色限制：巫蛮儿"" c=""FF8C5E2A"" f=""simhei-11""></T><B></B><T t=""等级要求：40级"" c=""FF8C5E2A"" f=""simhei-11""></T><B></B><T t=""用东海海底的珊瑚锻造而成，通体晶莹。"" c=""FF8C5E2A"" f=""simhei-11""></T>"
1517,商会环装40级,骨玉弯刀,1,6040117,1,,,,72000,,72000,,1,99,99,1,1,300,,,,,1,"<T t=""角色限制：漠少君"" c=""FF8C5E2A"" f=""simhei-11""></T><B></B><T t=""等级要求：40级"" c=""FF8C5E2A"" f=""simhei-11""></T><B></B><T t=""藏于极寒之地的龙骨化为冷玉，所制之刀刃如霜雪。"" c=""FF8C5E2A"" f=""simhei-11""></T>"
1518,商会环装40级,紧身衣,1,6040220,1,,,,72000,,72000,,1,99,99,1,1,300,,,,,1,"<T t=""性别限制：男"" c=""FF8C5E2A"" f=""simhei-11""></T><B></B><T t=""等级要求：40级"" c=""FF8C5E2A"" f=""simhei-11""></T><B></B><T t=""紧身的皮衣，非常轻便，有较强的防御力。"" c=""FF8C5E2A"" f=""simhei-11""></T>"
1519,商会环装40级,天香披肩,1,6040221,1,,,,72000,,72000,,1,99,99,1,1,300,,,,,1,"<T t=""性别限制：女"" c=""FF8C5E2A"" f=""simhei-11""></T><B></B><T t=""等级要求：40级"" c=""FF8C5E2A"" f=""simhei-11""></T><B></B><T t=""瑶台玉女穿的披肩，更显国色天香。"" c=""FF8C5E2A"" f=""simhei-11""></T>"
1520,商会环装40级,璎珞丝带,1,6040322,1,,,,72000,,72000,,1,99,99,1,1,300,,,,,1,"<T t=""性别限制：男"" c=""FF8C5E2A"" f=""simhei-11""></T><B></B><T t=""等级要求：40级"" c=""FF8C5E2A"" f=""simhei-11""></T><B></B><T t=""红色缨络结成的丝带，可以起到防御的作用。"" c=""FF8C5E2A"" f=""simhei-11""></T>"
1521,商会环装40级,凤头钗,1,6040323,1,,,,72000,,72000,,1,99,99,1,1,300,,,,,1,"<T t=""性别限制：女"" c=""FF8C5E2A"" f=""simhei-11""></T><B></B><T t=""等级要求：40级"" c=""FF8C5E2A"" f=""simhei-11""></T><B></B><T t=""雕刻着凤头的金钗，图案栩栩如生。"" c=""FF8C5E2A"" f=""simhei-11""></T>"
1522,商会环装40级,江湖夜雨,1,6040424,1,,,,72000,,72000,,1,99,99,1,1,300,,,,,1,"<T t=""等级要求：40级"" c=""FF8C5E2A"" f=""simhei-11""></T><B></B><T t=""流传于中土的奇异饰物，做工精致让人爱不释手。"" c=""FF8C5E2A"" f=""simhei-11""></T>"
1523,商会环装40级,白面狼牙,1,6040525,1,,,,72000,,72000,,1,99,99,1,1,300,,,,,1,"<T t=""等级要求：40级"" c=""FF8C5E2A"" f=""simhei-11""></T><B></B><T t=""白色的神镜镜片，可束在腰间。"" c=""FF8C5E2A"" f=""simhei-11""></T>"
1524,商会环装40级,神行靴,1,6040626,1,,,,72000,,72000,,1,99,99,1,1,300,,,,,1,"<T t=""等级要求：40级"" c=""FF8C5E2A"" f=""simhei-11""></T><B></B><T t=""非常轻便的鞋子，一日可行千里。"" c=""FF8C5E2A"" f=""simhei-11""></T>"
1525,商会环装50级,黄金剑,1,6050101,1,,,,144000,,144000,,1,99,99,1,1,300,,,,,1,"<T t=""角色限制：剑侠客"" c=""FF8C5E2A"" f=""simhei-11""></T><B></B><T t=""等级要求：50级"" c=""FF8C5E2A"" f=""simhei-11""></T><B></B><T t=""真金铸脊，精钢淬锋，其光灿烂夺人眼。魔障远避不及。"" c=""FF8C5E2A"" f=""simhei-11""></T>"
1526,商会环装50级,墨杆金钩,1,6050102,1,,,,144000,,144000,,1,99,99,1,1,300,,,,,1,"<T t=""角色限制：龙太子"" c=""FF8C5E2A"" f=""simhei-11""></T><B></B><T t=""等级要求：50级"" c=""FF8C5E2A"" f=""simhei-11""></T><B></B><T t=""乌金铁杆，枪尖粗大且制有金色的粗钩，威猛无比。"" c=""FF8C5E2A"" f=""simhei-11""></T>"
1527,商会环装50级,黄金钺,1,6050103,1,,,,144000,,144000,,1,99,99,1,1,300,,,,,1,"<T t=""角色限制：虎头怪"" c=""FF8C5E2A"" f=""simhei-11""></T><B></B><T t=""等级要求：50级"" c=""FF8C5E2A"" f=""simhei-11""></T><B></B><T t=""以华丽的黄金装饰,使其更加沉重威猛,金光起处血光飞溅。"" c=""FF8C5E2A"" f=""simhei-11""></T>"
1528,商会环装50级,避水扇,1,6050104,1,,,,144000,,144000,,1,99,99,1,1,300,,,,,1,"<T t=""角色限制：逍遥生"" c=""FF8C5E2A"" f=""simhei-11""></T><B></B><T t=""等级要求：50级"" c=""FF8C5E2A"" f=""simhei-11""></T><B></B><T t=""挥舞之下可使狂风止，水断流。"" c=""FF8C5E2A"" f=""simhei-11""></T>"
1529,商会环装50级,幽路引魂,1,6050105,1,,,,144000,,144000,,1,99,99,1,1,300,,,,,1,"<T t=""角色限制：玄彩娥"" c=""FF8C5E2A"" f=""simhei-11""></T><B></B><T t=""等级要求：50级"" c=""FF8C5E2A"" f=""simhei-11""></T><B></B><T t=""通体暗金，间有微光闪烁，指引迷茫之魂。"" c=""FF8C5E2A"" f=""simhei-11""></T>"
1530,商会环装50级,玄冰刺,1,6050106,1,,,,144000,,144000,,1,99,99,1,1,300,,,,,1,"<T t=""角色限制：骨精灵"" c=""FF8C5E2A"" f=""simhei-11""></T><B></B><T t=""等级要求：50级"" c=""FF8C5E2A"" f=""simhei-11""></T><B></B><T t=""吸玄冰阴寒之气，可以直透骨骸。"" c=""FF8C5E2A"" f=""simhei-11""></T>"
1531,商会环装50级,破甲战锤,1,6050107,1,,,,144000,,144000,,1,99,99,1,1,300,,,,,1,"<T t=""角色限制：神天兵"" c=""FF8C5E2A"" f=""simhei-11""></T><B></B><T t=""等级要求：50级"" c=""FF8C5E2A"" f=""simhei-11""></T><B></B><T t=""精钢打造的巨型战锤，上部粗大的尖齿，可破甲裂碑。"" c=""FF8C5E2A"" f=""simhei-11""></T>"
1532,商会环装50级,青藤鞭,1,6050108,1,,,,144000,,144000,,1,99,99,1,1,300,,,,,1,"<T t=""角色限制：狐美人"" c=""FF8C5E2A"" f=""simhei-11""></T><B></B><T t=""等级要求：50级"" c=""FF8C5E2A"" f=""simhei-11""></T><B></B><T t=""采深山古藤制成，上缚柳叶刀片，刀光闪动，杀气逼人。"" c=""FF8C5E2A"" f=""simhei-11""></T>"
1533,商会环装50级,赤炎环,1,6050109,1,,,,144000,,144000,,1,99,99,1,1,300,,,,,1,"<T t=""角色限制：飞燕女"" c=""FF8C5E2A"" f=""simhei-11""></T><B></B><T t=""等级要求：50级"" c=""FF8C5E2A"" f=""simhei-11""></T><B></B><T t=""环身系着红色绸带，如烈日之赤焰。"" c=""FF8C5E2A"" f=""simhei-11""></T>"
1534,商会环装50级,玉腰弯弓,1,6050110,1,,,,144000,,144000,,1,99,99,1,1,300,,,,,1,"<T t=""角色限制：杀破狼"" c=""FF8C5E2A"" f=""simhei-11""></T><B></B><T t=""等级要求：50级"" c=""FF8C5E2A"" f=""simhei-11""></T><B></B><T t=""柘木宝弓嵌以美玉，质坚且韧，精准凌厉。"" c=""FF8C5E2A"" f=""simhei-11""></T>"
1535,商会环装50级,云龙绸带,1,6050111,1,,,,144000,,144000,,1,99,99,1,1,300,,,,,1,"<T t=""角色限制：舞天姬"" c=""FF8C5E2A"" f=""simhei-11""></T><B></B><T t=""等级要求：50级"" c=""FF8C5E2A"" f=""simhei-11""></T><B></B><T t=""绸如云彩，龙隐其间，是仙子爱用的武器。"" c=""FF8C5E2A"" f=""simhei-11""></T>"
1536,商会环装50级,蓬莱珠,1,6050112,1,,,,144000,,144000,,1,99,99,1,1,300,,,,,1,"<T t=""角色限制：梦玲珑"" c=""FF8C5E2A"" f=""simhei-11""></T><B></B><T t=""等级要求：50级"" c=""FF8C5E2A"" f=""simhei-11""></T><B></B><T t=""蓬莱宫中日月长，久居此地的仙子最喜把玩此珠，观看三界中悲欢离合的种种故事。"" c=""FF8C5E2A"" f=""simhei-11""></T>"
1537,商会环装50级,破天宝刀,1,6050113,1,,,,144000,,144000,,1,99,99,1,1,300,,,,,1,"<T t=""角色限制：巨魔王"" c=""FF8C5E2A"" f=""simhei-11""></T><B></B><T t=""等级要求：50级"" c=""FF8C5E2A"" f=""simhei-11""></T><B></B><T t=""刀光八面，劈风破天。"" c=""FF8C5E2A"" f=""simhei-11""></T>"
