"id","活动类型","备注","任务类型","类型下组id","后置任务","接任务npcid","任务栏任务名称","任务名称","任务目的","任务描述","追踪显示任务名","追踪描述","寻路跳转","是否自动完成","提交任务NPC","是否可任性","公会求助","世界求助","任务栏任务名称（交）","任务名称（交）","任务目的（交）","任务描述（交）","追踪显示任务名（交）","追踪描述（交）","接任务对话","目标NPC对话","交任务对话","任务完成后提示","奖励","匹配奖励方式","分级奖励","任务难度"
"1070003","1070000","","7","8","","1","特殊职业任务","特殊职业任务-试炼","<T t=""去"" c=""ff5f3e22""></T><T t=""$MapName$"" c=""ff005b0f""></T><T t=""击败"" c=""ff5f3e22""></T><T t=""$NPCName$"" c=""ff005b0f""></T>","<T t=""你的表现门派师父很满意，他让你去"" c=""ff5f3e22""></T><T t=""$MapName$"" c=""ff005b0f""></T><T t=""击败"" c=""ff5f3e22""></T><T t=""$NPCName$"" c=""ff005b0f""></T><T t=""来证明自己，做好这件事相信一定会有很多好处"" c=""ff5f3e22""></T>","特殊职业任务-试炼","<T t=""门派师父让你去"" c=""fffff2df""></T><T t=""$MapName$"" c=""ff00ff00""></T><T t=""击败"" c=""fffff2df""></T><T t=""$NPCName$"" c=""ff00ff00""></T>","1","1","","0","","","特殊职业任务-试炼","特殊职业任务-试炼","<T t=""去"" c=""ff5f3e22""></T><T t=""$MapName$"" c=""ff005b0f""></T><T t=""击败"" c=""ff5f3e22""></T><T t=""$NPCName$"" c=""ff005b0f""></T>","<T t=""门派师父让你去"" c=""ff5f3e22""></T><T t=""$MapName$"" c=""ff005b0f""></T><T t=""击败"" c=""ff5f3e22""></T><T t=""$NPCName$"" c=""ff005b0f""></T><T t=""告诉他什么叫人外有人"" c=""ff5f3e22""></T>","特殊职业任务-试炼","<T t=""门派师父让你去"" c=""ff5f3e22""></T><T t=""$MapName$"" c=""ff005b0f""></T><T t=""击败"" c=""ff5f3e22""></T><T t=""$NPCName$"" c=""ff005b0f""></T><T t=""告诉他什么叫人外有人"" c=""ff5f3e22""></T>","","","","","","","","1"
"1070004","1070000","","1","3","","1","特殊职业任务","特殊职业任务-回复","<T t=""回复"" c=""ff5f3e22""></T><T t=""$NPCName$"" c=""ff005b0f""></T>","<T t=""回复"" c=""ff5f3e22""></T><T t=""$NPCName$"" c=""ff005b0f""></T><T t=""事情都办完了"" c=""ff5f3e22""></T>","特殊职业任务-回复","<T t=""回复"" c=""fffff2df""></T><T t=""$NPCName$"" c=""ff00ff00""></T><T t=""事情都办完了"" c=""fffff2df""></T>","1","1","","0","","","特殊职业任务-回复","特殊职业任务-回复","<T t=""回复"" c=""ff5f3e22""></T><T t=""$NPCName$"" c=""ff005b0f""></T>","<T t=""回复"" c=""ff5f3e22""></T><T t=""$NPCName$"" c=""ff005b0f""></T><T t=""事情都办完了"" c=""ff5f3e22""></T>","特殊职业任务-回复","<T t=""回复"" c=""ff5f3e22""></T><T t=""$NPCName$"" c=""ff005b0f""></T><T t=""事情都办完了"" c=""ff5f3e22""></T>","","13","","","","","","1"
"1070005","1070000","","7","4","","1","特殊职业任务","特殊职业任务-心魔","<T t=""门派师父让你去"" c=""ff5f3e22""></T><T t=""$MapName$"" c=""ff005b0f""></T><T t=""击败"" c=""ff5f3e22""></T><T t=""$NPCName$"" c=""ff005b0f""></T>","<T t=""门派师父让你去"" c=""ff5f3e22""></T><T t=""$MapName$"" c=""ff005b0f""></T><T t=""击败"" c=""ff5f3e22""></T><T t=""$NPCName$"" c=""ff005b0f""></T><T t=""自己才是最难战胜的敌人"" c=""ff5f3e22""></T>","特殊职业任务-心魔","<T t=""门派师父让你去"" c=""fffff2df""></T><T t=""$MapName$"" c=""ff00ff00""></T><T t=""击败"" c=""fffff2df""></T><T t=""$NPCName$"" c=""ff00ff00""></T>","1","1","","0","","","特殊职业任务-心魔","特殊职业任务-心魔","<T t=""门派师父让你去"" c=""ff5f3e22""></T><T t=""$MapName$"" c=""ff005b0f""></T><T t=""击败"" c=""ff5f3e22""></T><T t=""$NPCName$"" c=""ff005b0f""></T>","<T t=""门派师父让你去"" c=""ff5f3e22""></T><T t=""$MapName$"" c=""ff005b0f""></T><T t=""击败"" c=""ff5f3e22""></T><T t=""$NPCName$"" c=""ff005b0f""></T><T t=""自己才是最难战胜的敌人"" c=""ff5f3e22""></T>","特殊职业任务-心魔","<T t=""门派师父让你去"" c=""ff5f3e22""></T><T t=""$MapName$"" c=""ff005b0f""></T><T t=""击败"" c=""ff5f3e22""></T><T t=""$NPCName$"" c=""ff005b0f""></T><T t=""自己才是最难战胜的敌人"" c=""ff5f3e22""></T>","","","","","","","","1"
"1090001","1090000","","9","2","","1","捉妖大圣","捉妖大圣($Number$/$Number1$)","<T t=""降妖"" c=""ff5f3e22""></T><T t=""$NPCName$"" c=""ff005b0f""></T>","<T t=""降妖"" c=""ff5f3e22""></T><T t=""$NPCName$"" c=""ff005b0f""></T><T t=""请快点将其捉拿！"" c=""ff5f3e22""></T>","捉妖大圣($Number$/$Number1$)","<T t=""降妖"" c=""fffff2df""></T><T t=""$NPCName$"" c=""ff00ff00""></T><T t=""请快点将其捉拿！"" c=""fffff2df""></T>","1","1","","0","","","捉妖大圣($Number$/$Number1$)","捉妖大圣($Number$/$Number1$)","<T t=""降妖"" c=""ff5f3e22""></T><T t=""$NPCName$"" c=""ff005b0f""></T>","<T t=""降妖"" c=""ff5f3e22""></T><T t=""$NPCName$"" c=""ff005b0f""></T><T t=""请快点将其捉拿！"" c=""ff5f3e22""></T>","捉妖大圣($Number$/$Number1$)","<T t=""降妖"" c=""ff5f3e22""></T><T t=""$NPCName$"" c=""ff005b0f""></T><T t=""请快点将其捉拿！"" c=""ff5f3e22""></T>","10","","","","","","","1"
"1090002","1090000","","9","3","","1","捉妖大圣","捉妖大圣($Number$/$Number1$)","<T t=""降妖"" c=""ff5f3e22""></T><T t=""$NPCName$"" c=""ff005b0f""></T>","<T t=""降妖"" c=""ff5f3e22""></T><T t=""$NPCName$"" c=""ff005b0f""></T><T t=""请快点将其捉拿！"" c=""ff5f3e22""></T>","捉妖大圣($Number$/$Number1$)","<T t=""降妖"" c=""fffff2df""></T><T t=""$NPCName$"" c=""ff00ff00""></T><T t=""请快点将其捉拿！"" c=""fffff2df""></T>","1","1","","0","","","捉妖大圣($Number$/$Number1$)","捉妖大圣($Number$/$Number1$)","<T t=""降妖"" c=""ff5f3e22""></T><T t=""$NPCName$"" c=""ff005b0f""></T>","<T t=""降妖"" c=""ff5f3e22""></T><T t=""$NPCName$"" c=""ff005b0f""></T><T t=""请快点将其捉拿！"" c=""ff5f3e22""></T>","捉妖大圣($Number$/$Number1$)","<T t=""降妖"" c=""ff5f3e22""></T><T t=""$NPCName$"" c=""ff005b0f""></T><T t=""请快点将其捉拿！"" c=""ff5f3e22""></T>","10","","","","","","","1"
"1090003","1090000","","9","4","","1","捉妖大圣","捉妖大圣($Number$/$Number1$)","<T t=""降妖"" c=""ff5f3e22""></T><T t=""$NPCName$"" c=""ff005b0f""></T>","<T t=""降妖"" c=""ff5f3e22""></T><T t=""$NPCName$"" c=""ff005b0f""></T><T t=""请快点将其捉拿！"" c=""ff5f3e22""></T>","捉妖大圣($Number$/$Number1$)","<T t=""降妖"" c=""fffff2df""></T><T t=""$NPCName$"" c=""ff00ff00""></T><T t=""请快点将其捉拿！"" c=""fffff2df""></T>","1","1","","0","","","捉妖大圣($Number$/$Number1$)","捉妖大圣($Number$/$Number1$)","<T t=""降妖"" c=""ff5f3e22""></T><T t=""$NPCName$"" c=""ff005b0f""></T>","<T t=""降妖"" c=""ff5f3e22""></T><T t=""$NPCName$"" c=""ff005b0f""></T><T t=""请快点将其捉拿！"" c=""ff5f3e22""></T>","捉妖大圣($Number$/$Number1$)","<T t=""降妖"" c=""ff5f3e22""></T><T t=""$NPCName$"" c=""ff005b0f""></T><T t=""请快点将其捉拿！"" c=""ff5f3e22""></T>","10","","","","","","","1"
"1090004","1090000","","9","5","","1","捉妖大圣","捉妖大圣($Number$/$Number1$)","<T t=""降妖"" c=""ff5f3e22""></T><T t=""$NPCName$"" c=""ff005b0f""></T>","<T t=""降妖"" c=""ff5f3e22""></T><T t=""$NPCName$"" c=""ff005b0f""></T><T t=""请快点将其捉拿！"" c=""ff5f3e22""></T>","捉妖大圣($Number$/$Number1$)","<T t=""降妖"" c=""fffff2df""></T><T t=""$NPCName$"" c=""ff00ff00""></T><T t=""请快点将其捉拿！"" c=""fffff2df""></T>","1","1","","0","","","捉妖大圣($Number$/$Number1$)","捉妖大圣($Number$/$Number1$)","<T t=""降妖"" c=""ff5f3e22""></T><T t=""$NPCName$"" c=""ff005b0f""></T>","<T t=""降妖"" c=""ff5f3e22""></T><T t=""$NPCName$"" c=""ff005b0f""></T><T t=""请快点将其捉拿！"" c=""ff5f3e22""></T>","捉妖大圣($Number$/$Number1$)","<T t=""降妖"" c=""ff5f3e22""></T><T t=""$NPCName$"" c=""ff005b0f""></T><T t=""请快点将其捉拿！"" c=""ff5f3e22""></T>","10","","","","","","","1"
"1090005","1090000","","9","6","","1","捉妖大圣","捉妖大圣($Number$/$Number1$)","<T t=""降妖"" c=""ff5f3e22""></T><T t=""$NPCName$"" c=""ff005b0f""></T>","<T t=""降妖"" c=""ff5f3e22""></T><T t=""$NPCName$"" c=""ff005b0f""></T><T t=""请快点将其捉拿！"" c=""ff5f3e22""></T>","捉妖大圣($Number$/$Number1$)","<T t=""降妖"" c=""fffff2df""></T><T t=""$NPCName$"" c=""ff00ff00""></T><T t=""请快点将其捉拿！"" c=""fffff2df""></T>","1","1","","0","","","捉妖大圣($Number$/$Number1$)","捉妖大圣($Number$/$Number1$)","<T t=""降妖"" c=""ff5f3e22""></T><T t=""$NPCName$"" c=""ff005b0f""></T>","<T t=""降妖"" c=""ff5f3e22""></T><T t=""$NPCName$"" c=""ff005b0f""></T><T t=""请快点将其捉拿！"" c=""ff5f3e22""></T>","捉妖大圣($Number$/$Number1$)","<T t=""降妖"" c=""ff5f3e22""></T><T t=""$NPCName$"" c=""ff005b0f""></T><T t=""请快点将其捉拿！"" c=""ff5f3e22""></T>","10","","","","","","","1"
"1110001","1110000","","7","6","","1","通缉天灾","通缉天灾($Number$/$Number1$)","<T t=""捉拿"" c=""ff5f3e22""></T><T t=""$NPCName$"" c=""ff005b0f""></T>","<T t=""捉拿"" c=""ff5f3e22""></T><T t=""$NPCName$"" c=""ff005b0f""></T><T t=""让他知道什么叫法网恢恢疏而不漏"" c=""ff5f3e22""></T>","通缉天灾($Number$/$Number1$)","<T t=""捉拿"" c=""fffff2df""></T><T t=""$NPCName$"" c=""ff00ff00""></T><T t=""让他知道什么叫法网恢恢疏而不漏"" c=""fffff2df""></T>","1","1","","0","","","通缉天灾($Number$/$Number1$)","通缉天灾($Number$/$Number1$)","<T t=""捉拿"" c=""ff5f3e22""></T><T t=""$NPCName$"" c=""ff005b0f""></T>","<T t=""捉拿"" c=""ff5f3e22""></T><T t=""$NPCName$"" c=""ff005b0f""></T><T t=""让他知道什么叫法网恢恢疏而不漏"" c=""ff5f3e22""></T>","通缉天灾($Number$/$Number1$)","<T t=""捉拿"" c=""ff5f3e22""></T><T t=""$NPCName$"" c=""ff005b0f""></T><T t=""让他知道什么叫法网恢恢疏而不漏"" c=""ff5f3e22""></T>","10","","","","","","","1"
"1110002","1110000","","7","6","","1","通缉天灾","通缉天灾($Number$/$Number1$)","<T t=""捉拿"" c=""ff5f3e22""></T><T t=""$NPCName$"" c=""ff005b0f""></T>","<T t=""捉拿"" c=""ff5f3e22""></T><T t=""$NPCName$"" c=""ff005b0f""></T><T t=""让他知道什么叫法网恢恢疏而不漏"" c=""ff5f3e22""></T>","通缉天灾($Number$/$Number1$)","<T t=""捉拿"" c=""fffff2df""></T><T t=""$NPCName$"" c=""ff00ff00""></T><T t=""让他知道什么叫法网恢恢疏而不漏"" c=""fffff2df""></T>","1","1","","0","","","通缉天灾($Number$/$Number1$)","通缉天灾($Number$/$Number1$)","<T t=""捉拿"" c=""ff5f3e22""></T><T t=""$NPCName$"" c=""ff005b0f""></T>","<T t=""捉拿"" c=""ff5f3e22""></T><T t=""$NPCName$"" c=""ff005b0f""></T><T t=""让他知道什么叫法网恢恢疏而不漏"" c=""ff5f3e22""></T>","通缉天灾($Number$/$Number1$)","<T t=""捉拿"" c=""ff5f3e22""></T><T t=""$NPCName$"" c=""ff005b0f""></T><T t=""让他知道什么叫法网恢恢疏而不漏"" c=""ff5f3e22""></T>","10","","","","","","","1"
"1110003","1110000","","7","6","","1","通缉天灾","通缉天灾($Number$/$Number1$)","<T t=""捉拿"" c=""ff5f3e22""></T><T t=""$NPCName$"" c=""ff005b0f""></T>","<T t=""捉拿"" c=""ff5f3e22""></T><T t=""$NPCName$"" c=""ff005b0f""></T><T t=""让他知道什么叫法网恢恢疏而不漏"" c=""ff5f3e22""></T>","通缉天灾($Number$/$Number1$)","<T t=""捉拿"" c=""fffff2df""></T><T t=""$NPCName$"" c=""ff00ff00""></T><T t=""让他知道什么叫法网恢恢疏而不漏"" c=""fffff2df""></T>","1","1","","0","","","通缉天灾($Number$/$Number1$)","通缉天灾($Number$/$Number1$)","<T t=""捉拿"" c=""ff5f3e22""></T><T t=""$NPCName$"" c=""ff005b0f""></T>","<T t=""捉拿"" c=""ff5f3e22""></T><T t=""$NPCName$"" c=""ff005b0f""></T><T t=""让他知道什么叫法网恢恢疏而不漏"" c=""ff5f3e22""></T>","通缉天灾($Number$/$Number1$)","<T t=""捉拿"" c=""ff5f3e22""></T><T t=""$NPCName$"" c=""ff005b0f""></T><T t=""让他知道什么叫法网恢恢疏而不漏"" c=""ff5f3e22""></T>","10","","","","","","","1"
"1110004","1110000","","7","6","","1","通缉天灾","通缉天灾($Number$/$Number1$)","<T t=""捉拿"" c=""ff5f3e22""></T><T t=""$NPCName$"" c=""ff005b0f""></T>","<T t=""捉拿"" c=""ff5f3e22""></T><T t=""$NPCName$"" c=""ff005b0f""></T><T t=""让他知道什么叫法网恢恢疏而不漏"" c=""ff5f3e22""></T>","通缉天灾($Number$/$Number1$)","<T t=""捉拿"" c=""fffff2df""></T><T t=""$NPCName$"" c=""ff00ff00""></T><T t=""让他知道什么叫法网恢恢疏而不漏"" c=""fffff2df""></T>","1","1","","0","","","通缉天灾($Number$/$Number1$)","通缉天灾($Number$/$Number1$)","<T t=""捉拿"" c=""ff5f3e22""></T><T t=""$NPCName$"" c=""ff005b0f""></T>","<T t=""捉拿"" c=""ff5f3e22""></T><T t=""$NPCName$"" c=""ff005b0f""></T><T t=""让他知道什么叫法网恢恢疏而不漏"" c=""ff5f3e22""></T>","通缉天灾($Number$/$Number1$)","<T t=""捉拿"" c=""ff5f3e22""></T><T t=""$NPCName$"" c=""ff005b0f""></T><T t=""让他知道什么叫法网恢恢疏而不漏"" c=""ff5f3e22""></T>","10","","","","","","","1"
"1110005","1110000","","7","6","","1","通缉天灾","通缉天灾($Number$/$Number1$)","<T t=""捉拿"" c=""ff5f3e22""></T><T t=""$NPCName$"" c=""ff005b0f""></T>","<T t=""捉拿"" c=""ff5f3e22""></T><T t=""$NPCName$"" c=""ff005b0f""></T><T t=""让他知道什么叫法网恢恢疏而不漏"" c=""ff5f3e22""></T>","通缉天灾($Number$/$Number1$)","<T t=""捉拿"" c=""fffff2df""></T><T t=""$NPCName$"" c=""ff00ff00""></T><T t=""让他知道什么叫法网恢恢疏而不漏"" c=""fffff2df""></T>","1","1","","0","","","通缉天灾($Number$/$Number1$)","通缉天灾($Number$/$Number1$)","<T t=""捉拿"" c=""ff5f3e22""></T><T t=""$NPCName$"" c=""ff005b0f""></T>","<T t=""捉拿"" c=""ff5f3e22""></T><T t=""$NPCName$"" c=""ff005b0f""></T><T t=""让他知道什么叫法网恢恢疏而不漏"" c=""ff5f3e22""></T>","通缉天灾($Number$/$Number1$)","<T t=""捉拿"" c=""ff5f3e22""></T><T t=""$NPCName$"" c=""ff005b0f""></T><T t=""让他知道什么叫法网恢恢疏而不漏"" c=""ff5f3e22""></T>","10","","","","","","","1"
"1120001","1120000","一级师门称谓任务","7","9","","2","称谓挑战","一级师门称谓($Number$/$Number1$)","<T t=""找到"" c=""ff8c5e2a""></T><T t=""$NPCName$"" c=""FF02972C""></T>","<T t=""想要领取称谓？让我看看你的修炼成果。正好刚才有只"" c=""ff8c5e2a""></T><T t=""$NPCName$"" c=""FF02972C""></T><T t=""不知道怎么发狂了，不知跑到哪里，快去把它带回来."" c=""ff8c5e2a""></T>","一级师门称谓($Number$/$Number1$)","<T t=""找到"" c=""fffff2df""></T><T t=""$NPCName$"" c=""ff00ff00""></T>","1","1","","0","","","一级职业称谓($Number$/$Number1$)","一级职业称谓($Number$/$Number1$)","<T t=""找到"" c=""ff5f3e22""></T><T t=""$NPCName$"" c=""ff005b0f""></T>","<T t=""想要领取称谓？让我看看你的修炼成果。正好刚才有只"" c=""ff5f3e22""></T><T t=""$NPCName$"" c=""ff005b0f""></T><T t=""不知道怎么发狂了，不知跑到哪里，快去把它带回来."" c=""ff5f3e22""></T>","一级职业称谓($Number$/$Number1$)","<T t=""想要领取称谓？让我看看你的修炼成果。正好刚才有只"" c=""ff5f3e22""></T><T t=""$NPCName$"" c=""ff005b0f""></T><T t=""不知道怎么发狂了，不知跑到哪里，快去把它带回来."" c=""ff5f3e22""></T>","19","","20","","","","","1"
"1130001","1130000","二级师门称谓任务","7","10","","2","称谓挑战","二级师门称谓($Number$/$Number1$)","<T t=""找到"" c=""ff8c5e2a""></T><T t=""$NPCName$"" c=""FF02972C""></T>","<T t=""想要领取称谓？让我看看你的修炼成果。正好刚才有只"" c=""ff8c5e2a""></T><T t=""$NPCName$"" c=""FF02972C""></T><T t=""不知道怎么发狂了，不知跑到哪里，快去把它带回来."" c=""ff8c5e2a""></T>","二级师门称谓($Number$/$Number1$)","<T t=""找到"" c=""fffff2df""></T><T t=""$NPCName$"" c=""ff00ff00""></T>","1","1","","0","","","二级职业称谓($Number$/$Number1$)","二级职业称谓($Number$/$Number1$)","<T t=""找到"" c=""ff5f3e22""></T><T t=""$NPCName$"" c=""ff005b0f""></T>","<T t=""想要领取称谓？让我看看你的修炼成果。正好刚才有只"" c=""ff5f3e22""></T><T t=""$NPCName$"" c=""ff005b0f""></T><T t=""不知道怎么发狂了，不知跑到哪里，快去把它带回来."" c=""ff5f3e22""></T>","二级职业称谓($Number$/$Number1$)","<T t=""想要领取称谓？让我看看你的修炼成果。正好刚才有只"" c=""ff5f3e22""></T><T t=""$NPCName$"" c=""ff005b0f""></T><T t=""不知道怎么发狂了，不知跑到哪里，快去把它带回来."" c=""ff5f3e22""></T>","19","","20","","","","","1"
"1140001","1140000","三级师门称谓任务","7","11","","2","称谓挑战","三级师门称谓($Number$/$Number1$)","<T t=""找到"" c=""ff8c5e2a""></T><T t=""$NPCName$"" c=""FF02972C""></T>","<T t=""想要领取称谓？让我看看你的修炼成果。正好刚才有只"" c=""ff8c5e2a""></T><T t=""$NPCName$"" c=""FF02972C""></T><T t=""不知道怎么发狂了，不知跑到哪里，快去把它带回来."" c=""ff8c5e2a""></T>","三级师门称谓($Number$/$Number1$)","<T t=""找到"" c=""fffff2df""></T><T t=""$NPCName$"" c=""ff00ff00""></T>","1","1","","0","","","三级职业称谓($Number$/$Number1$)","三级职业称谓($Number$/$Number1$)","<T t=""找到"" c=""ff5f3e22""></T><T t=""$NPCName$"" c=""ff005b0f""></T>","<T t=""想要领取称谓？让我看看你的修炼成果。正好刚才有只"" c=""ff5f3e22""></T><T t=""$NPCName$"" c=""ff005b0f""></T><T t=""不知道怎么发狂了，不知跑到哪里，快去把它带回来."" c=""ff5f3e22""></T>","三级职业称谓($Number$/$Number1$)","<T t=""想要领取称谓？让我看看你的修炼成果。正好刚才有只"" c=""ff5f3e22""></T><T t=""$NPCName$"" c=""ff005b0f""></T><T t=""不知道怎么发狂了，不知跑到哪里，快去把它带回来."" c=""ff5f3e22""></T>","19","","20","","","","","1"
"1040001","1040000","宝图任务","7","3","","161510","宝图任务","宝图任务","<T t=""前往"" c=""ff5f3e22""></T><T t=""$MapName$"" c=""ff005b0f""></T><T t=""战胜"" c=""ff5f3e22""></T><T t=""$NPCName$"" c=""ff005b0f""></T>","<T t=""前往"" c=""ff5f3e22""></T><T t=""$MapName$"" c=""ff005b0f""></T><T t=""战胜"" c=""ff5f3e22""></T><T t=""$NPCName$"" c=""ff005b0f""></T><T t=""看看他身上是否藏有藏宝图"" c=""ff5f3e22""></T>","宝图任务($Number$/$Number1$)","<T t=""前往"" c=""fffff2df""></T><T t=""$MapName$"" c=""ff00ff00""></T><T t=""战胜"" c=""fffff2df""></T><T t=""$NPCName$"" c=""ff00ff00""></T>","1","1","","1","","","宝图任务($Number$/$Number1$)","宝图任务($Number$/$Number1$)","<T t=""前往"" c=""ff5f3e22""></T><T t=""$MapName$"" c=""ff005b0f""></T><T t=""追捕"" c=""ff5f3e22""></T><T t=""$NPCName$"" c=""ff005b0f""></T>","<T t=""前往"" c=""ff5f3e22""></T><T t=""$MapName$"" c=""ff005b0f""></T><T t=""追捕"" c=""ff5f3e22""></T><T t=""$NPCName$"" c=""ff005b0f""></T><T t=""看看他身上是否藏有藏宝图"" c=""ff5f3e22""></T>","考古任务($Number$/$Number1$)","<T t=""前往"" c=""ff5f3e22""></T><T t=""$MapName$"" c=""ff005b0f""></T><T t=""追捕"" c=""ff5f3e22""></T><T t=""$NPCName$"" c=""ff005b0f""></T>","11","","","","","","","1"
"1980001","1980000","运镖任务-追回","7","75","","260013","运镖任务","镖银•追回($Number$/$Number1$)","<T t=""前往"" c=""ff8c5e2a""></T><T t=""$MapName$"" c=""FF02972C""></T><T t=""找到劫镖的劫匪，并追回镖银"" c=""ff8c5e2a""></T>","<T t=""前往"" c=""ff8c5e2a""></T><T t=""$MapName$"" c=""FF02972C""></T><T t=""找到劫镖的劫匪，并追回镖银"" c=""ff8c5e2a""></T>","镖银•追回($Number$/$Number1$)","<T t=""前往"" c=""fffff2df""></T><T t=""$MapName$"" c=""ff00ff00""></T><T t=""找到劫镖的劫匪，并追回镖银"" c=""fffff2df""></T>","1","1","","0","","","镖银•追回($Number$/$Number1$)","镖银•追回($Number$/$Number1$)","<T t=""去"" c=""ff5f3e22""></T><T t=""$MapName$"" c=""ff005b0f""></T><T t=""找到劫镖的劫匪，并追回镖银"" c=""ff5f3e22""></T>","<T t=""去"" c=""ff5f3e22""></T><T t=""$MapName$"" c=""ff005b0f""></T><T t=""找到劫镖的劫匪，并追回镖银"" c=""ff5f3e22""></T>","追回镖银($Number$/$Number1$)","<T t=""去"" c=""ff5f3e22""></T><T t=""$MapName$"" c=""ff005b0f""></T><T t=""找到劫镖的劫匪，并追回镖银"" c=""ff5f3e22""></T>","25","","","","7117","","","1"
"1980002","1980000","运镖任务-追回","7","76","","260013","运镖任务","镖银•追回($Number$/$Number1$)","<T t=""前往"" c=""ff8c5e2a""></T><T t=""$MapName$"" c=""FF02972C""></T><T t=""找到劫镖的劫匪，并追回镖银"" c=""ff8c5e2a""></T>","<T t=""前往"" c=""ff8c5e2a""></T><T t=""$MapName$"" c=""FF02972C""></T><T t=""找到劫镖的劫匪，并追回镖银"" c=""ff8c5e2a""></T>","镖银•追回($Number$/$Number1$)","<T t=""前往"" c=""fffff2df""></T><T t=""$MapName$"" c=""ff00ff00""></T><T t=""找到劫镖的劫匪，并追回镖银"" c=""fffff2df""></T>","1","1","","0","","","镖银•追回($Number$/$Number1$)","镖银•追回($Number$/$Number1$)","<T t=""去"" c=""ff5f3e22""></T><T t=""$MapName$"" c=""ff005b0f""></T><T t=""找到劫镖的劫匪，并追回镖银"" c=""ff5f3e22""></T>","<T t=""去"" c=""ff5f3e22""></T><T t=""$MapName$"" c=""ff005b0f""></T><T t=""找到劫镖的劫匪，并追回镖银"" c=""ff5f3e22""></T>","追回镖银($Number$/$Number1$)","<T t=""去"" c=""ff5f3e22""></T><T t=""$MapName$"" c=""ff005b0f""></T><T t=""找到劫镖的劫匪，并追回镖银"" c=""ff5f3e22""></T>","25","","","","7117","","","1"
"1980003","1980000","运镖任务-上交","4","46","","260013","运镖任务","镖银•上交($Number$/$Number1$)","<T t=""将追回的镖银送给"" c=""ff8c5e2a""></T><T t=""程咬金"" c=""FF02972C""></T>","<T t=""把追回的镖银上交给"" c=""ff8c5e2a""></T><T t=""程咬金"" c=""FF02972C""></T><T t=""概率获得高级押镖宝箱"" c=""ff8c5e2a""></T>","镖银•上交($Number$/$Number1$)","<T t=""将追回的"" c=""fffff2df""></T><T t=""镖银"" c=""ff00ff00""></T><T t=""上交给"" c=""fffff2df""></T><T t=""程咬金"" c=""ff00ff00""></T>","1","0","11@13104,12@13104,13@13104,14@13104,15@13104,16@13104,17@13104,18@13104,19@13104,21@13104,24@13104,25@13104,22@13104","0","","","镖银•上交($Number$/$Number1$)","镖银•上交($Number$/$Number1$)","<T t=""去"" c=""ff5f3e22""></T><T t=""$MapName$"" c=""ff005b0f""></T><T t=""找到劫镖的劫匪，并追回镖银"" c=""ff5f3e22""></T>","<T t=""去"" c=""ff5f3e22""></T><T t=""$MapName$"" c=""ff005b0f""></T><T t=""找到劫镖的劫匪，并追回镖银"" c=""ff5f3e22""></T>","追回镖银($Number$/$Number1$)","<T t=""去"" c=""ff5f3e22""></T><T t=""$MapName$"" c=""ff005b0f""></T><T t=""找到劫镖的劫匪，并追回镖银"" c=""ff5f3e22""></T>","25","","26","193440","7118","","","1"
"1980004","1980000","运镖任务-上交","4","46","","260013","运镖任务","镖银•上交($Number$/$Number1$)","<T t=""将追回的镖银送给"" c=""ff8c5e2a""></T><T t=""菩提祖师"" c=""FF02972C""></T>","<T t=""把追回的镖银上交给"" c=""ff8c5e2a""></T><T t=""菩提祖师"" c=""FF02972C""></T><T t=""概率获得高级押镖宝箱"" c=""ff8c5e2a""></T>","镖银•上交($Number$/$Number1$)","<T t=""将追回的"" c=""fffff2df""></T><T t=""镖银"" c=""ff00ff00""></T><T t=""上交给"" c=""fffff2df""></T><T t=""菩提祖师"" c=""ff00ff00""></T>","1","0","11@13104,12@13104,13@13104,14@13104,15@13104,16@13104,17@13104,18@13104,19@13104,21@13104,24@13104,25@13104,22@13105","0","","","镖银•上交($Number$/$Number1$)","镖银•上交($Number$/$Number1$)","<T t=""去"" c=""ff5f3e22""></T><T t=""$MapName$"" c=""ff005b0f""></T><T t=""找到劫镖的劫匪，并追回镖银"" c=""ff5f3e22""></T>","<T t=""去"" c=""ff5f3e22""></T><T t=""$MapName$"" c=""ff005b0f""></T><T t=""找到劫镖的劫匪，并追回镖银"" c=""ff5f3e22""></T>","追回镖银($Number$/$Number1$)","<T t=""去"" c=""ff5f3e22""></T><T t=""$MapName$"" c=""ff005b0f""></T><T t=""找到劫镖的劫匪，并追回镖银"" c=""ff5f3e22""></T>","25","","26","193440","7118","","","1"
