id,备注,职业贡献奖励,节日积分奖励,公会贡献奖励,公会任务贡献资金,公会任务个人分红,经验奖励,宠物经验奖励,游戏币奖励,金币奖励,信用值比例,信用值额外,声望,必给物品1类ID,必给物品1类数量,必给物品1类属性,必给物品1类属性值,必给物品2类ID,必给物品2类数量,必给物品2类属性,必给物品2类属性值,必给物品3类ID,必给物品3类数量,必给物品3类属性,必给物品3类属性值,必给物品4类ID,必给物品4类数量,必给物品4类属性,必给物品4类属性值,物品1类,物品2类,物品3类,物品4类,物品5类,物品6类,物品7类,物品8类,物品9类,物品10类,物品11类,物品12类,物品13类,物品14类,物品15类,物品16类,物品1类数量,物品2类数量,物品3类数量,物品4类数量,物品5类数量,物品6类数量,物品7类数量,物品8类数量,物品9类数量,物品10类数量,物品11类数量,物品12类数量,物品13类数量,物品14类数量,物品15类数量,物品16类数量,物品1类掉率,物品2类掉率,物品3类掉率,物品4类掉率,物品5类掉率,物品6类掉率,物品7类掉率,物品8类掉率,物品9类掉率,物品10类掉率,物品11类掉率,物品12类掉率,物品13类掉率,物品14类掉率,物品15类掉率,物品16类掉率,获得概率,总概率,随机方式,是否绑定,公告物品id,公告编号,是否发队伍提示,是否触发盈福经验,是否放入临时包裹,是否共享掉落,产出装备途径,定时活动id,服务器获得上限,上限清除方式,提示物品id,提示编号,提示类型,MergeServer,掉落随机1次几率,掉落随机2次几率,掉落随机3次几率,是否受服务器等级衰减,是否受服务器等级加成,获得声望提示
12064,门庭若市,,,,,,2500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,1000,0,0,0,0,0,0,1,,0,0,0,0,0,0,1,0,,,,0,0,
12065,高朋满座,,,,,,6000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,1000,0,0,0,0,0,0,1,,0,0,0,0,0,0,1,0,,,,0,0,
12200,12000-12200成就占用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,1000,0,0,0,0,0,0,1,,0,0,0,0,0,0,1,0,,,,0,0,
5000,师门日常每环奖励0,1,,,,,500*RoleLv,(5000*RoleLv*0.05*(0.78+0.04*Ring))*(random()*(1.02-0.98)+0.98),(1000*RoleLv*0.2*(0.78+0.04*Ring))*(random()*(1.02-0.98)+0.98),,,,,,,,,,,,,,,,,,,,,200869,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,30,,,,,,,,,,,,,,,,30,1000,0,0,0,193001,0,1,1,,0,0,0,0,0,0,0,0,,,,0,0,
5001,师门日常特殊奖励1~59级,5,,,,,,,,(1*RoleLv*11)*(random()*(1.02-0.98)+0.98),,,,,,,,,,,,,,,,,,,,200869,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,,,100,1000,0,0,0,193001,0,1,1,,0,0,0,0,0,0,0,0,,,,0,0,
5002,师门日常每轮奖励附加,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1000,0,0,0,0,0,0,1,,0,0,0,0,0,0,0,0,,,,0,0,
5003,师门日常高品和额外,,,,,,500*RoleLv,,,(1*RoleLv*4)*(random()*(1.02-0.98)+0.98),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1000,0,0,0,0,0,0,1,,0,0,0,0,0,0,0,0,,,,0,0,
5004,师门日常40级环装,,,,,,,,45000,(1*RoleLv*0.94)*(random()*(1.02-0.98)+0.98),,,,,,,,,,,,,,,,,,,,200067,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1000,,,,,,,,,,,,,,,,1000,1000,0,0,0,0,0,0,1,,0,0,0,0,0,0,0,0,,,,0,0,
5005,师门日常50级环装,,,,,,,,105000,(1*RoleLv*0.94)*(random()*(1.02-0.98)+0.98),,,,,,,,,,,,,,,,,,,,200067,200067,,,,,,,,,,,,,,,1,2,,,,,,,,,,,,,,,500,500,,,,,,,,,,,,,,,1000,1000,0,0,0,0,0,0,1,,0,0,0,0,0,0,0,0,,,,0,0,
5006,师门日常收集宠物-奖励,,,,,,,,30000,(1*RoleLv*0.94)*(random()*(1.02-0.98)+0.98),,,,,,,,,,,,,,,,,,,,200105,200105,,,,,,,,,,,,,,,1,2,,,,,,,,,,,,,,,200,100,,,,,,,,,,,,,,,300,1000,0,0,0,0,0,0,1,,0,0,0,0,0,0,0,0,,,,0,0,
5007,师门药品烹饪-奖励,,,,,,,,50000,(1*RoleLv*1.3)*(random()*(1.02-0.98)+0.98),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1000,0,0,0,0,0,0,1,,0,0,0,0,0,0,0,0,,,,0,0,
5008,师门日常采集-奖励一级药品,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200063,200064,,,,,,,,,,,,,,,2,1,,,,,,,,,,,,,,,500,500,,,,,,,,,,,,,,,1000,1000,0,0,0,0,0,0,1,,0,0,0,0,0,0,0,0,,,,0,0,
5009,师门日常特殊奖励60~155级,5,,,,,,,,(1*RoleLv*11)*(random()*(1.02-0.98)+0.98),,,,200859,1,0,0,,,,,,,,,,,,,200869,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,,,100,1000,0,0,0,193001,0,1,1,,0,0,0,0,0,0,0,0,,,,0,0,
5010,抓鬼60级奖励-双倍,,,,,,120000,60000,40000,400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,0,0,
5020,抓鬼70级奖励-双倍,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,0,0,
5030,抓鬼80级奖励-双倍,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,0,0,
5040,抓鬼90级奖励-双倍,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,0,0,
5050,抓鬼队长礼盒,,,,,,,,,,,,,2021,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,0,0,
5060,日常副本开双附加道具70级以上,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,0,0,
5070,抓鬼经验,,,,,,60000,30000,20000,200,,,,0,0,0,0,,,,,,,,,,,,,200814,200815,200816,,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,100,80,50,,,,,,,,,,,,,,230,2000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,0,0,
5071,鬼王经验,,,,,,2000*RoleLv,,,"(1*TeamLv*0.196*(0.78+0.04*Ring)*IsDbPoint)*(random()*(1.02-0.98)+0.98)*(1-min(5-TeamNum,2)*0.15)*(1+0.05*IsTL)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,800,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,0,0,
5072,每20环-给予特殊奖励,,,,,,,,,,,,,200871,1,0,0,201101,1,0,0,230036,1,0,0,,,,,200872,200207,200208,200101,200102,200105,,,,,,,,,,,1,1,1,1,1,1,,,,,,,,,,,100,100,100,100,100,100,,,,,,,,,,,600,600,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,0,0,
5080,日常副本基础40级0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,100000,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,,0,0,166123
5090,日常副本基础40级0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,100000,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,,0,0,166123
5100,日常副本基础50级以上0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,100000,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,,0,0,166123
5101,日常副本获得声望,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,100000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,0,0,
5110,日常副本20级roll,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,100000,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,,,0,0,
5120,日常副本30级roll,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,100000,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,,,0,0,
5130,日常副本40级roll,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,100000,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,,,0,0,
5140,日常副本50级roll,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,100000,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,,,0,0,
5150,阿尔萨斯基础+roll20级0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1000,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1000,,,1,1,
5160,阿尔萨斯基础+roll30级0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1000,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1000,,,1,1,
5170,阿尔萨斯基础+roll40级0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1000,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1000,,,1,1,
5180,阿尔萨斯基础+roll50级0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1000,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1000,,,1,1,
5190,阿尔萨斯基础+roll60级0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1000,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1000,,,1,1,
5200,阿尔萨斯基础+roll70级以上0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1000,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1000,,,1,1,
5210,阿尔萨斯宝箱,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,0,0,
5270,队长礼盒奖励物品,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1000,0,0,0,162007,0,0,1,0,0,0,0,0,0,0,0,0,,,,0,0,
5271,队长礼盒,,,,,,,,,,,,,200602,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,1000,0,0,0,162007,0,0,1,0,0,0,0,0,0,0,0,0,,,,0,0,
5280,平定安邦奖励 ,,,,,,(400*RoleLv*2.5)*(random()*(1.02-0.98)+0.98),,,,,,,200809,1,0,0,,,,,,,,,,,,,200857,200858,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,200,800,,,,,,,,,,,,,,,1000,1000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,0,0,
5290,秘境降妖-普通奖励,,,,,,2000*RoleLv,5000*RoleLv*0.1*(0.74+0.02*Time)*(random()*(1.02-0.98)+0.98),1000*RoleLv*0.067*(0.74+0.02*Time)*(random()*(1.02-0.98)+0.98),2000,,,,200115,2,0,0,201204,1,0,0,,,,,,,,,200067,200105,200101,200872,,,,,,,,,,,,,1,1,1,1,,,,,,,,,,,,,100,100,100,100,,,,,,,,,,,,,400,1000,0,0,0,193005,0,0,1,0,0,0,0,0,0,0,0,0,,,,0,0,
5291,秘境降妖-第五关奖励,,,,,,2000*RoleLv,5000*RoleLv*0.1*(0.74+0.02*Time)*(random()*(1.02-0.98)+0.98),1600*RoleLv*0.067*(0.74+0.02*Time)*(random()*(1.02-0.98)+0.98),100,,,,,,,,,,,,,,,,,,,,200067,200105,200101,200872,,,,,,,,,,,,,1,1,1,1,,,,,,,,,,,,,100,100,100,100,,,,,,,,,,,,,400,400,0,0,0,193005,0,0,1,0,0,0,0,0,0,0,0,0,,,,0,0,
5300,秘境降妖-S级宝箱,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200801,200801,200801,200801,200801,200801,200801,200801,200801,200801,200801,200801,200801,200801,200801,200801,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,1600,1600,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,0,0,
5310,秘境降妖-A级宝箱,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200801,200801,200801,200801,200801,200801,200801,200801,200801,200801,200801,200801,200801,200801,200801,200801,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,1600,1600,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,0,0,
5320,秘境降妖-B级宝箱,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200801,200801,200801,200801,200801,200801,200801,200801,200801,200801,200801,200801,200801,200801,200801,200801,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,1600,1600,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,0,0,
5330,秘境降妖-C级宝箱,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200801,200801,200801,200801,200801,200801,200801,200801,200801,200801,200801,200801,200801,200801,200801,200801,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,1600,1600,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,0,0,
5340,秘境降妖-第1名奖励,,,,,,,,,10000,,,,,,,,,,,,,,,,,,,,200110,200112,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,800,200,,,,,,,,,,,,,,,1000,1000,0,0,0,193037,0,0,1,0,0,0,0,0,0,0,1,0,,,,0,0,
5350,秘境降妖-第2名奖励,,,,,,,,,8000,,,,,,,,,,,,,,,,,,,,200110,200112,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,600,100,,,,,,,,,,,,,,,700,1000,0,0,0,193038,0,0,1,0,0,0,0,0,0,0,1,0,,,,0,0,
5360,秘境降妖-第3名奖励,,,,,,,,,6000,,,,,,,,,,,,,,,,,,,,200110,200112,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,500,100,,,,,,,,,,,,,,,600,1000,0,0,0,193039,0,0,1,0,0,0,0,0,0,0,1,0,,,,0,0,
5370,秘境降妖-第4名奖励,,,,,,,,,3000,,,,,,,,,,,,,,,,,,,,200109,200111,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,300,100,,,,,,,,,,,,,,,400,1000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,,,,0,0,
5380,秘境降妖-第5名奖励,,,,,,,,,3000,,,,,,,,,,,,,,,,,,,,200109,200111,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,300,100,,,,,,,,,,,,,,,400,1000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,,,,0,0,
5390,秘境降妖-第6名奖励,,,,,,,,,3000,,,,,,,,,,,,,,,,,,,,200109,200111,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,300,100,,,,,,,,,,,,,,,400,1000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,,,,0,0,
5400,秘境降妖-第7名奖励,,,,,,,,,3000,,,,,,,,,,,,,,,,,,,,200109,200111,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,300,100,,,,,,,,,,,,,,,400,1000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,,,,0,0,
5410,秘境降妖-第8名奖励,,,,,,,,,3000,,,,,,,,,,,,,,,,,,,,200109,200111,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,300,100,,,,,,,,,,,,,,,400,1000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,,,,0,0,
5420,秘境降妖-第9名奖励,,,,,,,,,3000,,,,,,,,,,,,,,,,,,,,200109,200111,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,300,100,,,,,,,,,,,,,,,400,1000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,,,,0,0,
5430,秘境降妖-第10名奖励,,,,,,,,,3000,,,,,,,,,,,,,,,,,,,,200109,200111,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,300,100,,,,,,,,,,,,,,,400,1000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,,,,0,0,
5440,25级低级藏宝图,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200323,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,,,100,100,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,0,0,
5450,35级低级藏宝图,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200323,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,,,100,100,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,0,0,
5460,45级低级藏宝图,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200323,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,,,100,100,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,0,0,
5470,55级低级藏宝图,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200323,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,,,100,100,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,0,0,
5480,65级以上低级藏宝图,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200323,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,,,100,100,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,0,0,
5481,低级藏宝图直接得银币,,,,,,,,,RoleLv*1.7+20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1000,0,0,0,0,0,0,1,,0,0,0,0,0,0,0,0,,,,0,0,
5490,高级藏宝图,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200666,200667,200668,200669,200670,200671,,,,,,,,,,,1,1,1,1,1,1,,,,,,,,,,,100,100,100,100,100,100,,,,,,,,,,,600,600,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,0,0,
5491,考古,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200008,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1000,,,,,,,,,,,,,,,,1000,1000,0,0,0,0,0,0,1,,0,0,0,0,331300,150190,1,0,,,,0,0,
5492,藏宝图打怪奖励,,,,,,(400*RoleLv*0.667)*(random()*(1.02-0.98)+0.98)*0.5,(500*RoleLv*0.05)*(random()*(1.02-0.98)+0.98)*0.5,,,,,,,,,,,,,,,,,,,,,,200323,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,,,100,100,0,0,0,0,0,0,1,,0,0,0,0,0,0,1,0,,,,0,0,
5493,宝图任务,,,,,,,,,20000,,,,,,,,,,,,,,,,,,,,200008,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,500,,,,,,,,,,,,,,,,500,1000,0,0,0,0,0,0,1,,0,0,0,0,331300,150190,1,0,,,,0,0,
5494,蚩尤挑战卷1-5,,,,,,300000,,,,,,,,,,,,,,,,,,,,,,,200498,200498,200498,200498,200498,,,,,,,,,,,,1,2,3,4,5,,,,,,,,,,,,100,100,100,50,50,,,,,,,,,,,,400,400,0,0,0,0,0,0,1,,0,0,0,0,331300,150190,1,0,,,,0,0,
5495,天魔战令1-5,,,,,,300000,,,,,,,,,,,,,,,,,,,,,,,200504,200504,200504,200504,200504,,,,,,,,,,,,1,2,3,4,5,,,,,,,,,,,,100,100,100,50,50,,,,,,,,,,,,400,400,0,0,0,0,0,0,1,,0,0,0,0,331300,150190,1,0,,,,0,0,
5496,圣诞活动,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200457,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,660,,,,,,,,,,,,,,,,660,660,0,0,0,0,0,0,1,,0,0,0,0,331300,150190,1,0,,,,0,0,
5500,白龙闹海-最后一关ROLL点奖励,,,,,,,,,"(1*min(max(RoleLv,FuBenLv),FuBenLv+9)*5)*(random()*(1.02-0.98)+0.98)",,,,5580,1,0,0,5590,1,0,0,5600,1,0,0,,,,,200807,200808,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,498,2,,,,,,,,,,,,,,,500,1000,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1000,,,0,0,
5510,精英副本最后一关roll40级,,,,,,,,,"(1*min(max(RoleLv,FuBenLv),FuBenLv+9)*5)*(random()*(1.02-0.98)+0.98)",,,,5581,1,0,0,5590,1,0,0,5600,1,0,0,,,,,200502,200306,200560,200560,,,,,,,,,,,,,1,1,1,1,,,,,,,,,,,,,248,125,250,2,,,,,,,,,,,,,625,1000,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1000,,,0,0,
5520,精英副本最后一关roll50级,,,,,,,,,"(1*min(max(RoleLv,FuBenLv),FuBenLv+9)*5)*(random()*(1.02-0.98)+0.98)",,,,5582,1,0,0,5590,1,0,0,5600,1,0,0,,,,,200503,200307,200561,200561,,,,,,,,,,,,,1,1,1,1,,,,,,,,,,,,,125,125,200,2,,,,,,,,,,,,,452,1000,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1000,,,0,0,
5530,精英副本最后一关roll60级,,,,,,,,,"(1*min(max(RoleLv,FuBenLv),FuBenLv+9)*5)*(random()*(1.02-0.98)+0.98)",,,,5583,1,0,0,5590,1,0,0,5600,1,0,0,,,,,200504,200308,200562,200562,,,,,,,,,,,,,1,1,1,1,,,,,,,,,,,,,94,94,200,2,,,,,,,,,,,,,390,1000,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1000,,,0,0,
5540,精英副本最后一关roll70级,,,,,,,,,"(1*min(max(RoleLv,FuBenLv),FuBenLv+9)*5)*(random()*(1.02-0.98)+0.98)",,,,5584,1,0,0,5590,1,0,0,5600,1,0,0,,,,,200505,200309,200563,200563,,,,,,,,,,,,,1,1,1,1,,,,,,,,,,,,,62,62,200,2,,,,,,,,,,,,,326,1000,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1000,,,0,0,
5550,精英副本最后一关roll80级,,,,,,,,,"(1*min(max(RoleLv,FuBenLv),FuBenLv+9)*5)*(random()*(1.02-0.98)+0.98)",,,,5585,1,0,0,5590,1,0,0,5600,1,0,0,,,,,200506,200310,200562,200562,,,,,,,,,,,,,1,1,1,1,,,,,,,,,,,,,37,37,200,2,,,,,,,,,,,,,276,1000,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1000,,,0,0,
5560,精英副本最后一关roll90级以上,,,,,,,,,"(1*min(max(RoleLv,FuBenLv),FuBenLv+9)*5)*(random()*(1.02-0.98)+0.98)",,,,5586,1,0,0,5590,1,0,0,5600,1,0,0,,,,,200507,200311,200562,200562,,,,,,,,,,,,,1,1,1,1,,,,,,,,,,,,,12,12,200,2,,,,,,,,,,,,,226,1000,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1000,,,0,0,
5570,副本每关单人奖励,,,,,,2000*RoleLv,"(5000*min(max(RoleLv,FuBenLv),FuBenLv+9)*0.1*(0.7+0.1*Ring))*(random()*(1.02-0.98)+0.98)*(1-min(5-TeamNum,2)*0.15)","(1000*min(max(RoleLv,FuBenLv),FuBenLv+9)*0.1*(0.7+0.1*Ring))*(random()*(1.02-0.98)+0.98)*(1-min(5-TeamNum,2)*0.15)",2000,,,,200901,1,0,0,201204,1,0,0,200115,2,0,0,,,,,200068,200069,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,200,100,,,,,,,,,,,,,,,300,1000,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,,1,1,
5571,副本特殊战斗单人0,,,,,,2000*RoleLv,"(5000*min(max(RoleLv,FuBenLv),FuBenLv+9)*0.2*(0.7+0.1*Ring))*(random()*(1.02-0.98)+0.98)*(1-min(5-TeamNum,2)*0.15)","(1000*min(max(RoleLv,FuBenLv),FuBenLv+9)*0.2*(0.7+0.1*Ring))*(random()*(1.02-0.98)+0.98)*(1-min(5-TeamNum,2)*0.15)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1000,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,,1,1,
5580,白龙闹海-前四关ROLL点奖励,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200807,200808,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,500,3,,,,,,,,,,,,,,,503,1000,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1000,,,0,0,
