"编号","礼包道具ID","角色限制","职业限制","性别限制","打开礼包时的客户端提示","奖励表ID","银币奖励","符石奖励","VIP经验","货币类型","货币值","道具1ID","道具2ID","道具3ID","道具4ID","道具5ID","道具6ID","道具7ID","道具8ID","道具9ID","道具10ID","道具11ID","道具12ID","道具1数量","道具2数量","道具3数量","道具4数量","道具5数量","道具6数量","道具7数量","道具8数量","道具9数量","道具10数量","道具11数量","道具12数量","道具1绑定","道具2绑定","道具3绑定","道具4绑定","道具5绑定","道具6绑定","道具7绑定","道具8绑定","道具9绑定","道具10绑定","道具11绑定","道具12绑定"
"4100","335120","0","","0","0","0","0","0","0","1","20000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4101","335121","0","","0","0","0","0","0","0","1","30000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4102","335122","0","","0","0","0","0","0","0","1","40000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4103","331409","0","","0","0","6730","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4104","337011","5","19","0","0","0","0","0","0","","","350400","331104","341104","40008","","","","","","","","","1","1","1","1","","","","","","","","","0","0","0","0","","","","","","","",""
"4105","340027","0","","0","0","0","0","0","0","","","331350","331351","","","","","","","","","","","1","1","","","","","","","","","","","0","0","","","","","","","","","",""
"4106","40015","0","","0","0","0","0","0","0","","","40008","","","","","","","","","","","","3","","","","","","","","","","","","0","","","","","","","","","","",""
"4107","40016","0","","0","0","0","0","0","0","","","40009","","","","","","","","","","","","3","","","","","","","","","","","","0","","","","","","","","","","",""
"4108","40017","0","","0","0","0","0","0","0","","","40010","","","","","","","","","","","","3","","","","","","","","","","","","0","","","","","","","","","","",""
"4109","40018","0","","0","0","0","0","0","0","","","40011","","","","","","","","","","","","3","","","","","","","","","","","","0","","","","","","","","","","",""
"4110","340028","0","","0","0","0","0","0","200","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4111","340029","0","","0","0","0","0","0","500","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4112","340030","0","","0","0","0","0","0","1000","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4113","340031","0","","0","0","0","0","0","2000","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4114","340032","0","","0","0","0","0","0","5000","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4115","340033","0","","0","0","0","0","0","10000","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4116","340034","0","","0","0","0","0","0","20000","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4117","340035","0","","0","0","0","0","0","50000","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4118","340036","0","","0","0","0","0","0","100000","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4119","340037","0","","0","0","0","0","0","150000","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4120","340038","0","","0","0","0","0","0","200000","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4121","340023","0","","0","0","6722","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4122","340040","0","","0","0","6732","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4123","339109","0","","0","","6306","0","0","0","","","","","","","","","","","","","","","1","","","","","","","","","","","","0","","","","","","","","","","",""
"4124","337945","0","","0","0","6500","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4125","340045","0","","0","0","6733","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4126","340046","0","","0","0","6734","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4127","340047","0","","0","0","6735","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4130","335123","0","","0","0","0","0","0","0","1","1300000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4131","335124","0","","0","0","0","0","0","0","1","1350000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4132","335125","0","","0","0","0","0","0","0","1","1400000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4133","335126","0","","0","0","0","0","0","0","1","1450000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4134","335043","0","","0","0","0","0","0","0","5","1000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4135","335044","0","","0","0","0","0","0","0","5","10000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4136","335053","0","","0","0","0","0","0","0","6","1000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4137","335054","0","","0","0","0","0","0","0","6","10000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4138","335063","0","","0","0","0","0","0","0","7","1000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4139","335064","0","","0","0","0","0","0","0","7","10000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4140","340048","1","11","0","0","0","0","0","0","","","7020104","7020411","7020512","7020613","7020207","7020309","","","","","","","1","1","1","1","1","1","","","","","","","1","1","1","1","1","1","","","","","",""
"4141","340048","1","17","0","0","0","0","0","0","","","7020102","7020411","7020512","7020613","7020207","7020309","","","","","","","1","1","1","1","1","1","","","","","","","1","1","1","1","1","1","","","","","",""
"4142","340048","1","12","0","0","0","0","0","0","","","7020104","7020411","7020512","7020613","7020207","7020309","","","","","","","1","1","1","1","1","1","","","","","","","1","1","1","1","1","1","","","","","",""
"4143","340048","2","11","0","0","0","0","0","0","","","7020104","7020411","7020512","7020613","7020208","7020310","","","","","","","1","1","1","1","1","1","","","","","","","1","1","1","1","1","1","","","","","",""
"4144","340048","2","12","0","0","0","0","0","0","","","7020104","7020411","7020512","7020613","7020208","7020310","","","","","","","1","1","1","1","1","1","","","","","","","1","1","1","1","1","1","","","","","",""
"4145","340048","2","17","0","0","0","0","0","0","","","7020102","7020411","7020512","7020613","7020208","7020310","","","","","","","1","1","1","1","1","1","","","","","","","1","1","1","1","1","1","","","","","",""
"4146","340048","3","13","0","0","0","0","0","0","","","7020103","7020411","7020512","7020613","7020207","7020309","","","","","","","1","1","1","1","1","1","","","","","","","1","1","1","1","1","1","","","","","",""
"4147","340048","3","14","0","0","0","0","0","0","","","7020102","7020411","7020512","7020613","7020207","7020309","","","","","","","1","1","1","1","1","1","","","","","","","1","1","1","1","1","1","","","","","",""
"4148","340048","3","18","0","0","0","0","0","0","","","7020101","7020411","7020512","7020613","7020207","7020309","","","","","","","1","1","1","1","1","1","","","","","","","1","1","1","1","1","1","","","","","",""
"4149","340048","4","13","0","0","0","0","0","0","","","7020103","7020411","7020512","7020613","7020208","7020310","","","","","","","1","1","1","1","1","1","","","","","","","1","1","1","1","1","1","","","","","",""
"4150","340048","4","14","0","0","0","0","0","0","","","7020102","7020411","7020512","7020613","7020208","7020310","","","","","","","1","1","1","1","1","1","","","","","","","1","1","1","1","1","1","","","","","",""
"4151","340048","4","18","0","0","0","0","0","0","","","7020101","7020411","7020512","7020613","7020208","7020310","","","","","","","1","1","1","1","1","1","","","","","","","1","1","1","1","1","1","","","","","",""
"4152","340048","5","15","0","0","0","0","0","0","","","7020105","7020411","7020512","7020613","7020207","7020309","","","","","","","1","1","1","1","1","1","","","","","","","1","1","1","1","1","1","","","","","",""
"4153","340048","5","16","0","0","0","0","0","0","","","7020105","7020411","7020512","7020613","7020207","7020309","","","","","","","1","1","1","1","1","1","","","","","","","1","1","1","1","1","1","","","","","",""
"4154","340048","5","19","0","0","0","0","0","0","","","7020101","7020411","7020512","7020613","7020207","7020309","","","","","","","1","1","1","1","1","1","","","","","","","1","1","1","1","1","1","","","","","",""
"4155","340048","6","15","0","0","0","0","0","0","","","7020105","7020411","7020512","7020613","7020208","7020310","","","","","","","1","1","1","1","1","1","","","","","","","1","1","1","1","1","1","","","","","",""
"4156","340048","6","16","0","0","0","0","0","0","","","7020105","7020411","7020512","7020613","7020208","7020310","","","","","","","1","1","1","1","1","1","","","","","","","1","1","1","1","1","1","","","","","",""
"4157","340048","6","19","0","0","0","0","0","0","","","7020101","7020411","7020512","7020613","7020208","7020310","","","","","","","1","1","1","1","1","1","","","","","","","1","1","1","1","1","1","","","","","",""
"4158","340049","0","0","0","0","6738","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4159","340050","0","0","0","0","6739","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4160","340051","0","0","0","0","6740","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4161","340052","0","0","0","0","6741","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4162","340053","0","0","0","0","6742","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4163","340054","0","0","0","0","6743","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4164","340055","0","0","0","0","6744","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4165","340056","0","0","0","0","6745","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4166","340057","0","0","0","0","6746","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4167","340058","0","0","0","0","6747","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4168","340059","0","0","0","0","6748","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4169","340060","0","0","0","0","6749","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4170","340061","0","0","0","0","6750","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4171","340062","0","0","0","0","6751","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4172","340063","0","0","0","0","6752","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4173","340064","0","0","0","0","6753","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4174","335127","0","","0","0","0","0","0","0","11","10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4175","335128","0","","0","0","0","0","0","0","11","50","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4176","335129","0","","0","0","0","0","0","0","11","100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4177","335130","0","","0","0","0","0","0","0","13","100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4178","335131","0","","0","0","0","0","0","0","13","1000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4179","335132","0","","0","0","0","0","0","0","13","10000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4180","335133","0","","0","0","0","0","0","0","13","100000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4181","340078","0","","0","0","0","0","0","0","1","660000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4182","340079","0","0","0","0","6755","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4183","340080","0","0","0","0","6756","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
