编号,类型,部件ID,显示名,功能说明,道具名颜色,颜色品质,装备颜色,装备前缀,造型编号,武器造型编号,武器特效编号,单位,等级,需求等级,排序ID,角色需求1,角色需求2,性别需求,职业需求,可否摧毁,可否摆摊上架,点卡服可否摆摊上架,默认有效时间,不能被放入的包裹id1,不能被放入的包裹id2,不能被放入的包裹id3,可否给予战斗中对象,可否卖店,能否邮寄,是否绑定,是否拾取绑定,是否下线消失,战斗内使用对象,战斗内使用者对象,战斗外使用对象,使用后是否消耗,最大堆叠数量,最大拥有数量,删除后服务器保留天数,珍品找回消耗,描述,售卖商店类型,售卖NPCID,道具使用方法,道具类名,道具类名1,赠送类型,亲密度,货币类型,从NPC购买价,出售价格系数,对应使用方法答案ID,点击寻路链接及右键使用事件,使用按钮功能类型,使用按钮功能参数1,使用按钮功能参数2,使用按钮功能参数3,淬炼等级,是否已鉴定,耐久度系数,耐久上限,附加属性1值,附加属性2值,附加属性3值,附加属性1id,附加属性2id,附加属性3id,属性值1,属性值2,属性值3,属性值4,属性值5,属性值6,属性名1,属性名2,属性名3,属性名4,属性名5,属性名6,增加躲闪,增加命中,增加内功防御,增加内功伤害,增加速度,增加外功防御,增加外功伤害,增加真气上限,增加最大生命上限,封印抗性,加强封印,特技id,是否生成特殊属性,套装id,附加属性条数,绿色评分,蓝色评分,橙色评分,紫色评分,暗金色评分,特效id,左手路径1,左手路径2,右手路径1,右手路径2,左手挂点1,左手挂点2,右手挂点1,右手挂点2,宝石槽数量,槽1开启等级,槽2开启等级,槽3开启等级,可镶嵌最高等级宝石,可镶嵌宝石类型1,可镶嵌宝石类型2,可镶嵌宝石类型3,可镶嵌宝石类型4,可镶嵌宝石类型5,宝石1,宝石2,宝石3,宝石4,宝石5,宝石6,宝石7,宝石8,宝石9,宝石10,装备基础属性ID,附加属性随机库ID,附加属性出现几率,附加属性双加随机库ID,附加属性单加随机库ID,附加属性三加随机库ID,附加属性四加随机库ID,特效随机库ID,特效随机库1ID,特技随机库ID,装备普通修理失败几率,装备修理材料ID,装备修理材料消耗数量,装备修理材料ID1,装备修理材料消耗数量1,装备修理材料ID2,装备修理材料消耗数量2,装备修理材料ID3,装备修理材料消耗数量3,装备修理材料ID4,装备修理材料消耗数量4,装备修理材料ID5,装备修理材料消耗数量5,装备修理材料ID6,装备修理材料消耗数量6,装备修理材料ID7,装备修理材料消耗数量7,装备修理材料ID8,装备修理材料消耗数量8,装备修理材料ID9,装备修理材料消耗数量9,装备修理材料ID10,装备修理材料消耗数量10,装备特殊修理材料ID,装备特殊修理材料消耗数量,装备普通修理消耗金钱,普通修理消耗金钱类型,装备特殊修理消耗金钱,特殊修理消耗金钱类型,获取途径1,获取途径2,获取途径3,获取途径4,获取途径5,获取途径6,获取途径7,获取途径8,获取途径9,珍品评分,是否自动分解,分解获得银币,分解额外获得物品1,分解额外获得物品2,分解额外获得物品3,分解额外获得物品4,分解额外获得物品5,是否自动播放特效,是否有分解按钮,摆摊冻结时间,是否稀有,寻路特殊处理,装备重铸需求道具,装备重铸需求数量,装备重铸需求货币,装备点化需求道具id,装备点化需求道具数量,装备点化需求金钱数量,装备附魔需求道具,装备附魔需求数量,装备附魔需求货币,装备熔炼需求道具,装备熔炼需求道具数量,装备熔炼需求金币数量,进阶后道具ID,进阶需求道具ID,进阶需求道具数量,进阶需求金币,是否可以一键分解,特殊用途1,特殊用途2,特殊用途3,特殊用途4,特殊用途5,双加属性值限制ID
805015,392,7,神域•祭魄印,神域•祭魄印,ff6ddcf6,3,3,1,3328,213,,件,20,10,2350,,,0,14,true,0,0,0,,,,FALSE,0,FALSE,FALSE,FALSE,FALSE,0,0,1,0,1,0,1,9999999,"<I s='ccui1' i='zuo1'></I><T t=""师门特效"" c=""FFFFFF00"" f=""simhei-11""></T><I s='ccui1' i='you1'></I><B></B><B></B><T t=""•尸腐毒概率进行连击 "" c=""FF6DDCF6"" f=""simhei-11""></T><B></B><T t=""•尸腐毒概率增加 死亡召唤效果"" c=""FF6DDCF6"" f=""simhei-11""></T><B></B><B></B><T t=""法宝在满阶后可通过两仪逆转获得两仪属性。"" c=""FFFFFF00"" f=""simhei-11""></T>",,,使用方法：点击装备按钮,地府法宝,,3,1,2,500,250,0,0,,,,,0,1,500,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,3da_weapon_changjian01_s,3da_weapon_changjian01_b,,,CS_Rhand,CS_Rhand,2,1,1,999,50,10,11,12,13,14,,,,,,,,,,,805015,,10000,,,,,3415,,3415,50,40012,1,40012,1,40013,1,40013,1,40013,1,40013,1,40013,1,40013,1,40013,1,40013,1,40013,1,40013,1,20100,1,20100,1,,,,,,,,,,99999,0,50000,"680128,25,10000",,,,,0,0,7,1,,680228,30,1,,,,,,,,,,,,,,0,,,,,,
805016,392,7,神域•星海佩,神域•星海佩,ff6ddcf6,3,3,1,3330,213,,件,20,10,2350,,,0,23,true,0,0,0,,,,FALSE,0,FALSE,FALSE,FALSE,FALSE,0,0,1,0,1,0,1,9999999,"<I s='ccui1' i='zuo1'></I><T t=""师门特效"" c=""FFFFFF00"" f=""simhei-11""></T><I s='ccui1' i='you1'></I><B></B><B></B><T t=""•击水三千攻击目标+1 "" c=""FF6DDCF6"" f=""simhei-11""></T><B></B><T t=""•增加击水三千法术伤害结果\n"" c=""FF6DDCF6"" f=""simhei-11""></T><B></B><B></B><T t=""法宝在满阶后可通过两仪逆转获得两仪属性。"" c=""FFFFFF00"" f=""simhei-11""></T>",,,使用方法：点击装备按钮,须弥海法宝,,3,1,2,500,250,0,0,,,,,0,1,500,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,3da_weapon_changjian01_s,3da_weapon_changjian01_b,,,CS_Rhand,CS_Rhand,2,1,1,999,50,10,11,12,13,14,,,,,,,,,,,805016,,10000,,,,,3416,,3416,50,40012,1,40012,1,40013,1,40013,1,40013,1,40013,1,40013,1,40013,1,40013,1,40013,1,40013,1,40013,1,20100,1,20100,1,,,,,,,,,,99999,0,50000,"680128,25,10000",,,,,0,0,7,1,,680229,30,1,,,,,,,,,,,,,,0,,,,,,
805017,392,7,神域•沁香花藤,神域•沁香花藤,ff6ddcf6,3,3,1,3331,213,,件,20,10,2350,,,0,20,true,0,0,0,,,,FALSE,0,FALSE,FALSE,FALSE,FALSE,0,0,1,0,1,0,1,9999999,"<I s='ccui1' i='zuo1'></I><T t=""师门特效"" c=""FFFFFF00"" f=""simhei-11""></T><I s='ccui1' i='you1'></I><B></B><B></B><T t=""•增加封印几率 "" c=""FF6DDCF6"" f=""simhei-11""></T><B></B><T t=""•观心境命中几率提升"" c=""FF6DDCF6"" f=""simhei-11""></T><B></B><B></B><T t=""法宝在满阶后可通过两仪逆转获得两仪属性。"" c=""FFFFFF00"" f=""simhei-11""></T>",,,使用方法：点击装备按钮,女儿村法宝,,3,1,2,500,250,0,0,,,,,0,1,500,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,3da_weapon_changjian01_s,3da_weapon_changjian01_b,,,CS_Rhand,CS_Rhand,2,1,1,999,50,10,11,12,13,14,,,,,,,,,,,805017,,10000,,,,,3417,,3417,50,40012,1,40012,1,40013,1,40013,1,40013,1,40013,1,40013,1,40013,1,40013,1,40013,1,40013,1,40013,1,20100,1,20100,1,,,,,,,,,,99999,0,50000,"680128,25,10000",,,,,0,0,7,1,,680230,30,1,,,,,,,,,,,,,,0,,,,,,
805018,392,7,神域•灵明仙桃,神域•灵明仙桃,ff6ddcf6,3,3,1,3329,213,,件,20,10,2350,,,0,22,true,0,0,0,,,,FALSE,0,FALSE,FALSE,FALSE,FALSE,0,0,1,0,1,0,1,9999999,"<I s='ccui1' i='zuo1'></I><T t=""师门特效"" c=""FFFFFF00"" f=""simhei-11""></T><I s='ccui1' i='you1'></I><B></B><B></B><T t=""•增加自身暴击几率， 当头一棒连击一次 "" c=""FF6DDCF6"" f=""simhei-11""></T><B></B><T t=""•当头一棒增加物理暴击"" c=""FF6DDCF6"" f=""simhei-11""></T><B></B><B></B><T t=""法宝在满阶后可通过两仪逆转获得两仪属性。"" c=""FFFFFF00"" f=""simhei-11""></T>",,,使用方法：点击装备按钮,花果山法宝,,3,1,2,500,250,0,0,,,,,0,1,500,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,3da_weapon_changjian01_s,3da_weapon_changjian01_b,,,CS_Rhand,CS_Rhand,2,1,1,999,50,10,11,12,13,14,,,,,,,,,,,805018,,10000,,,,,3418,,3418,50,40012,1,40012,1,40013,1,40013,1,40013,1,40013,1,40013,1,40013,1,40013,1,40013,1,40013,1,40013,1,20100,1,20100,1,,,,,,,,,,99999,0,50000,"680128,25,10000",,,,,0,0,7,1,,680231,30,1,,,,,,,,,,,,,,0,,,,,,
805019,392,7,神域•万鬼木鱼,神域•万鬼木鱼,ff6ddcf6,3,3,1,3302,213,,件,20,10,2350,,,0,21,true,0,0,0,,,,FALSE,0,FALSE,FALSE,FALSE,FALSE,0,0,1,0,1,0,1,9999999,"<I s='ccui1' i='zuo1'></I><T t=""师门特效"" c=""FFFFFF00"" f=""simhei-11""></T><I s='ccui1' i='you1'></I><B></B><B></B><T t=""•增加法爆几率 "" c=""FF6DDCF6"" f=""simhei-11""></T><B></B><T t=""•迷心障法爆提升\n"" c=""FF6DDCF6"" f=""simhei-11""></T><B></B><B></B><T t=""法宝在满阶后可通过两仪逆转获得两仪属性。"" c=""FFFFFF00"" f=""simhei-11""></T>",,,使用方法：点击装备按钮,小雷音法宝,,3,1,2,500,250,0,0,,,,,0,1,500,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,3da_weapon_changjian01_s,3da_weapon_changjian01_b,,,CS_Rhand,CS_Rhand,2,1,1,999,50,10,11,12,13,14,,,,,,,,,,,805019,,10000,,,,,3419,,3419,50,40012,1,40012,1,40013,1,40013,1,40013,1,40013,1,40013,1,40013,1,40013,1,40013,1,40013,1,40013,1,20100,1,20100,1,,,,,,,,,,99999,0,50000,"680128,25,10000",,,,,0,0,7,1,,680232,30,1,,,,,,,,,,,,,,0,,,,,,
900000,376,6,下面是辅助类装备,下面是辅助类装备,ff6ddcf6,3,3,1,537,213,,件,1,1,2341,,,0,0,true,0,0,0,,,,FALSE,0,FALSE,FALSE,FALSE,FALSE,0,0,1,0,1,0,1,9999999,"<T t=""定制武器"" c=""FFFF0033""></T>",,,使用方法：点击装备按钮,,,3,1,2,500,250,0,0,,,,,0,1,500,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,3da_weapon_changjian01_s,3da_weapon_changjian01_b,,,CS_Rhand,CS_Rhand,2,10,10,999,1,,,,,,,,,,,,,,,,,,10000,,,,,2000,2000,2006,50,40012,1,40012,1,40013,1,40013,1,40013,1,40013,1,40013,1,40013,1,40013,1,40013,1,40013,1,40013,1,20100,1,20100,1,,,,,,,,,,99999,0,50000,"640083,3,10000",,,,,0,1,30,1,,340160,30,10000,680201,1,1000,500212,1,100000,500096,1,10000,,,,,0,,,,,,
4010101,504,0,环蛇印•封印,环蛇印,ff6ddcf6,5,3,1,1824,213,,件,10,10,2221,,,0,0,TRUE,0,0,0,,,,FALSE,0,FALSE,FALSE,FALSE,FALSE,0,0,1,0,1,0,1,9999999,,,,使用方法：点击装备按钮,圆印,,3,1,2,500,250,0,0,,,,,0,1,1440,1440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,430035,,,3da_weapon_changjian01_s,3da_weapon_changjian01_b,,,CS_Rhand,CS_Rhand,2,10,10,999,0,,,,,,,,,,,,,,,,900101,,5000,,3300,,,3301,,3302,50,40012,1,40012,1,40013,1,40013,1,40013,1,40013,1,40013,1,40013,1,40013,1,40013,1,40013,1,40013,1,20100,1,20100,1,,,,,,,,,,99999,0,50000,,,,,,0,1,7,1,,,,,,,,,,,,,,,,,,1,,,,10级,注：无角色要求,
4010102,520,0,卧虎印•物伤,卧虎印,ff6ddcf6,5,3,1,1823,213,,件,10,10,2222,,,0,0,TRUE,0,0,0,,,,FALSE,0,FALSE,FALSE,FALSE,FALSE,0,0,1,0,1,0,1,9999999,,,,使用方法：点击装备按钮,圆印,,3,1,2,500,250,0,0,,,,,0,1,1440,1440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,430035,,,3da_weapon_changjian01_s,3da_weapon_changjian01_b,,,CS_Rhand,CS_Rhand,2,10,10,999,0,,,,,,,,,,,,,,,,900102,,5000,,3300,,,3301,,3302,50,40012,1,40012,1,40013,1,40013,1,40013,1,40013,1,40013,1,40013,1,40013,1,40013,1,40013,1,40013,1,20100,1,20100,1,,,,,,,,,,99999,0,50000,,,,,,0,1,7,1,,,,,,,,,,,,,,,,,,1,,,,10级,注：无角色要求,
4010103,536,0,斗牛印•法防,斗牛印,ff6ddcf6,5,3,1,1825,213,,件,10,10,2223,,,0,0,TRUE,0,0,0,,,,FALSE,0,FALSE,FALSE,FALSE,FALSE,0,0,1,0,1,0,1,9999999,,,,使用方法：点击装备按钮,方印,,3,1,2,500,250,0,0,,,,,0,1,1440,1440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,430035,,,3da_weapon_changjian01_s,3da_weapon_changjian01_b,,,CS_Rhand,CS_Rhand,2,10,10,999,0,,,,,,,,,,,,,,,,900103,,5000,,3300,,,3301,,3302,50,40012,1,40012,1,40013,1,40013,1,40013,1,40013,1,40013,1,40013,1,40013,1,40013,1,40013,1,40013,1,20100,1,20100,1,,,,,,,,,,99999,0,50000,,,,,,0,1,7,1,,,,,,,,,,,,,,,,,,1,,,,10级,注：无角色要求,
4010104,552,0,追兔印•速度,追兔印,ff6ddcf6,5,3,1,1822,213,,件,10,10,2224,,,0,0,TRUE,0,0,0,,,,FALSE,0,FALSE,FALSE,FALSE,FALSE,0,0,1,0,1,0,1,9999999,,,,使用方法：点击装备按钮,圆印,,3,1,2,500,250,0,0,,,,,0,1,1440,1440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,430035,,,3da_weapon_changjian01_s,3da_weapon_changjian01_b,,,CS_Rhand,CS_Rhand,2,10,10,999,0,,,,,,,,,,,,,,,,900104,,5000,,3300,,,3301,,3302,50,40012,1,40012,1,40013,1,40013,1,40013,1,40013,1,40013,1,40013,1,40013,1,40013,1,40013,1,40013,1,20100,1,20100,1,,,,,,,,,,99999,0,50000,,,,,,0,1,7,1,,,,,,,,,,,,,,,,,,1,,,,10级,注：无角色要求,
4010105,584,0,游龙印•法伤,游龙印,ff6ddcf6,5,3,1,1820,213,,件,10,10,2225,,,0,0,TRUE,0,0,0,,,,FALSE,0,FALSE,FALSE,FALSE,FALSE,0,0,1,0,1,0,1,9999999,,,,使用方法：点击装备按钮,方印,,3,1,2,500,250,0,0,,,,,0,1,1440,1440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,430035,,,3da_weapon_changjian01_s,3da_weapon_changjian01_b,,,CS_Rhand,CS_Rhand,2,10,10,999,0,,,,,,,,,,,,,,,,900105,,5000,,3300,,,3301,,3302,50,40012,1,40012,1,40013,1,40013,1,40013,1,40013,1,40013,1,40013,1,40013,1,40013,1,40013,1,40013,1,20100,1,20100,1,,,,,,,,,,99999,0,50000,,,,,,0,1,7,1,,,,,,,,,,,,,,,,,,1,,,,10级,注：无角色要求,
4010106,600,0,安羊印•物防,安羊印,ff6ddcf6,5,3,1,1821,213,,件,10,10,2226,,,0,0,TRUE,0,0,0,,,,FALSE,0,FALSE,FALSE,FALSE,FALSE,0,0,1,0,1,0,1,9999999,,,,使用方法：点击装备按钮,方印,,3,1,2,500,250,0,0,,,,,0,1,1440,1440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,430035,,,3da_weapon_changjian01_s,3da_weapon_changjian01_b,,,CS_Rhand,CS_Rhand,2,10,10,999,0,,,,,,,,,,,,,,,,900106,,5000,,3300,,,3301,,3302,50,40012,1,40012,1,40013,1,40013,1,40013,1,40013,1,40013,1,40013,1,40013,1,40013,1,40013,1,40013,1,20100,1,20100,1,,,,,,,,,,99999,0,50000,,,,,,0,1,7,1,,,,,,,,,,,,,,,,,,1,,,,10级,注：无角色要求,
8010101,504,6,环蛇印,环蛇印•封印,ff6ddcf6,5,1,1,1824,213,,件,10,1,2341,,,0,0,true,0,0,0,,,,FALSE,0,FALSE,FALSE,FALSE,FALSE,0,0,1,0,1,0,1,9999999,"<T t=""以月华石、星光石、印诀书、万物之灵锻造而成的星印。"" c=""FFFFF2DF"" f=""simhei-11""></T>",,,使用方法：点击装备按钮,圆印,,3,1,2,500,250,0,0,,,,,0,1,500,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,3da_weapon_changjian01_s,3da_weapon_changjian01_b,,,CS_Rhand,CS_Rhand,2,999,999,999,0,,,,,,,,,,,,,,,,900101,,5000,3300;3300,3300,,,3301,,3302,50,40012,1,40012,1,40013,1,40013,1,40013,1,40013,1,40013,1,40013,1,40013,1,40013,1,40013,1,40013,1,20100,1,20100,1,,,,,,,,,,99999,0,50000,"258100,1,300;258101,1,300;258102,1,300;258100,2,150;258101,2,150;258102,2,150;258100,3,100;258101,3,100;258102,3,100",,,,,0,1,7,1,,,,,,,,,,,,,,,,,,1,,,,,注：星印无任何要求,
8010102,520,6,卧虎印,卧虎印•物伤,ff6ddcf6,5,3,1,1823,213,,件,10,2,2341,,,0,0,true,0,0,0,,,,FALSE,0,FALSE,FALSE,FALSE,FALSE,0,0,1,0,1,0,1,9999999,"<T t=""以月华石、星光石、印诀书、万物之灵锻造而成的星印。"" c=""FFFFF2DF"" f=""simhei-11""></T>",,,使用方法：点击装备按钮,圆印,,3,1,2,500,250,0,0,,,,,0,1,500,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,3da_weapon_changjian01_s,3da_weapon_changjian01_b,,,CS_Rhand,CS_Rhand,2,999,999,999,0,,,,,,,,,,,,,,,,900102,,5000,3300;3300,3300,,,3301,,3302,50,40012,1,40012,1,40013,1,40013,1,40013,1,40013,1,40013,1,40013,1,40013,1,40013,1,40013,1,40013,1,20100,1,20100,1,,,,,,,,,,99999,0,50000,"258100,1,300;258101,1,300;258102,1,300;258100,2,150;258101,2,150;258102,2,150;258100,3,100;258101,3,100;258102,3,100",,,,,0,1,7,1,,,,,,,,,,,,,,,,,,1,,,,,注：星印无任何要求,
8010103,536,6,斗牛印,斗牛印•法防,ff6ddcf6,5,3,1,1825,213,,件,10,3,2341,,,0,0,true,0,0,0,,,,FALSE,0,FALSE,FALSE,FALSE,FALSE,0,0,1,0,1,0,1,9999999,"<T t=""以月华石、星光石、印诀书、万物之灵锻造而成的星印。"" c=""FFFFF2DF"" f=""simhei-11""></T>",,,使用方法：点击装备按钮,方印,,3,1,2,500,250,0,0,,,,,0,1,500,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,3da_weapon_changjian01_s,3da_weapon_changjian01_b,,,CS_Rhand,CS_Rhand,2,999,999,999,0,,,,,,,,,,,,,,,,900103,,5000,3300;3300,3300,,,3301,,3302,50,40012,1,40012,1,40013,1,40013,1,40013,1,40013,1,40013,1,40013,1,40013,1,40013,1,40013,1,40013,1,20100,1,20100,1,,,,,,,,,,99999,0,50000,"258100,1,300;258101,1,300;258102,1,300;258100,2,150;258101,2,150;258102,2,150;258100,3,100;258101,3,100;258102,3,100",,,,,0,1,7,1,,,,,,,,,,,,,,,,,,1,,,,,注：星印无任何要求,
8010104,552,6,追兔印,追兔印•速度,ff6ddcf6,5,3,1,1822,213,,件,10,4,2341,,,0,0,true,0,0,0,,,,FALSE,0,FALSE,FALSE,FALSE,FALSE,0,0,1,0,1,0,1,9999999,"<T t=""以月华石、星光石、印诀书、万物之灵锻造而成的星印。"" c=""FFFFF2DF"" f=""simhei-11""></T>",,,使用方法：点击装备按钮,圆印,,3,1,2,500,250,0,0,,,,,0,1,500,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,3da_weapon_changjian01_s,3da_weapon_changjian01_b,,,CS_Rhand,CS_Rhand,2,999,999,999,0,,,,,,,,,,,,,,,,900104,,5000,3300;3300,3300,,,3301,,3302,50,40012,1,40012,1,40013,1,40013,1,40013,1,40013,1,40013,1,40013,1,40013,1,40013,1,40013,1,40013,1,20100,1,20100,1,,,,,,,,,,99999,0,50000,"258100,1,300;258101,1,300;258102,1,300;258100,2,150;258101,2,150;258102,2,150;258100,3,100;258101,3,100;258102,3,100",,,,,0,1,7,1,,,,,,,,,,,,,,,,,,1,,,,,注：星印无任何要求,
8010105,584,6,游龙印,游龙印•法伤,ff6ddcf6,5,3,1,1820,213,,件,10,5,2341,,,0,0,true,0,0,0,,,,FALSE,0,FALSE,FALSE,FALSE,FALSE,0,0,1,0,1,0,1,9999999,"<T t=""以月华石、星光石、印诀书、万物之灵锻造而成的星印。"" c=""FFFFF2DF"" f=""simhei-11""></T>",,,使用方法：点击装备按钮,方印,,3,1,2,500,250,0,0,,,,,0,1,500,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,3da_weapon_changjian01_s,3da_weapon_changjian01_b,,,CS_Rhand,CS_Rhand,2,999,999,999,0,,,,,,,,,,,,,,,,900105,,5000,3300;3300,3300,,,3301,,3302,50,40012,1,40012,1,40013,1,40013,1,40013,1,40013,1,40013,1,40013,1,40013,1,40013,1,40013,1,40013,1,20100,1,20100,1,,,,,,,,,,99999,0,50000,"258100,1,300;258101,1,300;258102,1,300;258100,2,150;258101,2,150;258102,2,150;258100,3,100;258101,3,100;258102,3,100",,,,,0,1,7,1,,,,,,,,,,,,,,,,,,1,,,,,注：星印无任何要求,
8010106,600,6,安羊印,安羊印•物防,ff6ddcf6,5,3,1,1821,213,,件,10,6,2341,,,0,0,true,0,0,0,,,,FALSE,0,FALSE,FALSE,FALSE,FALSE,0,0,1,0,1,0,1,9999999,"<T t=""以月华石、星光石、印诀书、万物之灵锻造而成的星印。"" c=""FFFFF2DF"" f=""simhei-11""></T>",,,使用方法：点击装备按钮,方印,,3,1,2,500,250,0,0,,,,,0,1,500,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,3da_weapon_changjian01_s,3da_weapon_changjian01_b,,,CS_Rhand,CS_Rhand,2,999,999,999,0,,,,,,,,,,,,,,,,900106,,5000,3300;3300,3300,,,3301,,3302,50,40012,1,40012,1,40013,1,40013,1,40013,1,40013,1,40013,1,40013,1,40013,1,40013,1,40013,1,40013,1,20100,1,20100,1,,,,,,,,,,99999,0,50000,"258100,1,300;258101,1,300;258102,1,300;258100,2,150;258101,2,150;258102,2,150;258100,3,100;258101,3,100;258102,3,100",,,,,0,1,7,1,,,,,,,,,,,,,,,,,,1,,,,,注：星印无任何要求,
900101,504,6,环蛇印,环蛇印•封印,ff6ddcf6,5,3,1,1824,213,,件,10,10,2341,,,0,0,true,0,0,0,,,,FALSE,0,FALSE,FALSE,FALSE,FALSE,0,0,1,0,1,0,1,9999999,"<T t=""以月华石、星光石、印诀书、万物之灵锻造而成的星印。"" c=""FFFFF2DF"" f=""simhei-11""></T>",,,使用方法：点击装备按钮,圆印,,3,1,2,500,250,0,0,,,,,0,1,500,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,3da_weapon_changjian01_s,3da_weapon_changjian01_b,,,CS_Rhand,CS_Rhand,2,999,999,999,0,,,,,,,,,,,,,,,,900101,,5000,,3300,,,3301,,3302,50,40012,1,40012,1,40013,1,40013,1,40013,1,40013,1,40013,1,40013,1,40013,1,40013,1,40013,1,40013,1,20100,1,20100,1,,,,,,,,,,99999,0,50000,"258104,1,1000;258100,1,300;258101,1,300;258102,1,300;258100,2,150;258101,2,150;258102,2,150;258100,3,100;258101,3,100;258102,3,100",,,,,0,1,7,1,,,,,,,,,,,,,,,,,,1,,,,,注：星印无任何要求,
900102,520,6,卧虎印,卧虎印•物伤,ff6ddcf6,5,3,1,1823,213,,件,10,10,2341,,,0,0,true,0,0,0,,,,FALSE,0,FALSE,FALSE,FALSE,FALSE,0,0,1,0,1,0,1,9999999,"<T t=""以月华石、星光石、印诀书、万物之灵锻造而成的星印。"" c=""FFFFF2DF"" f=""simhei-11""></T>",,,使用方法：点击装备按钮,圆印,,3,1,2,500,250,0,0,,,,,0,1,500,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,3da_weapon_changjian01_s,3da_weapon_changjian01_b,,,CS_Rhand,CS_Rhand,2,999,999,999,0,,,,,,,,,,,,,,,,900102,,5000,,3300,,,3301,,3302,50,40012,1,40012,1,40013,1,40013,1,40013,1,40013,1,40013,1,40013,1,40013,1,40013,1,40013,1,40013,1,20100,1,20100,1,,,,,,,,,,99999,0,50000,"258104,1,1000;258100,1,300;258101,1,300;258102,1,300;258100,2,150;258101,2,150;258102,2,150;258100,3,100;258101,3,100;258102,3,100",,,,,0,1,7,1,,,,,,,,,,,,,,,,,,1,,,,,注：星印无任何要求,
