"编号","类型","显示名","道具名颜色","颜色品质","造型编号","单位","等级","需求等级","排序ID","可否摧毁","可否摆摊上架","点卡服可否摆摊上架","默认有效时间","可否卖店","是否绑定","是否拾取绑定","是否下线消失","战斗内使用对象","战斗内使用者对象","战斗外使用对象","最大堆叠数量","最大拥有数量","删除后服务器保留天数","珍品找回消耗","描述","功能说明","售卖商店类型","售卖NPCID","道具使用方法","道具类名","道具类名1","使用按钮功能类型","使用按钮功能参数1","使用按钮功能参数2","使用按钮功能参数3","对应宠物技能","恢复宠物忠诚度","增加宠物经验","增加宠物寿命","使用次数限制","可否给予战斗中对象","使用后是否消耗","属性名1","属性名2","属性名3","属性名4","属性名5","属性名6","属性值1","属性值2","属性值3","属性值4","属性值5","属性值6","获取途径1","获取途径2","获取途径3","获取途径4","获取途径5","获取途径6","获取途径7","获取途径8","获取途径9","是否珍品","摆摊冻结时间","是否稀有","寻路特殊处理","特殊用途1","特殊用途2","特殊用途3","特殊用途4","特殊用途5"
"430006","49","垫书7","ff6ddcf6","5","2143","本","0","1","4010","true","1","1","0","0","false","false","false","0","0","2","9999","0","60","5000000","垫书","用于垫书","3","161506","打开宠物炼妖界面为宠物学习技能","","","","","","","290006","0","","","","false","1","","","","","","","","","","","","","","","","","","","","","","1","30","1","","垫书7","","","",""
"430007","49","垫书8","ff6ddcf6","5","2144","本","0","1","4010","true","1","1","0","0","false","false","false","0","0","2","9999","0","60","5000000","垫书","用于垫书","3","161506","打开宠物炼妖界面为宠物学习技能","","","","","","","290007","0","","","","false","1","","","","","","","","","","","","","","","","","","","","","","1","30","1","","垫书8","","","",""
"430008","49","垫书9","ff6ddcf6","5","2145","本","0","1","4010","true","1","1","0","0","false","false","false","0","0","2","9999","0","60","5000000","垫书","用于垫书","3","161506","打开宠物炼妖界面为宠物学习技能","","","","","","","290008","0","","","","false","1","","","","","","","","","","","","","","","","","","","","","","1","30","1","","垫书9","","","",""
"430009","49","垫书10","ff6ddcf6","5","2146","本","0","1","4010","true","1","1","0","0","false","false","false","0","0","2","9999","0","60","5000000","垫书","用于垫书","3","161506","打开宠物炼妖界面为宠物学习技能","","","","","","","290009","0","","","","false","1","","","","","","","","","","","","","","","","","","","","","","1","30","1","","垫书10","","","",""
"430010","49","垫书11","ff6ddcf6","5","2147","本","0","1","4010","true","1","1","0","0","false","false","false","0","0","2","9999","0","60","5000000","垫书","用于垫书","3","161506","打开宠物炼妖界面为宠物学习技能","","","","","","","290010","0","","","","false","1","","","","","","","","","","","","","","","","","","","","","","1","30","1","","垫书11","","","",""
"430011","49","垫书12","ff6ddcf6","5","2148","本","0","1","4010","true","1","1","0","0","false","false","false","0","0","2","9999","0","60","5000000","垫书","用于垫书","3","161506","打开宠物炼妖界面为宠物学习技能","","","","","","","290011","0","","","","false","1","","","","","","","","","","","","","","","","","","","","","","1","30","1","","垫书12","","","",""
"430012","49","垫书13","ff6ddcf6","5","2149","本","0","1","4010","true","1","1","0","0","false","false","false","0","0","2","9999","0","60","5000000","垫书","用于垫书","3","161506","打开宠物炼妖界面为宠物学习技能","","","","","","","290012","0","","","","false","1","","","","","","","","","","","","","","","","","","","","","","1","30","1","","垫书13","","","",""
"430013","49","垫书14","ff6ddcf6","5","2150","本","0","1","4010","true","1","1","0","0","false","false","false","0","0","2","9999","0","60","5000000","垫书","用于垫书","3","161506","打开宠物炼妖界面为宠物学习技能","","","","","","","290013","0","","","","false","1","","","","","","","","","","","","","","","","","","","","","","1","30","1","","垫书14","","","",""
"430014","49","垫书15","ff6ddcf6","5","2151","本","0","1","4010","true","1","1","0","0","false","false","false","0","0","2","9999","0","60","5000000","垫书","用于垫书","3","161506","打开宠物炼妖界面为宠物学习技能","","","","","","","290014","0","","","","false","1","","","","","","","","","","","","","","","","","","","","","","1","30","1","","垫书15","","","",""
"430015","49","垫书16","ff6ddcf6","5","2152","本","0","1","4010","true","1","1","0","0","false","false","false","0","0","2","9999","0","60","5000000","垫书","用于垫书","3","161506","打开宠物炼妖界面为宠物学习技能","","","","","","","290015","0","","","","false","1","","","","","","","","","","","","","","","","","","","","","","1","30","1","","垫书16","","","",""
"430016","49","垫书17","ff6ddcf6","5","2153","本","0","1","4010","true","1","1","0","0","false","false","false","0","0","2","9999","0","60","5000000","垫书","用于垫书","3","161506","打开宠物炼妖界面为宠物学习技能","","","","","","","290016","0","","","","false","1","","","","","","","","","","","","","","","","","","","","","","1","30","1","","垫书17","","","",""
"430017","49","垫书18","ff6ddcf6","5","2154","本","0","1","4010","true","1","1","0","0","false","false","false","0","0","2","9999","0","60","5000000","垫书","用于垫书","3","161506","打开宠物炼妖界面为宠物学习技能","","","","","","","290017","0","","","","false","1","","","","","","","","","","","","","","","","","","","","","","1","30","1","","垫书18","","","",""
"430018","49","垫书19","ff6ddcf6","5","2155","本","0","1","4010","true","1","1","0","0","false","false","false","0","0","2","9999","0","60","5000000","垫书","用于垫书","3","161506","打开宠物炼妖界面为宠物学习技能","","","","","","","290018","0","","","","false","1","","","","","","","","","","","","","","","","","","","","","","1","30","1","","垫书19","","","",""
"430019","49","垫书20","ff6ddcf6","5","2156","本","0","1","4010","true","1","1","0","0","false","false","false","0","0","2","9999","0","60","5000000","垫书","用于垫书","3","161506","打开宠物炼妖界面为宠物学习技能","","","","","","","290019","0","","","","false","1","","","","","","","","","","","","","","","","","","","","","","1","30","1","","垫书20","","","",""
"430020","49","垫书21","ff6ddcf6","5","2157","本","0","1","4010","true","1","1","0","0","false","false","false","0","0","2","9999","0","60","5000000","垫书","用于垫书","3","161506","打开宠物炼妖界面为宠物学习技能","","","","","","","290020","0","","","","false","1","","","","","","","","","","","","","","","","","","","","","","1","30","1","","垫书21","","","",""
"430021","49","垫书22","ff6ddcf6","5","2158","本","0","1","4010","true","1","1","0","0","false","false","false","0","0","2","9999","0","60","5000000","垫书","用于垫书","3","161506","打开宠物炼妖界面为宠物学习技能","","","","","","","290021","0","","","","false","1","","","","","","","","","","","","","","","","","","","","","","1","30","1","","垫书22","","","",""
"430022","49","垫书23","ff6ddcf6","5","2159","本","0","1","4010","true","1","1","0","0","false","false","false","0","0","2","9999","0","60","5000000","垫书","用于垫书","3","161506","打开宠物炼妖界面为宠物学习技能","","","","","","","290022","0","","","","false","1","","","","","","","","","","","","","","","","","","","","","","1","30","1","","垫书23","","","",""
"430023","49","垫书24","ff6ddcf6","5","2160","本","0","1","4010","true","1","1","0","0","false","false","false","0","0","2","9999","0","60","5000000","垫书","用于垫书","3","161506","打开宠物炼妖界面为宠物学习技能","","","","","","","290023","0","","","","false","1","","","","","","","","","","","","","","","","","","","","","","1","30","1","","垫书24","","","",""
"430024","49","垫书25","ff6ddcf6","5","2161","本","0","1","4010","true","1","1","0","0","false","false","false","0","0","2","9999","0","60","5000000","垫书","用于垫书","3","161506","打开宠物炼妖界面为宠物学习技能","","","","","","","290024","0","","","","false","1","","","","","","","","","","","","","","","","","","","","","","1","30","1","","垫书25","","","",""
"430025","49","垫书26","ff6ddcf6","5","2162","本","0","1","4010","true","1","1","0","0","false","false","false","0","0","2","9999","0","60","5000000","垫书","用于垫书","3","161506","打开宠物炼妖界面为宠物学习技能","","","","","","","290025","0","","","","false","1","","","","","","","","","","","","","","","","","","","","","","1","30","1","","垫书26","","","",""
"430026","49","垫书27","ff6ddcf6","5","2164","本","0","1","4010","true","1","1","0","0","false","false","false","0","0","2","9999","0","60","5000000","垫书","用于垫书","3","161506","打开宠物炼妖界面为宠物学习技能","","","","","","","290026","0","","","","false","1","","","","","","","","","","","","","","","","","","","","","","1","30","1","","垫书27","","","",""
"430027","49","垫书28","ff6ddcf6","5","2165","本","0","1","4010","true","1","1","0","0","false","false","false","0","0","2","9999","0","60","5000000","垫书","用于垫书","3","161506","打开宠物炼妖界面为宠物学习技能","","","","","","","290027","0","","","","false","1","","","","","","","","","","","","","","","","","","","","","","1","30","1","","垫书28","","","",""
"430028","49","垫书29","ff6ddcf6","5","2166","本","0","1","4010","true","1","1","0","0","false","false","false","0","0","2","9999","0","60","5000000","垫书","用于垫书","3","161506","打开宠物炼妖界面为宠物学习技能","","","","","","","290028","0","","","","false","1","","","","","","","","","","","","","","","","","","","","","","1","30","1","","垫书29","","","",""
"430029","49","垫书30","ff6ddcf6","5","2167","本","0","1","4010","true","1","1","0","0","false","false","false","0","0","2","9999","0","60","5000000","垫书","用于垫书","3","161506","打开宠物炼妖界面为宠物学习技能","","","","","","","290029","0","","","","false","1","","","","","","","","","","","","","","","","","","","","","","1","30","1","","垫书30","","","",""
"312000","50","1级•迅敏","FFff46f0","5","433","颗","1","1","4013","true","1","1","0","0","false","false","false","0","0","2","99","0","60","5000000","<T t=""内丹效果：增加宠物等级*0.16点物理伤害/等级*0.1点速度"" c=""FFFFF2DF"" f=""simhei-11""></T>","学习宠物内丹","3","161506","打开宠物炼妖界面为宠物学习内丹","","","3","16","","","260000","0","","","","false","1","","","","","","","","","","","","","","","","","","","","","","","30","1","","1级•迅敏","","","",""
"312001","50","2级•迅敏","FFff46f0","5","433","颗","2","1","4013","true","1","1","0","0","false","false","false","0","0","2","99","0","60","5000000","<T t=""内丹效果：增加宠物等级*0.2点物理伤害/等级*0.125点速度"" c=""FFFFF2DF"" f=""simhei-11""></T>","学习宠物内丹","3","161506","打开宠物炼妖界面为宠物学习内丹","","","3","16","","","260001","0","","","","false","1","","","","","","","","","","","","","","","","","","","","","","","30","1","","2级•迅敏","","","",""
"312002","50","3级•迅敏","FFff46f0","5","433","颗","3","1","4013","true","1","1","0","0","false","false","false","0","0","2","99","0","60","5000000","<T t=""内丹效果：增加宠物等级*0.24点物理伤害/等级*0.15点速度"" c=""FFFFF2DF"" f=""simhei-11""></T>","学习宠物内丹","3","161506","打开宠物炼妖界面为宠物学习内丹","","","3","16","","","260002","0","","","","false","1","","","","","","","","","","","","","","","","","","","","","","","30","1","","3级•迅敏","","","",""
"312003","50","4级•迅敏","FFff46f0","5","433","颗","4","1","4013","true","1","1","0","0","false","false","false","0","0","2","99","0","60","5000000","<T t=""内丹效果：增加宠物等级*0.28点物理伤害/等级*0.175点速度"" c=""FFFFF2DF"" f=""simhei-11""></T>","学习宠物内丹","3","161506","打开宠物炼妖界面为宠物学习内丹","","","3","16","","","260003","0","","","","false","1","","","","","","","","","","","","","","","","","","","","","","","30","1","","4级•迅敏","","","",""
"312004","50","5级•迅敏","FFff46f0","5","433","颗","5","1","4013","true","1","1","0","0","false","false","false","0","0","2","99","0","60","5000000","<T t=""内丹效果：增加宠物等级*0.32点物理伤害/等级*0.2点速度"" c=""FFFFF2DF"" f=""simhei-11""></T>","学习宠物内丹","3","161506","打开宠物炼妖界面为宠物学习内丹","","","3","16","","","260004","0","","","","false","1","","","","","","","","","","","","","","","","","","","","","","","30","1","","5级•迅敏","","","",""
"312005","50","1级•狂怒","FFff46f0","5","434","颗","1","1","4014","true","1","1","0","0","false","false","false","0","0","2","99","0","60","5000000","<T t=""内丹效果：触发物理暴击时物理伤害增加等级*0.7点。"" c=""FFFFF2DF"" f=""simhei-11""></T>","学习宠物内丹","3","161506","打开宠物炼妖界面为宠物学习内丹","","","3","16","","","260005","0","","","","false","1","","","","","","","","","","","","","","","","","","","","","","","30","1","","1级•狂怒","","","",""
"312006","50","2级•狂怒","FFff46f0","5","434","颗","2","1","4014","true","1","1","0","0","false","false","false","0","0","2","99","0","60","5000000","<T t=""内丹效果：触发物理暴击时物理伤害增加等级*0.87点。"" c=""FFFFF2DF"" f=""simhei-11""></T>","学习宠物内丹","3","161506","打开宠物炼妖界面为宠物学习内丹","","","3","16","","","260006","0","","","","false","1","","","","","","","","","","","","","","","","","","","","","","","30","1","","2级•狂怒","","","",""
"312007","50","3级•狂怒","FFff46f0","5","434","颗","3","1","4014","true","1","1","0","0","false","false","false","0","0","2","99","0","60","5000000","<T t=""内丹效果：触发物理暴击时物理伤害增加等级*1.05点。"" c=""FFFFF2DF"" f=""simhei-11""></T>","学习宠物内丹","3","161506","打开宠物炼妖界面为宠物学习内丹","","","3","16","","","260007","0","","","","false","1","","","","","","","","","","","","","","","","","","","","","","","30","1","","3级•狂怒","","","",""
"312008","50","4级•狂怒","FFff46f0","5","434","颗","4","1","4014","true","1","1","0","0","false","false","false","0","0","2","99","0","60","5000000","<T t=""内丹效果：触发物理暴击时物理伤害增加等级*1.22点。"" c=""FFFFF2DF"" f=""simhei-11""></T>","学习宠物内丹","3","161506","打开宠物炼妖界面为宠物学习内丹","","","3","16","","","260008","0","","","","false","1","","","","","","","","","","","","","","","","","","","","","","","30","1","","4级•狂怒","","","",""
"312009","50","5级•狂怒","FFff46f0","5","434","颗","5","1","4014","true","1","1","0","0","false","false","false","0","0","2","99","0","60","5000000","<T t=""内丹效果：触发物理暴击时物理伤害增加等级*1.4点。"" c=""FFFFF2DF"" f=""simhei-11""></T>","学习宠物内丹","3","161506","打开宠物炼妖界面为宠物学习内丹","","","3","16","","","260009","0","","","","false","1","","","","","","","","","","","","","","","","","","","","","","","30","1","","5级•狂怒","","","",""
"312010","50","1级•阴伤","FFff46f0","5","435","颗","1","1","4015","true","1","1","0","0","false","false","false","0","0","2","99","0","60","5000000","<T t=""内丹效果：触发连击时增加宠物等级*0.7的物理伤害"" c=""FFFFF2DF"" f=""simhei-11""></T>","学习宠物内丹","3","161506","打开宠物炼妖界面为宠物学习内丹","","","3","16","","","260010","0","","","","false","1","","","","","","","","","","","","","","","","","","","","","","","30","1","","1级•阴伤","","","",""
"312011","50","2级•阴伤","FFff46f0","5","435","颗","2","1","4015","true","1","1","0","0","false","false","false","0","0","2","99","0","60","5000000","<T t=""内丹效果：触发连击时增加宠物等级*0.875的物理伤害"" c=""FFFFF2DF"" f=""simhei-11""></T>","学习宠物内丹","3","161506","打开宠物炼妖界面为宠物学习内丹","","","3","16","","","260011","0","","","","false","1","","","","","","","","","","","","","","","","","","","","","","","30","1","","2级•阴伤","","","",""
"312012","50","3级•阴伤","FFff46f0","5","435","颗","3","1","4015","true","1","1","0","0","false","false","false","0","0","2","99","0","60","5000000","<T t=""内丹效果：触发连击时增加宠物等级*1.05的物理伤害"" c=""FFFFF2DF"" f=""simhei-11""></T>","学习宠物内丹","3","161506","打开宠物炼妖界面为宠物学习内丹","","","3","16","","","260012","0","","","","false","1","","","","","","","","","","","","","","","","","","","","","","","30","1","","3级•阴伤","","","",""
"312013","50","4级•阴伤","FFff46f0","5","435","颗","4","1","4015","true","1","1","0","0","false","false","false","0","0","2","99","0","60","5000000","<T t=""内丹效果：触发连击时增加宠物等级*1.225的物理伤害"" c=""FFFFF2DF"" f=""simhei-11""></T>","学习宠物内丹","3","161506","打开宠物炼妖界面为宠物学习内丹","","","3","16","","","260013","0","","","","false","1","","","","","","","","","","","","","","","","","","","","","","","30","1","","4级•阴伤","","","",""
"312014","50","5级•阴伤","FFff46f0","5","435","颗","5","1","4015","true","1","1","0","0","false","false","false","0","0","2","99","0","60","5000000","<T t=""内丹效果：触发连击时增加宠物等级*1.4的物理伤害"" c=""FFFFF2DF"" f=""simhei-11""></T>","学习宠物内丹","3","161506","打开宠物炼妖界面为宠物学习内丹","","","3","16","","","260014","0","","","","false","1","","","","","","","","","","","","","","","","","","","","","","","30","1","","5级•阴伤","","","",""
"312015","50","1级•连环","FFff46f0","5","436","颗","1","1","4015","true","1","1","0","0","false","false","false","0","0","2","99","0","60","5000000","<T t=""内丹效果：增加宠物3%连击几率。"" c=""FFFFF2DF"" f=""simhei-11""></T>","学习宠物内丹","3","161506","打开宠物炼妖界面为宠物学习内丹","","","3","16","","","260015","0","","","","false","1","","","","","","","","","","","","","","","","","","","","","","","30","1","","1级•连环","","","",""
"312016","50","2级•连环","FFff46f0","5","436","颗","2","1","4015","true","1","1","0","0","false","false","false","0","0","2","99","0","60","5000000","<T t=""内丹效果：增加宠物3.75%连击几率。"" c=""FFFFF2DF"" f=""simhei-11""></T>","学习宠物内丹","3","161506","打开宠物炼妖界面为宠物学习内丹","","","3","16","","","260016","0","","","","false","1","","","","","","","","","","","","","","","","","","","","","","","30","1","","2级•连环","","","",""
"312017","50","3级•连环","FFff46f0","5","436","颗","3","1","4015","true","1","1","0","0","false","false","false","0","0","2","99","0","60","5000000","<T t=""内丹效果：增加宠物4.5%连击几率。"" c=""FFFFF2DF"" f=""simhei-11""></T>","学习宠物内丹","3","161506","打开宠物炼妖界面为宠物学习内丹","","","3","16","","","260017","0","","","","false","1","","","","","","","","","","","","","","","","","","","","","","","30","1","","3级•连环","","","",""
"312018","50","4级•连环","FFff46f0","5","436","颗","4","1","4015","true","1","1","0","0","false","false","false","0","0","2","99","0","60","5000000","<T t=""内丹效果：增加宠物5.25%连击几率。"" c=""FFFFF2DF"" f=""simhei-11""></T>","学习宠物内丹","3","161506","打开宠物炼妖界面为宠物学习内丹","","","3","16","","","260018","0","","","","false","1","","","","","","","","","","","","","","","","","","","","","","","30","1","","4级•连环","","","",""
"312019","50","5级•连环","FFff46f0","5","436","颗","5","1","4015","true","1","1","0","0","false","false","false","0","0","2","99","0","60","5000000","<T t=""内丹效果：增加宠物6%连击几率。"" c=""FFFFF2DF"" f=""simhei-11""></T>","学习宠物内丹","3","161506","打开宠物炼妖界面为宠物学习内丹","","","3","16","","","260019","0","","","","false","1","","","","","","","","","","","","","","","","","","","","","","","30","1","","5级•连环","","","",""
"312020","50","1级•奇袭","FFff46f0","5","437","颗","1","1","4015","true","1","1","0","0","false","false","false","0","0","2","99","0","60","5000000","<T t=""内丹效果：增加宠物3%物理伤害结果。"" c=""FFFFF2DF"" f=""simhei-11""></T>","学习宠物内丹","3","161506","打开宠物炼妖界面为宠物学习内丹","","","3","16","","","260020","0","","","","false","1","","","","","","","","","","","","","","","","","","","","","","","30","1","","1级•奇袭","","","",""
"312021","50","2级•奇袭","FFff46f0","5","437","颗","2","1","4015","true","1","1","0","0","false","false","false","0","0","2","99","0","60","5000000","<T t=""内丹效果：增加宠物3.75%物理伤害结果。"" c=""FFFFF2DF"" f=""simhei-11""></T>","学习宠物内丹","3","161506","打开宠物炼妖界面为宠物学习内丹","","","3","16","","","260021","0","","","","false","1","","","","","","","","","","","","","","","","","","","","","","","30","1","","2级•奇袭","","","",""
"312022","50","3级•奇袭","FFff46f0","5","437","颗","3","1","4015","true","1","1","0","0","false","false","false","0","0","2","99","0","60","5000000","<T t=""内丹效果：增加宠物4.5%物理伤害结果。"" c=""FFFFF2DF"" f=""simhei-11""></T>","学习宠物内丹","3","161506","打开宠物炼妖界面为宠物学习内丹","","","3","16","","","260022","0","","","","false","1","","","","","","","","","","","","","","","","","","","","","","","30","1","","3级•奇袭","","","",""
"312023","50","4级•奇袭","FFff46f0","5","437","颗","4","1","4015","true","1","1","0","0","false","false","false","0","0","2","99","0","60","5000000","<T t=""内丹效果：增加宠物5.25%物理伤害结果。"" c=""FFFFF2DF"" f=""simhei-11""></T>","学习宠物内丹","3","161506","打开宠物炼妖界面为宠物学习内丹","","","3","16","","","260023","0","","","","false","1","","","","","","","","","","","","","","","","","","","","","","","30","1","","4级•奇袭","","","",""
"312024","50","5级•奇袭","FFff46f0","5","437","颗","5","1","4015","true","1","1","0","0","false","false","false","0","0","2","99","0","60","5000000","<T t=""内丹效果：增加宠物6%物理伤害结果。"" c=""FFFFF2DF"" f=""simhei-11""></T>","学习宠物内丹","3","161506","打开宠物炼妖界面为宠物学习内丹","","","3","16","","","260024","0","","","","false","1","","","","","","","","","","","","","","","","","","","","","","","30","1","","5级•奇袭","","","",""
"312025","50","1级•静岳","FFff46f0","5","438","颗","1","1","4015","true","1","1","0","0","false","false","false","0","0","2","99","0","60","5000000","<T t=""内丹效果：增加宠物等级*0.08点法术伤害和宠物等级*0.8点气血"" c=""FFFFF2DF"" f=""simhei-11""></T>","学习宠物内丹","3","161506","打开宠物炼妖界面为宠物学习内丹","","","3","16","","","260025","0","","","","false","1","","","","","","","","","","","","","","","","","","","","","","","30","1","","1级•静岳","","","",""
"312026","50","2级•静岳","FFff46f0","5","438","颗","2","1","4015","true","1","1","0","0","false","false","false","0","0","2","99","0","60","5000000","<T t=""内丹效果：增加宠物等级*0.1点法术伤害和宠物等级*1点气血"" c=""FFFFF2DF"" f=""simhei-11""></T>","学习宠物内丹","3","161506","打开宠物炼妖界面为宠物学习内丹","","","3","16","","","260026","0","","","","false","1","","","","","","","","","","","","","","","","","","","","","","","30","1","","2级•静岳","","","",""
"312027","50","3级•静岳","FFff46f0","5","438","颗","3","1","4015","true","1","1","0","0","false","false","false","0","0","2","99","0","60","5000000","<T t=""内丹效果：增加宠物等级*0.12点法术伤害和宠物等级*1.2点气血"" c=""FFFFF2DF"" f=""simhei-11""></T>","学习宠物内丹","3","161506","打开宠物炼妖界面为宠物学习内丹","","","3","16","","","260027","0","","","","false","1","","","","","","","","","","","","","","","","","","","","","","","30","1","","3级•静岳","","","",""
"312028","50","4级•静岳","FFff46f0","5","438","颗","4","1","4015","true","1","1","0","0","false","false","false","0","0","2","99","0","60","5000000","<T t=""内丹效果：增加宠物等级*0.14点法术伤害和宠物等级*1.4点气血"" c=""FFFFF2DF"" f=""simhei-11""></T>","学习宠物内丹","3","161506","打开宠物炼妖界面为宠物学习内丹","","","3","16","","","260028","0","","","","false","1","","","","","","","","","","","","","","","","","","","","","","","30","1","","4级•静岳","","","",""
"312029","50","5级•静岳","FFff46f0","5","438","颗","5","1","4015","true","1","1","0","0","false","false","false","0","0","2","99","0","60","5000000","<T t=""内丹效果：增加宠物等级*0.16点法术伤害和宠物等级*1.6点气血"" c=""FFFFF2DF"" f=""simhei-11""></T>","学习宠物内丹","3","161506","打开宠物炼妖界面为宠物学习内丹","","","3","16","","","260029","0","","","","false","1","","","","","","","","","","","","","","","","","","","","","","","30","1","","5级•静岳","","","",""
"312030","50","1级•灵光","FFff46f0","5","439","颗","1","1","4015","true","1","1","0","0","false","false","false","0","0","2","99","0","60","5000000","<T t=""内丹效果：增加宠物等级*0.18点法术伤害。"" c=""FFFFF2DF"" f=""simhei-11""></T>","学习宠物内丹","3","161506","打开宠物炼妖界面为宠物学习内丹","","","3","16","","","260030","0","","","","false","1","","","","","","","","","","","","","","","","","","","","","","","30","1","","1级•灵光","","","",""
"312031","50","2级•灵光","FFff46f0","5","439","颗","2","1","4015","true","1","1","0","0","false","false","false","0","0","2","99","0","60","5000000","<T t=""内丹效果：增加宠物等级*0.23点法术伤害。"" c=""FFFFF2DF"" f=""simhei-11""></T>","学习宠物内丹","3","161506","打开宠物炼妖界面为宠物学习内丹","","","3","16","","","260031","0","","","","false","1","","","","","","","","","","","","","","","","","","","","","","","30","1","","2级•灵光","","","",""
"312032","50","3级•灵光","FFff46f0","5","439","颗","3","1","4015","true","1","1","0","0","false","false","false","0","0","2","99","0","60","5000000","<T t=""内丹效果：增加宠物等级*0.28点法术伤害。"" c=""FFFFF2DF"" f=""simhei-11""></T>","学习宠物内丹","3","161506","打开宠物炼妖界面为宠物学习内丹","","","3","16","","","260032","0","","","","false","1","","","","","","","","","","","","","","","","","","","","","","","30","1","","3级•灵光","","","",""
"312033","50","4级•灵光","FFff46f0","5","439","颗","4","1","4015","true","1","1","0","0","false","false","false","0","0","2","99","0","60","5000000","<T t=""内丹效果：增加宠物等级*0.33点法术伤害。"" c=""FFFFF2DF"" f=""simhei-11""></T>","学习宠物内丹","3","161506","打开宠物炼妖界面为宠物学习内丹","","","3","16","","","260033","0","","","","false","1","","","","","","","","","","","","","","","","","","","","","","","30","1","","4级•灵光","","","",""
"312034","50","5级•灵光","FFff46f0","5","439","颗","5","1","4015","true","1","1","0","0","false","false","false","0","0","2","99","0","60","5000000","<T t=""内丹效果：增加宠物等级*0.38点法术伤害。"" c=""FFFFF2DF"" f=""simhei-11""></T>","学习宠物内丹","3","161506","打开宠物炼妖界面为宠物学习内丹","","","3","16","","","260034","0","","","","false","1","","","","","","","","","","","","","","","","","","","","","","","30","1","","5级•灵光","","","",""
"312035","50","1级•灵身","FFff46f0","5","440","颗","1","1","4015","true","1","1","0","0","false","false","false","0","0","2","99","0","60","5000000","<T t=""内丹效果：触发法术暴击时法术伤害增加等级*0.7点。"" c=""FFFFF2DF"" f=""simhei-11""></T>","学习宠物内丹","3","161506","打开宠物炼妖界面为宠物学习内丹","","","3","16","","","260035","0","","","","false","1","","","","","","","","","","","","","","","","","","","","","","","30","1","","1级•灵身","","","",""
"312036","50","2级•灵身","FFff46f0","5","440","颗","2","1","4015","true","1","1","0","0","false","false","false","0","0","2","99","0","60","5000000","<T t=""内丹效果：触发法术暴击时法术伤害增加等级*0.875点。"" c=""FFFFF2DF"" f=""simhei-11""></T>","学习宠物内丹","3","161506","打开宠物炼妖界面为宠物学习内丹","","","3","16","","","260036","0","","","","false","1","","","","","","","","","","","","","","","","","","","","","","","30","1","","2级•灵身","","","",""
"312037","50","3级•灵身","FFff46f0","5","440","颗","3","1","4015","true","1","1","0","0","false","false","false","0","0","2","99","0","60","5000000","<T t=""内丹效果：触发法术暴击时法术伤害增加等级*1.05点。"" c=""FFFFF2DF"" f=""simhei-11""></T>","学习宠物内丹","3","161506","打开宠物炼妖界面为宠物学习内丹","","","3","16","","","260037","0","","","","false","1","","","","","","","","","","","","","","","","","","","","","","","30","1","","3级•灵身","","","",""
"312038","50","4级•灵身","FFff46f0","5","440","颗","4","1","4015","true","1","1","0","0","false","false","false","0","0","2","99","0","60","5000000","<T t=""内丹效果：触发法术暴击时法术伤害增加等级*1.22点。"" c=""FFFFF2DF"" f=""simhei-11""></T>","学习宠物内丹","3","161506","打开宠物炼妖界面为宠物学习内丹","","","3","16","","","260038","0","","","","false","1","","","","","","","","","","","","","","","","","","","","","","","30","1","","4级•灵身","","","",""
"312039","50","5级•灵身","FFff46f0","5","440","颗","5","1","4015","true","1","1","0","0","false","false","false","0","0","2","99","0","60","5000000","<T t=""内丹效果：触发法术暴击时法术伤害增加等级*1.4点。"" c=""FFFFF2DF"" f=""simhei-11""></T>","学习宠物内丹","3","161506","打开宠物炼妖界面为宠物学习内丹","","","3","16","","","260039","0","","","","false","1","","","","","","","","","","","","","","","","","","","","","","","30","1","","5级•灵身","","","",""
"312040","50","1级•狙刺","FFff46f0","5","441","颗","1","1","4015","true","1","1","0","0","false","false","false","0","0","2","99","0","60","5000000","<T t=""内丹效果：触发法术连击时增加宠物等级*0.7的法术伤害"" c=""FFFFF2DF"" f=""simhei-11""></T>","学习宠物内丹","3","161506","打开宠物炼妖界面为宠物学习内丹","","","3","16","","","260040","0","","","","false","1","","","","","","","","","","","","","","","","","","","","","","","30","1","","1级•狙刺","","","",""
"312041","50","2级•狙刺","FFff46f0","5","441","颗","2","1","4015","true","1","1","0","0","false","false","false","0","0","2","99","0","60","5000000","<T t=""内丹效果：触发法术连击时增加宠物等级*0.875的法术伤害"" c=""FFFFF2DF"" f=""simhei-11""></T>","学习宠物内丹","3","161506","打开宠物炼妖界面为宠物学习内丹","","","3","16","","","260041","0","","","","false","1","","","","","","","","","","","","","","","","","","","","","","","30","1","","2级•狙刺","","","",""
"312042","50","3级•狙刺","FFff46f0","5","441","颗","3","1","4015","true","1","1","0","0","false","false","false","0","0","2","99","0","60","5000000","<T t=""内丹效果：触发法术连击时增加宠物等级*1.05的法术伤害"" c=""FFFFF2DF"" f=""simhei-11""></T>","学习宠物内丹","3","161506","打开宠物炼妖界面为宠物学习内丹","","","3","16","","","260042","0","","","","false","1","","","","","","","","","","","","","","","","","","","","","","","30","1","","3级•狙刺","","","",""
