"ID","字符串","策划备注"
"11617","<T t=""金币获取途径""></T><B/><T t=""  *拍卖出售物品                 "" ></T><B/><T t=""  *副本。""></T><B/><T t=""  *师门任务,帮派任务。""></T><B/><T t=""  *每日活跃度奖励。""></T><B/><T t=""兑换比率:""></T><B/><T t=""  1金币=100银币""></T>",""
"11618","恭喜你升到20级，你已成为一个真正的战士。今后的每天都会消耗20仙玉，请及时补充哦!",""
"11619","积分说明",""
"11620","<T t=""•"" c=""FFFFF2DF"" f=""simhei-12""></T><I s='ccui1' i='hbc9'></I><T t=""门派贡献"" c=""FF33FF00"" f=""simhei-11""></T><T t=""：完成师门任务获得，可在积分商店开启转盘哦"" c=""FFFFF2DF"" f=""simhei-11""></T><B></B><T t=""•"" c=""FFFFF2DF"" f=""simhei-12""></T><I s='ccui1' i='hbc13'></I><T t=""帮派贡献"" c=""FF33FF00"" f=""simhei-11""></T><T t=""：完成帮派任务获得，用于辅助技能学习"" c=""FFFFF2DF"" f=""simhei-11""></T><B></B><T t=""•"" c=""FFFFF2DF"" f=""simhei-12""></T><I s='ccui1' i='hbc8'></I><T t=""活动积分"" c=""FF33FF00"" f=""simhei-11""></T><T t=""：通过挑战活动获得，可在积分商店购买物品"" c=""FFFFF2DF"" f=""simhei-11""></T><B></B><T t=""•"" c=""FFFFF2DF"" f=""simhei-12""></T><I s='ccui1' i='hbc2'></I><T t=""比武积分"" c=""FF33FF00"" f=""simhei-11""></T><T t=""：通过竞技活动获得，可在积分商店兑换物品"" c=""FFFFF2DF"" f=""simhei-11""></T><B></B><T t=""•"" c=""FFFFF2DF"" f=""simhei-12""></T><I s='ccui1' i='hbc7'></I><T t=""地煞积分"" c=""FF33FF00"" f=""simhei-11""></T><T t=""：挑战地煞星获得，可在积分商店兑换物品"" c=""FFFFF2DF"" f=""simhei-11""></T><B></B><T t="" "" c=""FFFFF2DF"" f=""simhei-12""></T><B></B><T t=""•"" c=""FFFFF2DF"" f=""simhei-12""></T><T t=""具体积分获得请参考活动界面描述哦~"" c=""FFFFF2DF"" f=""simhei-11""></T><E e=""156""></E>","<B></B><T t=""•"" c=""FFFFF2DF"" f=""simhei-13""></T><T t=""帮派贡献"" c=""FF33FF00"" f=""simhei-12""></T><T t=""：可通过帮派任务获得，用于学习辅助技能"" c=""FFFFF2DF"" f=""simhei-12""></T><B></B><T t=""•"" c=""FFFFF2DF"" f=""simhei-13""></T><T t=""活动积分"" c=""FF33FF00"" f=""simhei-12""></T><T t=""：可通过挑战活动获得，用于兑换各种珍贵物品"" c=""FFFFF2DF"" f=""simhei-12""></T><B></B><T t=""•"" c=""FFFFF2DF"" f=""simhei-13""></T><T t=""比武积分"" c=""FF33FF00"" f=""simhei-12""></T><T t=""：可通过竞技活动获得，用于兑换各类培养材料 c=""FFFFF2DF"" f=""simhei-12""></T>"
"11621","购买",""
"11622","公示",""
"11623","交\n易\n所",""
"11624","科举问答说明","科举考试"
"11625","<T t=""信用值的获取""c=""FF06cc11""></T><B/><T t=""1.交易所寄售仙玉获得的金币""></T><B/><T t=""2.通过拍卖行卖出物品获得的金币""></T><B/><T t=""3.从红包中获得的金币""></T><B/><T t=""4.上古巨龙、上古之神玩法中获得的金币""></T><B/><T t=""5.初始信用值为2000""></T><B/><T t=""6.帮派副本、门派闯关以及晚间PVP活动所获得的金币""></T><B/><T t=""7.单笔充值600以上仙玉得信用值比例1:10""></T><B/><T t=""信用值的消耗""c=""FF06cc11""></T><B/><T t=""1.通过拍卖行购买物品""></T><B/><T t=""2.发红包""></T>",""
"11626","宠物","合服背包"
"11627","委任指挥",""
"11628","取消指挥",""
"11630","编辑指令",""
"11631","招\n募",""
"11632","招    募",""
"11633","招募奖励",""
"11634","我的招募",""
"11635","招募",""
"11636","<T t=""1、玩家等级达到30级可招募好友""c=""FFFFF2DF""></T><B/><T t=""2、每周招募者只能领取10次奖励""c=""FFFFF2DF""></T><B/><T t=""3、招募者领取招募奖励需要被招募者等级达到60   级才可领取奖励！""c=""FFFFF2DF""></T>",""
"11637","[colour='FFf21b1b']清除",""
"11638","[colour='FFf21b1b']全部清除",""
"11639","[colour='FFf21b1b']添加",""
"11640","点击委任指挥",""
"11641","集火",""
"11642","封印",""
"11643","法宠集火",""
"11644","物宠集火",""
"11645","三连",""
"11646","加血",""
"11647","复活",""
"11648","解封",""
"11649","开大",""
"11650","回合","冰封王座"
"11651","历史战绩每24周清零一次，下次清零时间：$parameter1$月$parameter2$日","帮派战"
"11652","梦幻邀您一同开启奇妙的魔幻探险之旅！！！","招募宣言"
"11653","在售","藏宝阁"
"11654","锁定","藏宝阁"
"11655","已售","藏宝阁"
"11656","待领取","藏宝阁"
"11657","领取完成","藏宝阁"
"11658","地\n精\n市\n场","藏宝阁"
"11659","获取验证码","手机绑定"
"11660","<T t=""当前关联号码为$parameter1$"" c=""FFFFFFFF""></T>","手机绑定"
"11661","<T t=""您当前关联号码为$parameter1$，请输入完整的手机号进行解除关联"" c=""FF50321A""></T>","手机绑定"
"11662","<T t=""请输入手机号"" c=""FF50321A""></T>","手机绑定"
"11663","<T t=""请输入验证码"" c=""FF50321A""></T>","手机绑定"
"11664","创建队伍","帮派战"
"11665","手机关联","手机安全"
"11666","解除关联","手机安全"
"11667","验证手机","手机安全"
"11668","<T t=""三、比赛胜负规则""></T><B/><T t=""  1. 每次战胜对方一个人获得60点积分，己方一人参战失败获得15点积分，按照队伍内人数共同均摊。""></T><B/><T t=""  2. 每4分钟会检测一次双方场内人数，之前持续4分钟在场的玩家将获得一定积分。""></T><B/><T t=""  3. 22:00帮派战活动结束，积分高的一方获得帮派战胜利。""></T><B/><T t=""  4. 每4分钟会检测一次双方场内人数，如果一方场内人数为0，则另外一方可能提前获得帮派战胜利。""></T><B/><B/><T t=""四、比赛奖励说明""></T><B/><T t=""  1. 帮派战场景内每分钟获得经验奖励，战斗胜利获得经验、银币以及贡献奖励，有概率获得物品奖励，获得五连胜队伍可以获得连胜宝箱。""></T><B/><T t=""  2. 帮派战结束后胜利的一方可在帮派战场景内拾取有限的宝箱奖励。每周四帮派战结束后，前50名的帮派都将获得一定量的帮派工资。""></T><B/><T t=""  3. 如果你因行动力耗尽而被提前踢出比赛场景，也会获得一定经验奖励作为安慰。""></T><B/>","帮派战"
"11669","密码只可为数字以及字母","手机安全"
"11670","密码不可为空","手机安全"
"11671","选择宠物","藏宝阁"
"11672","选择装备","藏宝阁"
"11673","您已开启道具安全锁，如需进行此次操作请先输入安全锁密码，您还可以尝试$parameter$次输入。您也可以在设置界面进行永久关闭或者每日第一次登陆游戏时选择暂时关闭。   ","手机安全"
"11674","<T t=""玩法介绍：""c=""FFFFF2DF""></T><B/><T t=""每周一至周四12点，为选拔阶段。""c=""FFFFF2DF""></T><B/><T t=""每周四至周日23点，为挑战阶段""c=""FFFFF2DF""></T><B/><B/><T t=""玩法要求：""c=""FFFFF2DF""></T><B/><T t=""60级以上3人组队""c=""FFFFF2DF""></T><B/><B/><T t=""选拔阶段：""c=""FFFFF2DF""></T><B/><T t=""1、选拔阶段，有5位npc""c=""FFFFF2DF""></T><B/><T t=""2、组队战胜任一npc，可暂时获得挑战资格。""c=""FFFFF2DF""></T><B/><T t=""3、每个npc最近40队成功挑战者，拥有挑战资格。""c=""FFFFF2DF""></T><B/><T t=""4、如玩家不再属于最近40队挑战者，则可重新挑战任一npc，以重新获得资格。""c=""FFFFF2DF""></T><B/><T t=""5、npc每被战胜40次，都会提升星级（难度）。""c=""FFFFF2DF""></T><B/><T t=""6、每周二12点、周三12点，即使npc被战胜次数不足，npc也会自动提升至2★、3★难度。""c=""FFFFF2DF""></T><B/><B/><T t=""挑战阶段：""c=""FFFFF2DF""></T><B/><T t=""1、队伍中所有人都拥有挑战资格，则可挑战""c=""FFFFF2DF""></T><B/><T t=""2、BOSS有多个战斗阶段，见识到的阶段越多，获得奖励越丰厚。（逃跑玩家根据其逃跑时的进度获得奖励）""c=""FFFFF2DF""></T><B/><B/><T t=""奖励：""c=""FFFFF2DF""></T><B/><T t=""1、战胜1-5★npc的奖励即时发放，每人每周最多可领取1次。npc星级越高，奖励越丰厚。""c=""FFFFF2DF""></T><B/><T t=""2、战胜0★npc只获得保底奖励，不获得挑战资格。""c=""FFFFF2DF""></T><B/><T t=""3、每周一凌晨2点发放挑战奖励。""c=""FFFFF2DF""></T><B/>",""
"11675","购买说明",""
"11676","<T t=""1、直接点击前往购买按钮或直接在浏览器中输入域名打开地精市场""c=""FFFFF2DF""></T><B/><T t=""2、输入自己的账号密码""c=""FFFFF2DF""></T><B/><T t=""3、在我要买界面找到自己想买的东西购买即可""c=""FFFFF2DF""></T><B/><T t=""4、目前地精市场只支持微信支付和支付宝支付""c=""FFFFF2DF""></T>",""
"11677","提现说明",""
"11678","<T t=""1、直接点击前往购买按钮或直接在浏览器中输入域名打开地精市场""c=""FFFFF2DF""></T><B/><T t=""2、输入自己的账号密码""c=""FFFFF2DF""></T><B/><T t=""3、点击右上角菜单按钮在点击我的余额按钮""c=""FFFFF2DF""></T><B/><T t=""4、在我的余额界面点击提现按钮就可以提现了！""c=""FFFFF2DF""></T>",""
"11679","还需要等待$parameter1$天$parameter2$小时才可解除关联","手机绑定"
"11680","现在可以解除关联","手机绑定"
"11681","年","手机安全"
"11682","月","手机安全"
"11683","日","手机安全"
"11684","时","手机安全"
"11685","分","手机安全"
"11686","秒","手机安全"
"11687","新密码不可与原密码一致","手机安全"
"11688","<T t=""当前的安全锁密码为$parameter1$"" c=""FFFFFFFF""></T>","手机安全"
"11689","准备","天梯"
"11690","已准备","天梯"
"11721","宠物内丹",""
"11722","材料杂货",""
"11723","稀有宠物",""
"11724","进阶宠物",""
"11713","充\n值",""
"11691","套装","装备套装"
"11692","套装介绍:(集齐六件激活)","装备套装"
"11693","战斗中不能进行点化","点化提示"
"11694","超级商店","超级商店"
"11695","<T t="" 未鉴定""c=""FFD21207""></T>","装备tips"
"11696","每次增加1-5点属性\n基础属性最高是上限+500\n蓝字最大500","熔炼提示"
"11697","        三界夺宝！好运不断！","宝箱界面提示"
"11698","特效",""
"11699","特效",""
"11706","<T t=""请确认当前装备是否开孔或选择器灵镶嵌~"" c=""FFFFFF00"" f=""simhei-13""></T><E e=""166""></E>",""
"11707","取消领悟","宠物技能认证"
"11708","领悟技能","宠物技能认证"
"11709","本次领悟需消耗","宠物技能认证提示"
"11710","取消认证需消耗","宠物技能认证提示"
"11711","遗忘技能","宠物技能认证"
"11712","本次遗忘需消耗","宠物技能认证提示"
"11702","玩家[colour='ff00ff00'] $parameter1$（$parameter2$）级，[colour='ff50321a']想和你结为伴侣。","结婚提示"
"11703","",""
"11704","夫妻",""
"11705","熔炼属性",""
"11801","熔炼效果",""
"11802","关注",""
"11803","出售",""
"11804","套装说明","套装tips"
"11805","<T t=""套装•刀枪不入 "" c=""ff6ddcf6"" f=""simhei-12""></T><T t=""效果：1"" c=""FFFFFF00"" f=""simhei-12""></T><B></B><B></B><T t=""套装•水火不侵 "" c=""ff6ddcf6"" f=""simhei-12""></T><T t=""效果：2"" c=""FFFFFF00"" f=""simhei-12""></T><B></B><B></B><T t=""套装•百折不挠 "" c=""ff6ddcf6"" f=""simhei-12""></T><T t=""效果：3"" c=""FFFFFF00"" f=""simhei-12""></T><B></B><B></B><T t=""套装•风起云涌 "" c=""ff6ddcf6"" f=""simhei-12""></T><T t=""效果：4"" c=""FFFFFF00"" f=""simhei-12""></T><B></B><B></B><T t=""套装•石破天惊 "" c=""ff6ddcf6"" f=""simhei-12""></T><T t=""效果：5"" c=""FFFFFF00"" f=""simhei-12""></T><B></B><B></B><T t=""套装•惊雷碎胆 "" c=""ff6ddcf6"" f=""simhei-12""></T><T t=""效果：6"" c=""FFFFFF00"" f=""simhei-12""></T><B></B><B></B><T t=""套装•火舞苍穹 "" c=""ff6ddcf6"" f=""simhei-12""></T><T t=""效果：7"" c=""FFFFFF00"" f=""simhei-12""></T><B></B><B></B><T t=""套装•星火燎原 "" c=""ff6ddcf6"" f=""simhei-12""></T><T t=""效果：8"" c=""FFFFFF00"" f=""simhei-12""></T><B></B><B></B><T t=""套装•烽火连天 "" c=""ff6ddcf6"" f=""simhei-12""></T><T t=""效果：9"" c=""FFFFFF00"" f=""simhei-12""></T><B></B><B></B><T t=""套装•妙手回春 "" c=""ff6ddcf6"" f=""simhei-12""></T><T t=""效果：10"" c=""FFFFFF00"" f=""simhei-12""></T><B></B><B></B><T t=""套装•天降甘霖 "" c=""ff6ddcf6"" f=""simhei-12""></T><T t=""效果：11"" c=""FFFFFF00"" f=""simhei-12""></T><B></B><B></B><T t=""套装•固本培元 "" c=""ff6ddcf6"" f=""simhei-12""></T><T t=""效果：12"" c=""FFFFFF00"" f=""simhei-12""></T><B></B><B></B><T t=""注：所有套装都需要6件套才生效属性。"" c=""FFFFFF00"" f=""simhei-13""></T><E e=""151""></E><E e=""151""></E><E e=""151""></E>","套装属性"
"11806","","空白tips"
"11807","器灵属性","套装属性"
"11808","法宝属性","法宝属性"
"11809","四象灵珠","灵珠属性"
"11810","两仪属性","法宝特效"
"11811","特效","特效"
"11812","特技","特技"
"11813","","空白tips"
"11814","镶嵌：","宝石tips"
"11815","法宝说明","进阶Tips"
"11816","<I s='ccui1' i='f1'></I><T t=""飞剑"" c=""FFFFFF00"" f=""simhei-12""></T><T t=""       "" c=""FFFFFFFF"" f=""simhei-12""></T><T t=""每阶提升：物理伤害"" c=""FFFFFFFF"" f=""simhei-12""></T><T t="" +8"" c=""FF00FF00"" f=""simhei-12""></T><B></B><I s='ccui1' i='f8'></I><T t=""风袋"" c=""FFFFFF00"" f=""simhei-12""></T><T t=""       "" c=""FFFFFFFF"" f=""simhei-12""></T><T t=""每阶提升：速度"" c=""FFFFFFFF"" f=""simhei-12""></T><T t="" +8"" c=""FF00FF00"" f=""simhei-12""></T><B></B><I s='ccui1' i='f2'></I><T t=""附灵玉"" c=""FFFFFF00"" f=""simhei-12""></T><T t=""    "" c=""FFFFFFFF"" f=""simhei-12""></T><T t=""每阶提升：法术伤害"" c=""FFFFFFFF"" f=""simhei-12""></T><T t="" +6"" c=""FF00FF00"" f=""simhei-12""></T><B></B><I s='ccui1' i='f3'></I><T t=""无量经"" c=""FFFFFF00"" f=""simhei-12""></T><T t=""    "" c=""FFFFFFFF"" f=""simhei-12""></T><T t=""每阶提升：气血"" c=""FFFFFFFF"" f=""simhei-12""></T><T t="" +40"" c=""FF00FF00"" f=""simhei-12""></T><B></B><I s='ccui1' i='f5'></I><T t=""碧玉葫芦"" c=""FFFFFF00"" f=""simhei-12""></T><T t="" "" c=""FFFFFFFF"" f=""simhei-12""></T><T t=""每阶提升：治疗强度"" c=""FFFFFFFF"" f=""simhei-12""></T><T t="" +8"" c=""FF00FF00"" f=""simhei-12""></T><B></B><I s='ccui1' i='f6'></I><T t=""金甲仙衣"" c=""FFFFFF00"" f=""simhei-12""></T><T t="" "" c=""FFFFFFFF"" f=""simhei-12""></T><T t=""每阶提升：物理防御"" c=""FFFFFFFF"" f=""simhei-12""></T><T t="" +12"" c=""FF00FF00"" f=""simhei-12""></T><B></B><I s='ccui1' i='f7'></I><T t=""降魔斗篷"" c=""FFFFFF00"" f=""simhei-12""></T><T t="" "" c=""FFFFFFFF"" f=""simhei-12""></T><T t=""每阶提升：法术防御"" c=""FFFFFFFF"" f=""simhei-12""></T><T t="" +8"" c=""FF00FF00"" f=""simhei-12""></T><B></B>","法宝属性"
"11817","两仪属性","两仪属性tips"
"11818","<I s='ccui1' i='f1'></I><T t=""飞剑"" c=""FFFFFF00"" f=""simhei-12""></T><T t=""       "" c=""FFFFFFFF"" f=""simhei-12""></T><T t=""每阶提升：物理伤害"" c=""FFFFFFFF"" f=""simhei-12""></T><T t="" +8"" c=""FF00FF00"" f=""simhei-12""></T><B></B><I s='ccui1' i='f8'></I><T t=""风袋"" c=""FFFFFF00"" f=""simhei-12""></T><T t=""       "" c=""FFFFFFFF"" f=""simhei-12""></T><T t=""每阶提升：速度"" c=""FFFFFFFF"" f=""simhei-12""></T><T t="" +8"" c=""FF00FF00"" f=""simhei-12""></T><B></B><I s='ccui1' i='f2'></I><T t=""附灵玉"" c=""FFFFFF00"" f=""simhei-12""></T><T t=""    "" c=""FFFFFFFF"" f=""simhei-12""></T><T t=""每阶提升：法术伤害"" c=""FFFFFFFF"" f=""simhei-12""></T><T t="" +6"" c=""FF00FF00"" f=""simhei-12""></T><B></B><I s='ccui1' i='f3'></I><T t=""无量经"" c=""FFFFFF00"" f=""simhei-12""></T><T t=""    "" c=""FFFFFFFF"" f=""simhei-12""></T><T t=""每阶提升：气血"" c=""FFFFFFFF"" f=""simhei-12""></T><T t="" +40"" c=""FF00FF00"" f=""simhei-12""></T><B></B><I s='ccui1' i='f5'></I><T t=""碧玉葫芦"" c=""FFFFFF00"" f=""simhei-12""></T><T t="" "" c=""FFFFFFFF"" f=""simhei-12""></T><T t=""每阶提升：治疗强度"" c=""FFFFFFFF"" f=""simhei-12""></T><T t="" +8"" c=""FF00FF00"" f=""simhei-12""></T><B></B><I s='ccui1' i='f6'></I><T t=""金甲仙衣"" c=""FFFFFF00"" f=""simhei-12""></T><T t="" "" c=""FFFFFFFF"" f=""simhei-12""></T><T t=""每阶提升：物理防御"" c=""FFFFFFFF"" f=""simhei-12""></T><T t="" +12"" c=""FF00FF00"" f=""simhei-12""></T><B></B><I s='ccui1' i='f7'></I><T t=""降魔斗篷"" c=""FFFFFF00"" f=""simhei-12""></T><T t="" "" c=""FFFFFFFF"" f=""simhei-12""></T><T t=""每阶提升：法术防御"" c=""FFFFFFFF"" f=""simhei-12""></T><T t="" +8"" c=""FF00FF00"" f=""simhei-12""></T><B></B>","两仪属性tips"
"11819","器灵套装","套装属性"
"11820","镶嵌器灵","器灵镶嵌"
"11821","当前镶嵌器灵：","器灵镶嵌"
"11822","套装：","器灵镶嵌"
"11823","（6件激活）","器灵镶嵌"
"11824","器灵•","器灵镶嵌"
"11825","属性范围","商城tips显示"
"11826","队长币","积分商城：队长币"
"11827","属性范围","积分商城：队长币"
"11828","带队积分","积分商城：队长币"
"11829","比武积分","积分商城：队长币"
"11830","副本积分","积分商城：队长币"
"11831","地煞积分","积分商城：队长币"
"11832","门派贡献","积分商城：队长币"
"11833","级","华山论剑等级显示"
"11834","决斗规则","决斗规则"
"11835","<T t=""•可以单人或者组队决斗，等级需50以上。"" c=""FFFFF2DF"" f=""simhei-12""></T><B></B><T t=""•决斗需在NPC附近，满足条件即可进入战斗"" c=""FFFFF2DF"" f=""simhei-12""></T><B></B><T t=""•战斗中无法逃跑或以其它方式离开。"" c=""FFFFF2DF"" f=""simhei-12""></T><B></B><T t=""•当一方的所有单位倒地死亡时，另一方获胜。"" c=""FFFFF2DF"" f=""simhei-12""></T><B></B><T t=""•失败方损失装备耐久，且强制佩戴败方称号。"" c=""FFFFF2DF"" f=""simhei-12""></T><B></B><T t=""•生死决斗无法携带助战"" c=""FFFFF2DF"" f=""simhei-12""></T><B></B><T t=""•玩家发起决斗后胜利可退还决斗费。"" c=""FFFFF2DF"" f=""simhei-12""></T>","决斗规则内容"
"11836","限购",""
"11837","附加属性","决斗规则"
"12000","下面是用于积分商店显示","积分商店"
"12001","活动积分","活动积分"
"12002","比武积分","比武积分"
"12003","秘境积分","秘境积分"
"12004","地煞积分","地煞积分"
"12005","天罡积分","天罡积分"
"12006","宠装积分","宠装积分"
"12007","门派贡献","门派贡献"
"12008","备用","备用"
"12009","",""
"12010","购买",""
"12011","出售",""
"12012","公示",""
"7000","以下是梦幻精灵界面的攻略描述，字段7001-7199","梦幻精灵"
"7001","<B></B><B></B><T t=""【装备打造】"" c=""FF8C5E2A"" f=""simhei-11""></T><B></B><T t=""         传送门："" c=""FF8C5E2A"" f=""simhei-11""></T><E e=""205""></E><U t=""[打造界面]"" did=""6"" c=""FF0A9707"" ></U><T t=""（点击传送）"" c=""FF8C5E2A"" f=""simhei-11""></T><B></B><T t=""         开放："" c=""FF8C5E2A"" f=""simhei-11""></T><T t=""角色做完主线"" c=""FF8C5E2A"" f=""simhei-11""></T><T t=""剧情任务"" c=""FF0B98E1"" f=""simhei-11""></T><T t=""时开放强化界面"" c=""FF8C5E2A"" f=""simhei-11""></T><B></B><T t=""         作用：获得极品装备的重要途径"" c=""FF8C5E2A"" f=""simhei-11""></T><B></B><T t=""         消耗材料："" c=""FF8C5E2A"" f=""simhei-11""></T><T t=""制造书"" c=""FF0B98E1"" f=""simhei-11""></T><T t=""、"" c=""FF8C5E2A"" f=""simhei-11""></T><T t=""百炼精铁"" c=""FF0B98E1"" f=""simhei-11""></T><T t=""、"" c=""FF8C5E2A"" f=""simhei-11""></T><T t=""制造符"" c=""FF0B98E1"" f=""simhei-11""></T><T t=""、"" c=""FF8C5E2A"" f=""simhei-11""></T><T t=""强化石"" c=""FF0B98E1"" f=""simhei-11""></T><B></B><B></B><B></B><B></B><T t=""【打造说明】"" c=""FF8C5E2A"" f=""simhei-11""></T><B></B><T t=""         1、装备打造的属性是随机浮动的"" c=""FF8C5E2A"" f=""simhei-11""></T><B></B><T t=""         2、打造时概率附带："" c=""FF8C5E2A"" f=""simhei-11""></T><T t=""特技"" c=""FF0B98E1"" f=""simhei-11""></T><T t=""、"" c=""FF8C5E2A"" f=""simhei-11""></T><T t=""特效"" c=""FF0B98E1"" f=""simhei-11""></T><B></B><B></B><B></B><B></B><T t=""【星印打造】"" c=""FF8C5E2A"" f=""simhei-11""></T><B></B><T t=""         介绍："" c=""FF8C5E2A"" f=""simhei-11""></T><T t=""星印分为6种类型，主属性各不同"" c=""FF8C5E2A"" f=""simhei-11""></T><B></B><T t=""         打造消耗："" c=""FF8C5E2A"" f=""simhei-11""></T><T t=""印诀书"" c=""FF0B98E1"" f=""simhei-11""></T><T t=""、"" c=""FF8C5E2A"" f=""simhei-11""></T><T t=""万物之灵"" c=""FF0B98E1"" f=""simhei-11""></T><T t=""、"" c=""FF8C5E2A"" f=""simhei-11""></T><T t=""日月石"" c=""FF0B98E1"" f=""simhei-11""></T><B></B><T t=""         特别说明：打造星印时，概率打造出"" c=""FF8C5E2A"" f=""simhei-11""></T><T t=""极品印记"" c=""FF0B98E1"" f=""simhei-11""></T><B></B><T t=""         星印炼印："" c=""FF8C5E2A"" f=""simhei-11""></T><T t=""带有"" c=""FF8C5E2A"" f=""simhei-11""></T><T t=""极"" c=""FF0B98E1"" f=""simhei-11""></T><T t=""的星印，可通过"" c=""FF8C5E2A"" f=""simhei-11""></T><T t=""炼印"" c=""FF0B98E1"" f=""simhei-11""></T><T t=""炼化属性"" c=""FF8C5E2A"" f=""simhei-11""></T><T t="""" c=""FF0A9707"" f=""simhei-11""></T><B></B><T t=""         传送门："" c=""FF8C5E2A"" f=""simhei-11""></T><U t=""[炼印界面]"" did=""85"" c=""FF0A9707"" ></U><T t=""（点击传送）"" c=""FF8C5E2A"" f=""simhei-11""></T>","攻略：装备打造"
"7002","<B></B><B></B><T t=""【装备熔炼】"" c=""FF8C5E2A"" f=""simhei-11""></T><B></B><T t=""         传送门："" c=""FF8C5E2A"" f=""simhei-11""></T><E e=""205""></E><U t=""[熔炼界面]"" did=""7"" c=""FF0A9707"" ></U><T t=""（点击传送）"" c=""FF8C5E2A"" f=""simhei-11""></T><B></B><B></B><B></B><T t=""         熔炼要求："" c=""FF8C5E2A"" f=""simhei-11""></T><T t=""装备等级达到"" c=""FF8C5E2A"" f=""simhei-11""></T><T t=""60级"" c=""FF0A9707"" f=""simhei-11""></T><T t=""时可进行熔炼"" c=""FF8C5E2A"" f=""simhei-11""></T><B></B><B></B><B></B><B></B><T t=""         熔炼效果：为装备提升基础属性"" c=""FF8C5E2A"" f=""simhei-11""></T><B></B><T t=""         熔炼消耗："" c=""FF8C5E2A"" f=""simhei-11""></T><T t=""金币"" c=""FF0B98E1"" f=""simhei-11""></T><I s='ccwp' i='6'></I><T t=""、"" c=""FF8C5E2A"" f=""simhei-11""></T><T t=""钨金"" c=""FF0B98E1"" f=""simhei-11""></T><I s='ccwp' i='25'></I><B></B><B></B><B></B><B></B><T t=""【熔炼说明】"" c=""FF8C5E2A"" f=""simhei-11""></T><B></B><T t=""         熔炼上限：当前装备上限的百分10%"" c=""FF8C5E2A"" f=""simhei-11""></T>","攻略：装备熔炼"
"7003","<B></B><B></B><T t=""【装备熔炼】"" c=""FF8C5E2A"" f=""simhei-11""></T><B></B><T t=""         传送门："" c=""FF8C5E2A"" f=""simhei-11""></T><E e=""205""></E><U t=""[熔炼界面]"" did=""7"" c=""FF0A9707"" ></U><T t=""（点击传送）"" c=""FF8C5E2A"" f=""simhei-11""></T><B></B><B></B><B></B><T t=""         熔炼要求："" c=""FF8C5E2A"" f=""simhei-11""></T><T t=""装备等级达到"" c=""FF8C5E2A"" f=""simhei-11""></T><T t=""60级"" c=""FF0A9707"" f=""simhei-11""></T><T t=""时可进行熔炼"" c=""FF8C5E2A"" f=""simhei-11""></T><B></B><B></B><B></B><B></B><T t=""         熔炼效果：为装备提升基础属性"" c=""FF8C5E2A"" f=""simhei-11""></T><B></B><T t=""         熔炼消耗："" c=""FF8C5E2A"" f=""simhei-11""></T><T t=""金币"" c=""FF0B98E1"" f=""simhei-11""></T><I s='ccwp' i='6'></I><T t=""、"" c=""FF8C5E2A"" f=""simhei-11""></T><T t=""钨金"" c=""FF0B98E1"" f=""simhei-11""></T><I s='ccwp' i='25'></I><B></B><B></B><B></B><B></B><T t=""【熔炼说明】"" c=""FF8C5E2A"" f=""simhei-11""></T><B></B><T t=""         熔炼上限：当前装备上限的百分10%"" c=""FF8C5E2A"" f=""simhei-11""></T>","攻略：套装点化"
"7004","<B></B><B></B><T t=""【装备宝石】"" c=""FF8C5E2A"" f=""simhei-11""></T><B></B><T t=""         宝石合成：两个相同等级宝石合成高一级宝石"" c=""FF8C5E2A"" f=""simhei-11""></T><B></B><B></B><B></B><T t=""         宝石分解：一个高等级宝石可分解两个低等级宝石"" c=""FF8C5E2A"" f=""simhei-11""></T><B></B><B></B><B></B><T t=""         宝石效果：为装备添加各种属性"" c=""FF8C5E2A"" f=""simhei-11""></T><B></B><B></B><B></B><T t=""         宝石转换：长安城袁守城处转换"" c=""FF8C5E2A"" f=""simhei-11""></T><B></B><B></B><B></B><T t=""         宝石说明：最高等级为9级"" c=""FF8C5E2A"" f=""simhei-11""></T>","攻略：宝石详情"
"7005","<B></B><B></B><T t=""【装备器灵】"" c=""FF8C5E2A"" f=""simhei-11""></T><B></B><T t=""         低级器：灵提升较少属性"" c=""FF8C5E2A"" f=""simhei-11""></T><B></B><B></B><B></B><T t=""         中级器：灵提升较多属性"" c=""FF8C5E2A"" f=""simhei-11""></T><B></B><B></B><B></B><T t=""         高级器：灵提升大量属性"" c=""FF8C5E2A"" f=""simhei-11""></T>","攻略：器灵开孔"
"7006","<B></B><B></B><T t=""【宠物时装】"" c=""FF8C5E2A"" f=""simhei-11""></T><B></B><T t=""         目前拥有宠物时装：吸血鬼，千年僵尸，孤魂野鬼，鬼将，御风童子，巡游天神，芙蓉仙子，蛟龙，武罗仙子，龙龟，水灵兽，火灵兽，咕噜咕噜，吉里吉里。时装将持续更新"" c=""FF8C5E2A"" f=""simhei-11""></T><B></B><B></B><B></B><B></B><T t=""【使用方式】"" c=""FF8C5E2A"" f=""simhei-11""></T><B></B><T t=""         点击宠物界面时装，选到购买时装的宠物，点击拥有选项再点击购买选项即可显示时装页面。购买宠物时装的宠物取消参战再进行购买，购买一次终身受益出售宠物时需要去宠物时装处购买一次原皮肤，再进行摆摊"" c=""FF8C5E2A"" f=""simhei-11""></T>","攻略：宠物时装"
