id,备注,职业贡献奖励,节日积分奖励,公会贡献奖励,公会任务贡献资金,公会任务个人分红,经验奖励,宠物经验奖励,游戏币奖励,金币奖励,信用值比例,信用值额外,声望,必给物品1类ID,必给物品1类数量,必给物品1类属性,必给物品1类属性值,必给物品2类ID,必给物品2类数量,必给物品2类属性,必给物品2类属性值,必给物品3类ID,必给物品3类数量,必给物品3类属性,必给物品3类属性值,必给物品4类ID,必给物品4类数量,必给物品4类属性,必给物品4类属性值,物品1类,物品2类,物品3类,物品4类,物品5类,物品6类,物品7类,物品8类,物品9类,物品10类,物品11类,物品12类,物品13类,物品14类,物品15类,物品16类,物品1类数量,物品2类数量,物品3类数量,物品4类数量,物品5类数量,物品6类数量,物品7类数量,物品8类数量,物品9类数量,物品10类数量,物品11类数量,物品12类数量,物品13类数量,物品14类数量,物品15类数量,物品16类数量,物品1类掉率,物品2类掉率,物品3类掉率,物品4类掉率,物品5类掉率,物品6类掉率,物品7类掉率,物品8类掉率,物品9类掉率,物品10类掉率,物品11类掉率,物品12类掉率,物品13类掉率,物品14类掉率,物品15类掉率,物品16类掉率,获得概率,总概率,随机方式,是否绑定,公告物品id,公告编号,是否发队伍提示,是否触发盈福经验,是否放入临时包裹,是否共享掉落,产出装备途径,定时活动id,服务器获得上限,上限清除方式,提示物品id,提示编号,提示类型,MergeServer,掉落随机1次几率,掉落随机2次几率,掉落随机3次几率,是否受服务器等级衰减,是否受服务器等级加成,获得声望提示
12059,大逃杀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,1000,0,0,0,0,0,0,1,,0,0,0,0,0,0,1,0,,,,0,0,
12060,乐善好施,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,1000,0,0,0,0,0,0,1,,0,0,0,0,0,0,1,0,,,,0,0,
12061,特殊技能,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,1000,0,0,0,0,0,0,1,,0,0,0,0,0,0,1,0,,,,0,0,
12062,合宠大师,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,1000,0,0,0,0,0,0,1,,0,0,0,0,0,0,1,0,,,,0,0,
12063,王公贵胄,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,1000,0,0,0,0,0,0,1,,0,0,0,0,0,0,1,0,,,,0,0,
12064,门庭若市,,,,,,2500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,1000,0,0,0,0,0,0,1,,0,0,0,0,0,0,1,0,,,,0,0,
12065,高朋满座,,,,,,6000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,1000,0,0,0,0,0,0,1,,0,0,0,0,0,0,1,0,,,,0,0,
12200,12000-12200成就占用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,1000,0,0,0,0,0,0,1,,0,0,0,0,0,0,1,0,,,,0,0,
5000,职业日常每环奖励0,"max(floor((Ring-4)/2),0)",,,,,(400*RoleLv*0.694*(0.78+0.04*Ring))*(random()*(1.02-0.98)+0.98),(5000*RoleLv*0.05*(0.78+0.04*Ring))*(random()*(1.02-0.98)+0.98),(1000*RoleLv*0.2*(0.78+0.04*Ring))*(random()*(1.02-0.98)+0.98),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1000,0,0,0,0,0,1,1,,0,0,0,0,0,0,0,0,,,,1,1,
5001,职业日常每轮奖励0,,,,,,,,,,,,,5002,1,0,0,,,,,,,,,,,,,200061,200062,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,600,100,,,,,,,,,,,,,,,700,1000,0,0,0,0,0,1,1,,0,0,0,0,0,0,0,0,,,,0,0,
5002,职业日常每轮奖励附加,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200066,200169,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,300,300,,,,,,,,,,,,,,,600,1000,0,0,0,0,0,0,1,,0,0,0,0,0,0,0,0,,,,0,0,
5003,职业日常高品和额外,,,,,,(400*RoleLv*0.694*(0.78+0.04*Ring))*(random()*(1.02-0.98)+0.98),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1000,0,0,0,0,0,0,1,,0,0,0,0,0,0,0,0,,,,1,1,
5004,特殊职业日常,,,,,,(400*RoleLv*1)*(random()*(1.02-0.98)+0.98),(5000*RoleLv*0.1)*(random()*(1.02-0.98)+0.98),(1000*RoleLv*0.4)*(random()*(1.02-0.98)+0.98),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1000,0,0,0,0,0,0,1,,0,0,0,0,0,0,0,0,,,,1,1,
5005,职业日常50级环装,,,,,,,,30000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1000,0,0,0,0,0,0,1,,0,0,0,0,0,0,0,0,,,,0,0,
5006,职业日常50级环装,,,,,,,,50000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1000,0,0,0,0,0,0,1,,0,0,0,0,0,0,0,0,,,,0,0,
5010,日常副本开双附加道具20级,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200063,200064,200108,,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,200,100,80,,,,,,,,,,,,,,380,1000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,0,0,
5020,日常副本开双附加道具30级,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200063,200064,200109,,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,200,100,60,,,,,,,,,,,,,,360,1000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,0,0,
5030,日常副本开双附加道具40级,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200063,200064,200110,,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,200,100,40,,,,,,,,,,,,,,340,1000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,0,0,
5040,日常副本开双附加道具50级,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200063,200064,200111,,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,200,100,30,,,,,,,,,,,,,,330,1000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,0,0,
5050,日常副本开双附加道具60级,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200063,200064,200111,200112,,,,,,,,,,,,,1,1,1,1,,,,,,,,,,,,,200,100,30,20,,,,,,,,,,,,,350,1000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,0,0,
5060,日常副本开双附加道具70级以上,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200063,200064,200111,200112,,,,,,,,,,,,,1,1,1,1,,,,,,,,,,,,,200,100,30,20,,,,,,,,,,,,,350,1000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,0,0,
5070,日常副本基础20级0,,,,,,"(400*TeamLv*0.15*(0.78+0.04*Ring)*(1-IsDbPoint)+400*TeamLv*1.02*(0.78+0.04*Ring)*IsDbPoint)*(random()*(1.02-0.98)+0.98)*(1-min(5-TeamNum,2)*0.15)*(1+0.05*IsTL)","(5000*TeamLv*0.025*(0.78+0.04*Ring)*(1-IsDbPoint)+5000*TeamLv*0.102*(0.78+0.04*Ring)*IsDbPoint)*(random()*(1.02-0.98)+0.98)*(1-min(5-TeamNum,2)*0.15)*(1+0.05*IsTL)","(1000*TeamLv*0.038*(0.78+0.04*Ring)*(1-IsDbPoint)+1000*TeamLv*0.098*(0.78+0.04*Ring)*IsDbPoint)*(random()*(1.02-0.98)+0.98)*(1-min(5-TeamNum,2)*0.15)*(1+0.05*IsTL)",,,,SwXs*1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1000,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,,1,1,166123
5080,日常副本基础30级0,,,,,,"(400*TeamLv*0.15*(0.78+0.04*Ring)*(1-IsDbPoint)+400*TeamLv*1.02*(0.78+0.04*Ring)*IsDbPoint)*(random()*(1.02-0.98)+0.98)*(1-min(5-TeamNum,2)*0.15)*(1+0.05*IsTL)","(5000*TeamLv*0.025*(0.78+0.04*Ring)*(1-IsDbPoint)+5000*TeamLv*0.102*(0.78+0.04*Ring)*IsDbPoint)*(random()*(1.02-0.98)+0.98)*(1-min(5-TeamNum,2)*0.15)*(1+0.05*IsTL)","(1000*TeamLv*0.038*(0.78+0.04*Ring)*(1-IsDbPoint)+1000*TeamLv*0.098*(0.78+0.04*Ring)*IsDbPoint)*(random()*(1.02-0.98)+0.98)*(1-min(5-TeamNum,2)*0.15)*(1+0.05*IsTL)",,,,SwXs*1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1000,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,,1,1,166123
5090,日常副本基础40级0,,,,,,"(400*TeamLv*0.15*(0.78+0.04*Ring)*(1-IsDbPoint)+400*TeamLv*1.02*(0.78+0.04*Ring)*IsDbPoint)*(random()*(1.02-0.98)+0.98)*(1-min(5-TeamNum,2)*0.15)*(1+0.05*IsTL)","(5000*TeamLv*0.025*(0.78+0.04*Ring)*(1-IsDbPoint)+5000*TeamLv*0.102*(0.78+0.04*Ring)*IsDbPoint)*(random()*(1.02-0.98)+0.98)*(1-min(5-TeamNum,2)*0.15)*(1+0.05*IsTL)","(1000*TeamLv*0.038*(0.78+0.04*Ring)*(1-IsDbPoint)+1000*TeamLv*0.098*(0.78+0.04*Ring)*IsDbPoint)*(random()*(1.02-0.98)+0.98)*(1-min(5-TeamNum,2)*0.15)*(1+0.05*IsTL)",,,,SwXs*1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1000,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,,1,1,166123
5100,日常副本基础50级以上0,,,,,,"(400*TeamLv*0.15*(0.78+0.04*Ring)*(1-IsDbPoint)+400*TeamLv*1.02*(0.78+0.04*Ring)*IsDbPoint)*(random()*(1.02-0.98)+0.98)*(1-min(5-TeamNum,2)*0.15)*(1+0.05*IsTL)","(5000*TeamLv*0.025*(0.78+0.04*Ring)*(1-IsDbPoint)+5000*TeamLv*0.102*(0.78+0.04*Ring)*IsDbPoint)*(random()*(1.02-0.98)+0.98)*(1-min(5-TeamNum,2)*0.15)*(1+0.05*IsTL)","(1000*TeamLv*0.038*(0.78+0.04*Ring)*(1-IsDbPoint)+1000*TeamLv*0.098*(0.78+0.04*Ring)*IsDbPoint)*(random()*(1.02-0.98)+0.98)*(1-min(5-TeamNum,2)*0.15)*(1+0.05*IsTL)",,,,SwXs*1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1000,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,,1,1,166123
5101,日常副本获得声望,,,,,,,,,,,,SwXs*1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,1,1,
5110,日常副本20级roll,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200123,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,200,,,,,,,,,,,,,,,,200,1000,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1000,,,0,0,
5120,日常副本30级roll,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200124,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,150,,,,,,,,,,,,,,,,150,1000,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1000,,,0,0,
5130,日常副本40级roll,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200125,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,,,100,1000,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1000,,,0,0,
5140,日常副本50级roll,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200126,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,50,,,,,,,,,,,,,,,,50,1000,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1000,,,0,0,
5150,阿尔萨斯基础+roll20级0,,,,,,"(400*TeamLv*0.3*(1-IsDbPoint)+400*TeamLv*1.244*IsDbPoint)*(random()*(1.02-0.98)+0.98)*(1-min(5-TeamNum,2)*0.15)*(1+0.05*IsTL)","(5000*TeamLv*0.05*(1-IsDbPoint)+5000*TeamLv*0.124*IsDbPoint)*(random()*(1.02-0.98)+0.98)*(1-min(5-TeamNum,2)*0.15)*(1+0.05*IsTL)","(1000*TeamLv*0.075*(1-IsDbPoint)+1000*TeamLv*0.12*IsDbPoint)*(random()*(1.02-0.98)+0.98)*(1-min(5-TeamNum,2)*0.15)*(1+0.05*IsTL)",,,,,,,,,,,,,,,,,,,,,200138,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,200,,,,,,,,,,,,,,,,200,1000,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1000,,,1,1,
5160,阿尔萨斯基础+roll30级0,,,,,,"(400*TeamLv*0.3*(1-IsDbPoint)+400*TeamLv*1.244*IsDbPoint)*(random()*(1.02-0.98)+0.98)*(1-min(5-TeamNum,2)*0.15)*(1+0.05*IsTL)","(5000*TeamLv*0.05*(1-IsDbPoint)+5000*TeamLv*0.124*IsDbPoint)*(random()*(1.02-0.98)+0.98)*(1-min(5-TeamNum,2)*0.15)*(1+0.05*IsTL)","(1000*TeamLv*0.075*(1-IsDbPoint)+1000*TeamLv*0.12*IsDbPoint)*(random()*(1.02-0.98)+0.98)*(1-min(5-TeamNum,2)*0.15)*(1+0.05*IsTL)",,,,,,,,,,,,,,,,,,,,,200139,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,80,,,,,,,,,,,,,,,,80,1000,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1000,,,1,1,
5170,阿尔萨斯基础+roll40级0,,,,,,"(400*TeamLv*0.3*(1-IsDbPoint)+400*TeamLv*1.244*IsDbPoint)*(random()*(1.02-0.98)+0.98)*(1-min(5-TeamNum,2)*0.15)*(1+0.05*IsTL)","(5000*TeamLv*0.05*(1-IsDbPoint)+5000*TeamLv*0.124*IsDbPoint)*(random()*(1.02-0.98)+0.98)*(1-min(5-TeamNum,2)*0.15)*(1+0.05*IsTL)","(1000*TeamLv*0.075*(1-IsDbPoint)+1000*TeamLv*0.12*IsDbPoint)*(random()*(1.02-0.98)+0.98)*(1-min(5-TeamNum,2)*0.15)*(1+0.05*IsTL)",,,,,,,,,,,,,,,,,,,,,200140,200080,200189,200205,,,,,,,,,,,,,1,1,1,1,,,,,,,,,,,,,40,100,100,300,,,,,,,,,,,,,540,1000,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1000,,,1,1,
5180,阿尔萨斯基础+roll50级0,,,,,,"(400*TeamLv*0.3*(1-IsDbPoint)+400*TeamLv*1.244*IsDbPoint)*(random()*(1.02-0.98)+0.98)*(1-min(5-TeamNum,2)*0.15)*(1+0.05*IsTL)","(5000*TeamLv*0.05*(1-IsDbPoint)+5000*TeamLv*0.124*IsDbPoint)*(random()*(1.02-0.98)+0.98)*(1-min(5-TeamNum,2)*0.15)*(1+0.05*IsTL)","(1000*TeamLv*0.075*(1-IsDbPoint)+1000*TeamLv*0.12*IsDbPoint)*(random()*(1.02-0.98)+0.98)*(1-min(5-TeamNum,2)*0.15)*(1+0.05*IsTL)",,,,,,,,,,,,,,,,,,,,,200081,200190,200205,,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,100,100,300,,,,,,,,,,,,,,500,1000,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1000,,,1,1,
5190,阿尔萨斯基础+roll60级0,,,,,,"(400*TeamLv*0.3*(1-IsDbPoint)+400*TeamLv*1.244*IsDbPoint)*(random()*(1.02-0.98)+0.98)*(1-min(5-TeamNum,2)*0.15)*(1+0.05*IsTL)","(5000*TeamLv*0.05*(1-IsDbPoint)+5000*TeamLv*0.124*IsDbPoint)*(random()*(1.02-0.98)+0.98)*(1-min(5-TeamNum,2)*0.15)*(1+0.05*IsTL)","(1000*TeamLv*0.075*(1-IsDbPoint)+1000*TeamLv*0.12*IsDbPoint)*(random()*(1.02-0.98)+0.98)*(1-min(5-TeamNum,2)*0.15)*(1+0.05*IsTL)",,,,,,,,,,,,,,,,,,,,,200082,200191,200205,,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,75,75,300,,,,,,,,,,,,,,450,1000,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1000,,,1,1,
5200,阿尔萨斯基础+roll70级以上0,,,,,,"(400*TeamLv*0.3*(1-IsDbPoint)+400*TeamLv*1.244*IsDbPoint)*(random()*(1.02-0.98)+0.98)*(1-min(5-TeamNum,2)*0.15)*(1+0.05*IsTL)","(5000*TeamLv*0.05*(1-IsDbPoint)+5000*TeamLv*0.124*IsDbPoint)*(random()*(1.02-0.98)+0.98)*(1-min(5-TeamNum,2)*0.15)*(1+0.05*IsTL)","(1000*TeamLv*0.075*(1-IsDbPoint)+1000*TeamLv*0.12*IsDbPoint)*(random()*(1.02-0.98)+0.98)*(1-min(5-TeamNum,2)*0.15)*(1+0.05*IsTL)",,,,,,,,,,,,,,,,,,,,,200083,200192,200205,,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,50,50,300,,,,,,,,,,,,,,400,1000,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1000,,,1,1,
5210,阿尔萨斯宝箱,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200063,200064,200066,200068,200169,200172,,,,,,,,,,,1,1,1,1,1,1,,,,,,,,,,,300,200,200,40,160,100,,,,,,,,,,,1000,1000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,0,0,
5270,队长礼盒奖励物品,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200063,200064,200074,200169,200172,,,,,,,,,,,,1,1,1,1,1,,,,,,,,,,,,300,200,10,400,90,,,,,,,,,,,,1000,1000,0,0,0,162007,0,0,1,0,0,0,0,0,0,0,0,0,,,,0,0,
5271,队长礼盒,,,,,,,,,,,,,200185,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,1000,0,0,0,162007,0,0,1,0,0,0,0,0,0,0,0,0,,,,0,0,
5280,英雄试炼0,,,,,,(400*RoleLv*2.5)*(random()*(1.02-0.98)+0.98),,(1000*RoleLv*0.5)*(random()*(1.02-0.98)+0.98),,,,,,,,,,,,,,,,,,,,,200169,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1000,,,,,,,,,,,,,,,,1000,1000,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,,1,1,
5290,冰封王座普通奖励0,,,,,,400*RoleLv*1*(0.74+0.02*Time)*(random()*(1.02-0.98)+0.98),5000*RoleLv*0.1*(0.74+0.02*Time)*(random()*(1.02-0.98)+0.98),1000*RoleLv*0.067*(0.74+0.02*Time)*(random()*(1.02-0.98)+0.98),1*RoleLv*0.667*2*(3.5+0.5*(floor((Time-1)/5)+1))*floor(1-(Time%5)*0.2)*(random()*(1.02-0.98)+0.98),,,,,,,,,,,,,,,,,,,,200066,200067,200068,200069,200073,200168,200169,200172,200176,200177,,,,,,,1,1,1,1,1,1,1,1,1,1,,,,,,,112,40,56,28,0,80,28,112,1,14,,,,,,,471,1000,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,,1,1,
5300,冰封王座大关宝箱A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200066,200067,200068,200069,200073,200168,200169,200172,200176,200177,,,,,,,1,1,1,1,1,1,1,1,1,1,,,,,,,140,200,120,110,40,0,110,140,60,80,,,,,,,1000,1000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,0,0,
5310,冰封王座大关宝箱B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200066,200067,200068,200069,200073,200168,200169,200172,200176,200177,,,,,,,1,1,1,1,1,1,1,1,1,1,,,,,,,240,200,120,60,40,0,60,240,10,30,,,,,,,1000,1000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,0,0,
5320,冰封王座大关宝箱C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200066,200067,200068,200069,200073,200168,200169,200172,200176,200177,,,,,,,1,1,1,1,1,1,1,1,1,1,,,,,,,270,130,120,30,20,0,100,270,0,60,,,,,,,1000,1000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,0,0,
5330,冰封王座大关宝箱D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200066,200067,200068,200069,200073,200168,200169,200172,200176,200177,,,,,,,1,1,1,1,1,1,1,1,1,1,,,,,,,310,0,190,0,0,0,130,310,0,60,,,,,,,1000,1000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,0,0,
5340,冰封王座第1名奖励,,,,,,,,,,,,,220000,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,1000,0,0,311001;311002;311003;311004;311005;311006;311007;311008;311009;311010;311011;311012;311013;311014;311015;311016;311017;311018;311019;311020;311021;311022;311023;311024;311025;311026;311027;311028;311029;311030;311031;311032;311033;311034;311035;311036;311037;311075;311076;311077;311078,170003,0,0,1,0,0,0,0,0,0,0,1,0,,,,0,0,
5350,冰封王座第2名奖励,,,,,,,,,,,,,220000,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,1000,0,0,311001;311002;311003;311004;311005;311006;311007;311008;311009;311010;311011;311012;311013;311014;311015;311016;311017;311018;311019;311020;311021;311022;311023;311024;311025;311026;311027;311028;311029;311030;311031;311032;311033;311034;311035;311036;311037;311075;311076;311077;311078,170003,0,0,1,0,0,0,0,0,0,0,1,0,,,,0,0,
5360,冰封王座第3名奖励,,,,,,,,,,,,,220000,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,1000,0,0,311001;311002;311003;311004;311005;311006;311007;311008;311009;311010;311011;311012;311013;311014;311015;311016;311017;311018;311019;311020;311021;311022;311023;311024;311025;311026;311027;311028;311029;311030;311031;311032;311033;311034;311035;311036;311037;311075;311076;311077;311078,170003,0,0,1,0,0,0,0,0,0,0,1,0,,,,0,0,
5370,冰封王座第4名奖励,,,,,,,,,,,,,220000,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,1000,0,0,311001;311002;311003;311004;311005;311006;311007;311008;311009;311010;311011;311012;311013;311014;311015;311016;311017;311018;311019;311020;311021;311022;311023;311024;311025;311026;311027;311028;311029;311030;311031;311032;311033;311034;311035;311036;311037;311075;311076;311077;311078,170003,0,0,1,0,0,0,0,0,0,0,1,0,,,,0,0,
5380,冰封王座第5名奖励,,,,,,,,,,,,,220000,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,1000,0,0,311001;311002;311003;311004;311005;311006;311007;311008;311009;311010;311011;311012;311013;311014;311015;311016;311017;311018;311019;311020;311021;311022;311023;311024;311025;311026;311027;311028;311029;311030;311031;311032;311033;311034;311035;311036;311037;311075;311076;311077;311078,170003,0,0,1,0,0,0,0,0,0,0,1,0,,,,0,0,
5390,冰封王座第6名奖励,,,,,,,,,,,,,220000,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,1000,0,0,311001;311002;311003;311004;311005;311006;311007;311008;311009;311010;311011;311012;311013;311014;311015;311016;311017;311018;311019;311020;311021;311022;311023;311024;311025;311026;311027;311028;311029;311030;311031;311032;311033;311034;311035;311036;311037;311075;311076;311077;311078,170003,0,0,1,0,0,0,0,0,0,0,1,0,,,,0,0,
5400,冰封王座第7名奖励,,,,,,,,,,,,,220001,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,1000,0,0,40008;40009;40010;40011,170003,0,0,1,0,0,0,0,0,0,0,1,0,,,,0,0,
5410,冰封王座第8名奖励,,,,,,,,,,,,,220001,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,1000,0,0,40008;40009;40010;40011,170003,0,0,1,0,0,0,0,0,0,0,1,0,,,,0,0,
5420,冰封王座第9名奖励,,,,,,,,,,,,,220001,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,1000,0,0,40008;40009;40010;40011,170003,0,0,1,0,0,0,0,0,0,0,1,0,,,,0,0,
5430,冰封王座第10名奖励,,,,,,,,,,,,,220001,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,1000,0,0,40008;40009;40010;40011,170003,0,0,1,0,0,0,0,0,0,0,1,0,,,,0,0,
5440,25级低级藏宝图,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200068,200071,200073,200075,200209,200172,200173,200174,200177,200188,200079,200108,200109,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,100,20,20,30,0,50,40,20,25,10,10,50,50,,,,425,425,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,0,0,
5450,35级低级藏宝图,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200068,200071,200073,200075,200209,200172,200173,200174,200177,200188,200189,200079,200080,200109,200110,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,100,20,20,30,0,50,40,20,25,10,20,10,20,50,50,,465,465,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,0,0,
5460,45级低级藏宝图,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200068,200071,200073,200075,200209,200172,200173,200174,200177,200189,200190,200080,200081,200110,200111,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,100,20,20,30,0,50,40,20,25,20,10,20,10,50,50,,465,465,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,0,0,
